time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/std,train/value_loss,train/learning_rate,train/kl_loss_with_bc_model,train/n_updates,train/clip_fraction,train/explained_variance,train/loss,eval/mean_reward,eval/success_rate,eval/mean_ep_length
73,2774,9568256,3449,,,,,,,,,,,,,,,
,,9699328,,3.941414912045002,-0.04959567168552894,0.042123888,0.2,0.043325331062078476,25.46910693645477,0.00028564761599999996,0.29078906774520874,1130,0.33779144287109375,0.9393045194447041,9.711065292358398,-188.11004428993348,0.0625,340.375
74,2774,9699328,3496,,,,,,,,,,,,,,,
,,9830400,,3.999859867990017,-0.04930253226775676,0.047919862,0.2,0.043319474905729294,29.91190563440323,0.00028545100799999996,0.3005577027797699,1135,0.35523529052734376,0.9269203096628189,10.534096717834473,-195.7519034098384,0.052083333333333336,358.3333333333333
75,2773,9830400,3544,,,,,,,,,,,,,,,
,,9961472,,3.9863870784640314,-0.050630661826289725,0.050707296,0.2,0.043545983731746674,26.96638240814209,0.0002852544,0.2816491723060608,1140,0.35990142822265625,0.9342115521430969,9.748653411865234,-194.8207851614387,0.041666666666666664,358.96875
76,2773,9961472,3591,,,,,,,,,,,,,,,
,,10092544,,4.104832828044891,-0.05287241881742375,0.055523545,0.2,0.04363085329532623,29.189137494564058,0.000285057792,0.2879268229007721,1145,0.37798004150390624,0.9246019646525383,10.39856243133545,-185.99541668012537,0.052083333333333336,363.1979166666667
77,2773,10092544,3639,,,,,,,,,,,,,,,
,,10223616,,4.041205088794231,-0.051600521054933776,0.056446426,0.2,0.04319997876882553,32.85518000125885,0.000284861184,0.29538920521736145,1150,0.374981689453125,0.918520487844944,11.364824295043945,-188.73429413806744,0.07291666666666667,341.1458333333333
78,2772,10223616,3686,,,,,,,,,,,,,,,
,,10354688,,3.8711855188012123,-0.047661829440039584,0.054336134,0.2,0.04309980198740959,25.49518928527832,0.000284664576,0.28513628244400024,1155,0.34165191650390625,0.9368735104799271,8.53067398071289,-181.4592422644159,0.13541666666666666,342.7395833333333
79,2772,10354688,3734,,,,,,,,,,,,,,,
,,10485760,,3.9916673809289933,-0.048533340929134285,0.0455605,0.2,0.0429573617875576,28.2017551779747,0.000284467968,0.27789759635925293,1160,0.34599761962890624,0.9350278303027153,10.707414627075195,-180.17946026155482,0.07291666666666667,339.3854166666667
80,2773,10485760,3781,,,,,,,,,,,,,,,
,,10616832,,3.9070876747369767,-0.048641007762489606,0.04826801,0.2,0.042895879596471786,27.450502824783324,0.00028427136,0.29588645696640015,1165,0.35988006591796873,0.9310663938522339,10.198943138122559,-186.35410666475454,0.052083333333333336,364.2083333333333
81,2772,10616832,3829,,,,,,,,,,,,,,,
,,10747904,,3.8092448592185972,-0.04956851682218257,0.04866866,0.2,0.042987287044525146,27.967974829673768,0.00028407475199999997,0.2698745131492615,1170,0.3476165771484375,0.9315175861120224,9.720124244689941,-182.68684156667823,0.07291666666666667,342.0416666666667
82,2772,10747904,3877,,,,,,,,,,,,,,,
,,10878976,,3.6957537472248077,-0.0487391279253643,0.05485276,0.2,0.04285098612308502,28.915368580818175,0.00028387814399999996,0.2851629853248596,1175,0.3542999267578125,0.9284249544143677,9.621296882629395,-180.4978259668371,0.052083333333333336,348.5104166666667
83,2771,10878976,3925,,,,,,,,,,,,,,,
,,11010048,,3.940654444694519,-0.049410131582408215,0.049463548,0.2,0.04298754781484604,33.28264545202255,0.00028368153599999996,0.2787584066390991,1180,0.35511627197265627,0.9210654869675636,10.253066062927246,-183.71091801059347,0.041666666666666664,357.0625
84,2771,11010048,3972,,,,,,,,,,,,,,,
,,11141120,,3.769352599978447,-0.049775270494865256,0.048124157,0.2,0.04276729375123978,30.703690218925477,0.00028348492799999995,0.28260356187820435,1185,0.34786224365234375,0.918524332344532,10.592351913452148,-190.0680640522268,0.0625,350.8333333333333
85,2771,11141120,4019,,,,,,,,,,,,,,,
,,11272192,,3.9134005844593047,-0.052243152049777565,0.04465903,0.2,0.042643725872039795,31.13244253396988,0.00028328831999999994,0.2768250107765198,1190,0.35365142822265627,0.9206583350896835,12.253548622131348,-187.71277309601706,0.0625,353.6354166666667
86,2771,11272192,4066,,,,,,,,,,,,,,,
,,11403264,,3.936769704520702,-0.050577094731852415,0.059257902,0.2,0.04249649494886398,30.809962892532347,0.000283091712,0.2888278365135193,1195,0.37416534423828124,0.9126149788498878,10.090734481811523,-187.2252894020838,0.052083333333333336,355.5
87,2771,11403264,4114,,,,,,,,,,,,,,,
,,11534336,,3.8095803529024126,-0.052359035672270696,0.04737182,0.2,0.042404018342494965,26.661390089988707,0.000282895104,0.28930848836898804,1200,0.360577392578125,0.930213525891304,9.190028190612793,-200.23187302783728,0.010416666666666666,367.6875
88,2770,11534336,4162,,,,,,,,,,,,,,,
,,11665408,,4.016437269747257,-0.04972942935419269,0.055083964,0.2,0.04245917126536369,26.42507407665253,0.000282698496,0.2795069217681885,1205,0.36726837158203124,0.9272152781486511,8.712913513183594,-194.22163525112697,0.052083333333333336,357.1875
89,2770,11665408,4210,,,,,,,,,,,,,,,
,,11796480,,3.865653373301029,-0.04902543031785171,0.05482819,0.2,0.04258231073617935,31.929765343666077,0.000282501888,0.29548904299736023,1210,0.3749908447265625,0.9201204106211662,12.936864852905273,-187.603297259201,0.041666666666666664,350.9583333333333
90,2771,11796480,4257,,,,,,,,,,,,,,,
,,11927552,,4.008914178609848,-0.04792934341385262,0.06539046,0.2,0.042680442333221436,28.94600212574005,0.00028230527999999997,0.284118115901947,1215,0.35353240966796873,0.9208330288529396,9.438115119934082,-197.392275480567,0.03125,348.9375
91,2770,11927552,4304,,,,,,,,,,,,,,,
,,12058624,,3.8082653507590294,-0.05289590883185156,0.044563822,0.2,0.04263567179441452,33.12692507505417,0.00028210867199999996,0.2916397452354431,1220,0.36185455322265625,0.9216008558869362,11.558390617370605,-196.42309615647355,0.03125,347.34375
92,2770,12058624,4352,,,,,,,,,,,,,,,
,,12189696,,3.8713127732276917,-0.04774798270664178,0.05244662,0.2,0.04274448752403259,25.625358283519745,0.00028191206399999995,0.29065507650375366,1225,0.36409454345703124,0.931216262280941,9.16775894165039,-187.49829441445524,0.08333333333333333,344.2291666666667
93,2770,12189696,4400,,,,,,,,,,,,,,,
,,12320768,,3.9948467507958414,-0.050263420859118925,0.060031336,0.2,0.04274890944361687,26.119019812345506,0.000281715456,0.29132550954818726,1230,0.3715576171875,0.9264999032020569,10.60390567779541,-199.14965496827065,0.03125,346.6770833333333
94,2770,12320768,4447,,,,,,,,,,,,,,,
,,12451840,,3.8883820310235024,-0.04729877069476061,0.051032703,0.2,0.042592853307724,26.11747555732727,0.000281518848,0.28369101881980896,1235,0.3692474365234375,0.9228368550539017,10.44063663482666,-189.18189906897092,0.08333333333333333,354.78125
95,2769,12451840,4495,,,,,,,,,,,,,,,
,,12582912,,3.8261494010686876,-0.04867065196158364,0.055222142,0.2,0.04258226603269577,27.94474642276764,0.00028132224,0.2818307876586914,1240,0.3684539794921875,0.9297127649188042,9.56835651397705,-191.2159817273523,0.08333333333333333,349.1666666666667
96,2770,12582912,4542,,,,,,,,,,,,,,,
,,12713984,,3.678421661257744,-0.04650714480521856,0.0487481,0.2,0.042652808129787445,29.34922561645508,0.000281125632,0.2909979224205017,1245,0.3411285400390625,0.9291861578822136,9.999163627624512,-195.08388746797854,0.052083333333333336,338.0625
97,2769,12713984,4590,,,,,,,,,,,,,,,
,,12845056,,3.783680211007595,-0.05116601612098748,0.043880068,0.2,0.042655788362026215,29.884862208366393,0.000280929024,0.28685539960861206,1250,0.3406402587890625,0.9299144744873047,10.441838264465332,-191.8738175059228,0.041666666666666664,341.8020833333333
98,2769,12845056,4638,,,,,,,,,,,,,,,
,,12976128,,3.983031451702118,-0.050735710238222965,0.059621897,0.2,0.042731933295726776,28.133206260204314,0.00028073241599999997,0.2821536660194397,1255,0.36221771240234374,0.9336619675159454,8.598968505859375,-200.3507436229419,0.03125,354.84375
99,2769,12976128,4685,,,,,,,,,,,,,,,
,,13107200,,3.887864127755165,-0.048174324352294205,0.057459906,0.2,0.04301687330007553,27.624057400226594,0.00028053580799999997,0.27030232548713684,1260,0.35287933349609374,0.927115336060524,8.96069049835205,-190.83158868498882,0.0625,347.8125
100,2769,13107200,4733,,,,,,,,,,,,,,,
,,13238272,,3.7369405150413515,-0.04726728021341842,0.056647997,0.2,0.04289865121245384,28.39999772310257,0.00028033919999999996,0.26990315318107605,1265,0.37160797119140626,0.9319448843598366,10.433560371398926,-194.97031067217813,0.052083333333333336,346.4895833333333
101,2769,13238272,4779,,,,,,,,,,,,,,,
,,13369344,,3.597704005241394,-0.05117156591149978,0.045305494,0.2,0.04309314489364624,29.182899630069734,0.00028014259199999995,0.27651095390319824,1270,0.35507354736328123,0.9274661689996719,9.3370361328125,-190.17301742653316,0.041666666666666664,341.6770833333333
102,2769,13369344,4827,,,,,,,,,,,,,,,
,,13500416,,3.910820320248604,-0.05056330150400754,0.052835524,0.2,0.04313523694872856,33.1034614443779,0.00027994598399999995,0.2993839979171753,1275,0.37789154052734375,0.9251815602183342,13.524923324584961,-195.79101227195326,0.041666666666666664,333.7083333333333
103,2768,13500416,4875,,,,,,,,,,,,,,,
,,13631488,,3.9434990480542185,-0.05165504847827833,0.056846928,0.2,0.04306700453162193,30.15872015953064,0.000279749376,0.29150307178497314,1280,0.3776702880859375,0.9247832968831062,10.864194869995117,-200.0114644902612,0.020833333333333332,340.09375
104,2768,13631488,4923,,,,,,,,,,,,,,,
,,13762560,,4.042481945455075,-0.048848655403708106,0.05512878,0.2,0.04313116520643234,30.047191178798677,0.000279552768,0.28977787494659424,1285,0.35447540283203127,0.9279642701148987,10.792876243591309,-192.26587793462963,0.0625,335.28125
105,2768,13762560,4971,,,,,,,,,,,,,,,
,,13893632,,3.7167127966880797,-0.05152123472944368,0.046008088,0.2,0.04302997514605522,31.67081800699234,0.00027935616,0.28049954771995544,1290,0.3477020263671875,0.924713708460331,12.826083183288574,-195.19653549427326,0.0625,335.9895833333333
106,2768,13893632,5018,,,,,,,,,,,,,,,
,,14024704,,3.729567547142506,-0.05153309929301031,0.05009124,0.2,0.04307600110769272,30.003258430957793,0.000279159552,0.3011546730995178,1295,0.3485443115234375,0.9260841235518456,8.785030364990234,-195.0351132142125,0.03125,349.5833333333333
107,2768,14024704,5065,,,,,,,,,,,,,,,
,,14155776,,4.0061670139431955,-0.05140408710794873,0.056029856,0.2,0.04310235381126404,34.21643183231354,0.00027896294399999997,0.29493603110313416,1300,0.38575439453125,0.9134214222431183,11.466609954833984,-193.55814555950587,0.10416666666666667,333.5416666666667
108,2768,14155776,5113,,,,,,,,,,,,,,,
,,14286848,,3.8928861528635026,-0.04948395917890593,0.053613465,0.2,0.04324996471405029,34.61368138790131,0.00027876633599999997,0.29584449529647827,1305,0.36258697509765625,0.9137105643749237,11.666704177856445,-195.53500185856475,0.020833333333333332,351.7604166666667
109,2768,14286848,5161,,,,,,,,,,,,,,,
,,14417920,,3.858220660686493,-0.05065036635205615,0.058586486,0.2,0.043442755937576294,26.9216437458992,0.00027856972799999996,0.29465851187705994,1310,0.37846527099609373,0.9290697202086449,9.171103477478027,-188.85185006597632,0.07291666666666667,344.1041666666667
110,2767,14417920,5208,,,,,,,,,,,,,,,
,,14548992,,3.9179568126797677,-0.04794962458545342,0.051885903,0.2,0.043495871126651764,29.482818675041198,0.00027837312,0.2804246246814728,1315,0.36212158203125,0.9211046248674393,9.954258918762207,-186.3689449928656,0.0625,341.3958333333333
111,2767,14548992,5256,,,,,,,,,,,,,,,
,,14680064,,3.8228702545166016,-0.05345473231864162,0.052020624,0.2,0.0436163954436779,29.17040071487427,0.000278176512,0.2898995578289032,1320,0.3637847900390625,0.9301507771015167,9.51499080657959,-192.67661669244717,0.09375,347.34375
112,2768,14680064,5303,,,,,,,,,,,,,,,
,,14811136,,3.9969306349754334,-0.04855845638958271,0.047189802,0.2,0.043532125651836395,28.93092488050461,0.000277979904,0.28229567408561707,1325,0.34337310791015624,0.9285803660750389,8.620992660522461,-179.78694329699724,0.11458333333333333,338.78125
113,2767,14811136,5351,,,,,,,,,,,,,,,
,,14942208,,3.87547594755888,-0.05304977935156785,0.051387988,0.2,0.04353732988238335,28.809692513942718,0.000277783296,0.29263192415237427,1330,0.3748779296875,0.9237470924854279,9.920289993286133,-177.9063836707543,0.10416666666666667,340.1458333333333
114,2767,14942208,5398,,,,,,,,,,,,,,,
,,15073280,,3.8886349514126777,-0.04847289703466231,0.051908225,0.2,0.043510377407073975,28.379858553409576,0.000277586688,0.295111745595932,1335,0.36262054443359376,0.9204005897045135,10.14046573638916,-183.81216632440706,0.08333333333333333,331.0520833333333
115,2767,15073280,5446,,,,,,,,,,,,,,,
,,15204352,,3.9210380211472513,-0.04723324638907798,0.05567702,0.2,0.043491702526807785,23.928165245056153,0.00027739008,0.2989688515663147,1340,0.3437896728515625,0.9376934915781021,8.951545715332031,-185.4942222964828,0.08333333333333333,342.8854166666667
116,2767,15204352,5494,,,,,,,,,,,,,,,
,,15335424,,4.05580019056797,-0.04983119266398717,0.063504785,0.2,0.04375947266817093,28.48887833356857,0.00027719347199999997,0.28553587198257446,1345,0.386004638671875,0.9268521815538406,9.626129150390625,-183.96161345902735,0.0625,339.1979166666667
117,2767,15335424,5541,,,,,,,,,,,,,,,
,,15466496,,3.8186434149742126,-0.048652234097244215,0.059685126,0.2,0.04398896545171738,30.77861604690552,0.00027699686399999997,0.29583805799484253,1350,0.3870758056640625,0.9261529296636581,12.34903621673584,-185.28644763794486,0.041666666666666664,342.6458333333333
118,2767,15466496,5589,,,,,,,,,,,,,,,
,,15597568,,3.975302615761757,-0.05178813553065993,0.05046074,0.2,0.04414393752813339,25.119137489795683,0.00027680025599999996,0.290014386177063,1355,0.37643280029296877,0.9390751011669636,9.343469619750977,-192.05443316488171,0.041666666666666664,352.0
119,2766,15597568,5637,,,,,,,,,,,,,,,
,,15728640,,4.138448876142502,-0.05045250554831,0.051670052,0.2,0.04423380643129349,24.70976240634918,0.00027660364799999995,0.28569573163986206,1360,0.35008697509765624,0.936555989086628,8.793778419494629,-182.24742799487674,0.03125,355.4479166666667
120,2766,15728640,5684,,,,,,,,,,,,,,,
,,15859712,,3.854807089269161,-0.05056651479972061,0.04866469,0.2,0.04418469965457916,24.125942403078078,0.00027640703999999995,0.27886971831321716,1365,0.362359619140625,0.9293466061353683,8.016705513000488,-184.97380617035776,0.0625,350.3333333333333
121,2766,15859712,5732,,,,,,,,,,,,,,,
,,15990784,,4.109867100417614,-0.05240671838255366,0.06598848,0.2,0.04445299133658409,29.86633880138397,0.000276210432,0.29332417249679565,1370,0.3972320556640625,0.9216706529259682,9.826683044433594,-194.13258833935348,0.0625,334.78125
122,2766,15990784,5779,,,,,,,,,,,,,,,
,,16121856,,3.969055561721325,-0.05120100600179285,0.051161435,0.2,0.04435896873474121,28.62390382885933,0.000276013824,0.3018364906311035,1375,0.36361236572265626,0.9277274459600449,9.805214881896973,-185.83495684483987,0.010416666666666666,360.875
123,2766,16121856,5827,,,,,,,,,,,,,,,
,,16252928,,4.04958996027708,-0.0483735372472438,0.04889692,0.2,0.04418342560529709,29.434804177284242,0.000275817216,0.2956000566482544,1380,0.3715545654296875,0.9239600673317909,9.384087562561035,-189.30695063744975,0.0625,350.9166666666667
124,2766,16252928,5874,,,,,,,,,,,,,,,
,,16384000,,4.253456854820252,-0.04980485343839973,0.053762827,0.2,0.04413745924830437,28.022900760173798,0.000275620608,0.29331040382385254,1385,0.37020721435546877,0.9256538823246956,11.612824440002441,-190.27104983534127,0.041666666666666664,352.3958333333333
125,2766,16384000,5922,,,,,,,,,,,,,,,
,,16515072,,4.03482735902071,-0.05333133362582885,0.04797588,0.2,0.04403642937541008,27.467118215560912,0.00027542399999999997,0.2929307818412781,1390,0.37946319580078125,0.9309681281447411,9.270984649658203,-185.14809020835537,0.041666666666666664,358.3645833333333
126,2766,16515072,5970,,,,,,,,,,,,,,,
,,16646144,,3.912224778532982,-0.04943287190690171,0.042547315,0.2,0.043936073780059814,27.471004557609557,0.00027522739199999996,0.2884470224380493,1395,0.34353485107421877,0.9315787330269814,8.665531158447266,-190.42269130155975,0.03125,351.875
127,2766,16646144,6018,,,,,,,,,,,,,,,
,,16777216,,3.8548439502716065,-0.05067000349226873,0.049572606,0.2,0.043749433010816574,28.353673183917998,0.00027503078399999996,0.30203378200531006,1400,0.36515350341796876,0.9236869290471077,10.1166353225708,-183.5379419776215,0.08333333333333333,334.3020833333333
128,2766,16777216,6065,,,,,,,,,,,,,,,
,,16908288,,4.274227726459503,-0.04950154139660299,0.061727528,0.2,0.04381067678332329,28.44633494615555,0.000274834176,0.289379358291626,1405,0.36280364990234376,0.9252458363771439,11.517427444458008,-176.3907244739834,0.09375,344.8333333333333
129,2765,16908288,6113,,,,,,,,,,,,,,,
,,17039360,,4.096523793041706,-0.044879023532848804,0.08596878,0.2,0.043951213359832764,28.27640093564987,0.000274637568,0.29423466324806213,1410,0.36109619140625,0.9249336645007133,9.564730644226074,-191.762342265147,0.041666666666666664,350.5208333333333
130,2765,17039360,6160,,,,,,,,,,,,,,,
,,17170432,,3.99893463999033,-0.04802591818734072,0.050702058,0.2,0.044005583971738815,28.617486476898193,0.00027444096,0.2947229743003845,1415,0.369573974609375,0.9239847734570503,9.669002532958984,-190.33843289667246,0.0625,341.5
131,2765,17170432,6208,,,,,,,,,,,,,,,
,,17301504,,4.010259953141213,-0.05102474012965104,0.05297613,0.2,0.04385152459144592,26.214977514743804,0.000274244352,0.2956776022911072,1420,0.3517578125,0.9322402328252792,9.956798553466797,-190.38800679386858,0.041666666666666664,337.8541666666667
132,2765,17301504,6255,,,,,,,,,,,,,,,
,,17432576,,4.046946904063224,-0.049015994345245416,0.055134743,0.2,0.04384216293692589,28.104885387420655,0.000274047744,0.30334600806236267,1425,0.37169189453125,0.923370711505413,11.341507911682129,-193.30952378776078,0.010416666666666666,358.2604166666667
133,2765,17432576,6303,,,,,,,,,,,,,,,
,,17563648,,4.419383424520492,-0.051202463856316174,0.052668642,0.2,0.04381784796714783,30.111273574829102,0.000273851136,0.3083849549293518,1430,0.3589813232421875,0.9256856963038445,9.912823677062988,-175.90123251389886,0.11458333333333333,327.78125
134,2765,17563648,6351,,,,,,,,,,,,,,,
,,17694720,,4.151979413628578,-0.04684595846338198,0.05923737,0.2,0.04356067627668381,28.08407461643219,0.00027365452799999997,0.3101179003715515,1435,0.3629913330078125,0.9273810237646103,11.013778686523438,-188.05403320590094,0.052083333333333336,333.8020833333333
135,2765,17694720,6399,,,,,,,,,,,,,,,
,,17825792,,3.931936277449131,-0.04980735572607955,0.05622133,0.2,0.043432921171188354,25.39763680100441,0.00027345791999999996,0.2869381904602051,1440,0.35529632568359376,0.9373402670025826,9.943258285522461,-198.4714020418132,0.052083333333333336,358.9375
136,2765,17825792,6446,,,,,,,,,,,,,,,
,,17956864,,3.994745710492134,-0.050581798184430225,0.052968677,0.2,0.04342132806777954,28.887773990631104,0.00027326131199999996,0.3001369833946228,1445,0.35770111083984374,0.9270044416189194,10.769111633300781,-187.91514193151724,0.052083333333333336,335.25
137,2764,17956864,6494,,,,,,,,,,,,,,,
,,18087936,,4.127110552787781,-0.05153519918094389,0.046615794,0.2,0.0434303805232048,29.157201206684114,0.00027306470399999995,0.2865922749042511,1450,0.345587158203125,0.9313402771949768,11.851937294006348,-188.02260399940928,0.10416666666666667,330.4583333333333
138,2764,18087936,6542,,,,,,,,,,,,,,,
,,18219008,,4.026714074611664,-0.04994991933635902,0.044685133,0.2,0.04339372366666794,28.936539626121522,0.00027286809599999995,0.2854437828063965,1455,0.33525238037109373,0.9262143969535828,10.339548110961914,-193.8429987483473,0.03125,343.6041666666667
139,2764,18219008,6589,,,,,,,,,,,,,,,
,,18350080,,4.074944324791431,-0.049136310091125776,0.05778862,0.2,0.0433151051402092,30.38191978931427,0.000272671488,0.2954007387161255,1460,0.36035308837890623,0.9268754795193672,10.69848346710205,-199.70427443486588,0.03125,351.2083333333333
140,2764,18350080,6637,,,,,,,,,,,,,,,
,,18481152,,3.8661807283759115,-0.05062792271201033,0.06232486,0.2,0.043356042355298996,30.780226039886475,0.00027247488,0.2937978208065033,1465,0.370025634765625,0.9172433987259865,10.50567626953125,-185.56077077959404,0.052083333333333336,355.9583333333333
141,2764,18481152,6684,,,,,,,,,,,,,,,
,,18612224,,3.9521810501813888,-0.05064171766862273,0.044965133,0.2,0.043268512934446335,27.064980959892274,0.000272278272,0.29259195923805237,1470,0.35535888671875,0.931544229388237,10.860160827636719,-181.90497794216722,0.08333333333333333,353.4270833333333
142,2764,18612224,6732,,,,,,,,,,,,,,,
,,18743296,,4.006724409759045,-0.05061795645160601,0.051084556,0.2,0.04342275485396385,28.844206941127776,0.000272081664,0.2971268892288208,1475,0.3738739013671875,0.9254449680447578,10.153717041015625,-184.00544393319163,0.08333333333333333,347.5
143,2764,18743296,6780,,,,,,,,,,,,,,,
,,18874368,,3.891143460571766,-0.05067206535313744,0.048711054,0.2,0.04335436969995499,26.333146703243255,0.00027188505599999997,0.30408716201782227,1480,0.3569000244140625,0.9320994690060616,10.24987506866455,-186.5431730661932,0.03125,364.7291666666667
144,2764,18874368,6828,,,,,,,,,,,,,,,
,,19005440,,3.939906285703182,-0.04936356811376754,0.06470262,0.2,0.043330930173397064,24.694145780801772,0.00027168844799999996,0.2956516742706299,1485,0.39557342529296874,0.9340723752975464,8.275677680969238,-193.4768029411197,0.0625,346.8854166666667
145,2764,19005440,6875,,,,,,,,,,,,,,,
,,19136512,,3.988709416985512,-0.050000700083910485,0.0554743,0.2,0.04324870556592941,27.359732592105864,0.00027149183999999996,0.30925315618515015,1490,0.37317352294921874,0.9308589994907379,9.976219177246094,-181.99581825705263,0.07291666666666667,354.6666666666667
146,2763,19136512,6924,,,,,,,,,,,,,,,
,,19267584,,3.9067390844225884,-0.0511379817588022,0.05813616,0.2,0.043076202273368835,29.70394846200943,0.000271295232,0.3093564510345459,1495,0.3779449462890625,0.9210989624261856,11.56476879119873,-182.13867428255344,0.07291666666666667,354.1979166666667
147,2763,19267584,6971,,,,,,,,,,,,,,,
,,19398656,,4.06068107187748,-0.05043502731132321,0.053901963,0.2,0.04305374249815941,27.255533266067506,0.000271098624,0.2909978926181793,1500,0.35465240478515625,0.928852915763855,10.0913667678833,-190.72627617918843,0.052083333333333336,351.8958333333333
148,2763,19398656,7019,,,,,,,,,,,,,,,
,,19529728,,4.1041836708784105,-0.049290353892138226,0.052242547,0.2,0.04289780557155609,30.965754759311675,0.000270902016,0.30908042192459106,1505,0.34983062744140625,0.9161248803138733,10.072997093200684,-187.82712954065724,0.03125,356.96875
149,2763,19529728,7066,,,,,,,,,,,,,,,
,,19660800,,3.675809660553932,-0.04658256044058362,0.05568534,0.2,0.04282642528414726,31.474882423877716,0.000270705408,0.2988082766532898,1510,0.31616973876953125,0.9241137877106667,10.441625595092773,-180.92529521083702,0.10416666666666667,337.0208333333333
150,2763,19660800,7114,,,,,,,,,,,,,,,
,,19791872,,3.925629845261574,-0.04890404029574711,0.045745593,0.2,0.042656585574150085,27.69073489904404,0.0002705088,0.2870729863643646,1515,0.3589447021484375,0.9298664331436157,10.62806224822998,-177.27804353903466,0.08333333333333333,337.6458333333333
151,2763,19791872,7162,,,,,,,,,,,,,,,
,,19922944,,3.917287401854992,-0.049780376747366975,0.054247748,0.2,0.042803071439266205,30.171973943710327,0.000270312192,0.2984921336174011,1520,0.371917724609375,0.9181591346859932,9.636061668395996,-181.82181043087348,0.08333333333333333,326.25
152,2763,19922944,7209,,,,,,,,,,,,,,,
,,20054016,,4.103958088159561,-0.04985968305263668,0.06509246,0.2,0.04272697493433952,28.440191793441773,0.00027011558399999997,0.29486915469169617,1525,0.368017578125,0.9250678345561028,10.08869743347168,-198.34427969381932,0.041666666666666664,345.71875
153,2763,20054016,7257,,,,,,,,,,,,,,,
,,20185088,,3.9062638193368913,-0.05011505504517118,0.049457837,0.2,0.043060462921857834,26.00700933933258,0.00026991897599999996,0.2896731495857239,1530,0.36192169189453127,0.9282666519284248,8.624204635620117,-184.55199720202117,0.052083333333333336,350.5625
154,2763,20185088,7305,,,,,,,,,,,,,,,
,,20316160,,3.8788887724280356,-0.050474947068141776,0.05189482,0.2,0.04321611672639847,27.581098043918608,0.00026972236799999996,0.28722697496414185,1535,0.350396728515625,0.9295153841376305,8.826382637023926,-183.75555260094976,0.10416666666666667,328.125
155,2763,20316160,7352,,,,,,,,,,,,,,,
,,20447232,,4.116690564155578,-0.04721501056628767,0.0443461,0.2,0.04332778602838516,30.435730862617493,0.00026952575999999995,0.30031901597976685,1540,0.34423065185546875,0.9118533357977867,12.234413146972656,-188.21807375467438,0.03125,350.59375
156,2763,20447232,7400,,,,,,,,,,,,,,,
,,20578304,,4.03609087318182,-0.050228668689669576,0.048741907,0.2,0.043368082493543625,28.18576831817627,0.00026932915199999994,0.29338011145591736,1545,0.366802978515625,0.9249632060527802,10.885388374328613,-194.18508902425165,0.041666666666666664,343.0104166666667
157,2763,20578304,7447,,,,,,,,,,,,,,,
,,20709376,,4.137185764312744,-0.04874625106313033,0.056479067,0.2,0.04347149282693863,31.95799615383148,0.000269132544,0.29438790678977966,1550,0.3671417236328125,0.9130878672003746,12.237800598144531,-180.8065239963876,0.07291666666666667,338.7916666666667
158,2762,20709376,7495,,,,,,,,,,,,,,,
,,20840448,,3.902933952212334,-0.05093263017188292,0.04158976,0.2,0.04337546229362488,28.621673703193665,0.000268935936,0.3146631419658661,1555,0.3553466796875,0.9226492121815681,9.827095031738281,-182.39722744959863,0.07291666666666667,349.6666666666667
159,2762,20840448,7543,,,,,,,,,,,,,,,
,,20971520,,3.7960059463977815,-0.046260494986199774,0.05097647,0.2,0.04336920380592346,30.103128731250763,0.000268739328,0.30090248584747314,1560,0.35687408447265623,0.9180934056639671,9.767184257507324,-190.32187793605019,0.03125,354.09375
160,2762,20971520,7590,,,,,,,,,,,,,,,
,,21102592,,4.046554192900658,-0.04716600172396283,0.054436892,0.2,0.04310572147369385,27.77501528263092,0.00026854272,0.3151859641075134,1565,0.3404449462890625,0.9223082214593887,8.92647933959961,-184.3816421751454,0.041666666666666664,353.71875
161,2762,21102592,7638,,,,,,,,,,,,,,,
,,21233664,,3.99853039085865,-0.04851878447807394,0.05552546,0.2,0.04303237423300743,27.09863382577896,0.00026834611199999997,0.3029645085334778,1570,0.370220947265625,0.9245234578847885,9.55496883392334,-189.53466371034418,0.03125,351.7708333333333
162,2762,21233664,7685,,,,,,,,,,,,,,,
,,21364736,,4.148439207673073,-0.05128921818395611,0.058264524,0.2,0.04308151826262474,28.464811408519743,0.00026814950399999996,0.331861287355423,1575,0.37293853759765627,0.921164907515049,11.323247909545898,-186.8035525811904,0.03125,363.1145833333333
163,2762,21364736,7733,,,,,,,,,,,,,,,
,,21495808,,4.183801436424256,-0.04628780817729421,0.04829453,0.2,0.04299449920654297,25.179260230064394,0.000267952896,0.31985384225845337,1580,0.34517059326171873,0.9363160952925682,9.716811180114746,-190.92100839351315,0.041666666666666664,353.84375
164,2762,21495808,7781,,,,,,,,,,,,,,,
,,21626880,,4.098506452143193,-0.04641922132868785,0.058280326,0.2,0.04290863499045372,26.83876030445099,0.000267756288,0.3150355815887451,1585,0.387176513671875,0.9281787723302841,9.870362281799316,-182.8961204718169,0.0625,350.84375
165,2762,21626880,7829,,,,,,,,,,,,,,,
,,21757952,,4.193634554743767,-0.049769624252803624,0.04548217,0.2,0.04306000471115112,26.36924637556076,0.00026755968,0.3117978274822235,1590,0.35675201416015623,0.9341436475515366,10.877081871032715,-184.09906748521607,0.052083333333333336,349.8541666666667
