bc/samples_so_far,bc/ent_loss,bc/neglogp,bc/epoch,bc/entropy,bc/prob_true_act,bc/l2_loss,bc/loss,bc/batch,batch_size,bc/l2_norm
819204096,0.007156973239034414,-7.0537090210272435,201,-7.156972885131836,4543.143881690367,0.0,-7.046552047788209,200000,4096,54305.390625
821252096,0.007149930112063885,-7.165764887052097,201,-7.149930000305176,4427.725584784208,0.0,-7.158614956940033,200500,4096,54319.73046875
823300096,0.007151252124458551,-7.144717669795409,202,-7.151251792907715,4514.30429048894,0.0,-7.137566417670951,201000,4096,54335.34375
825348096,0.007162425201386213,-7.223068367722096,202,-7.1624250411987305,4729.2620814705115,0.0,-7.21590594252071,201500,4096,54348.48828125
827396096,0.007178193423897028,-7.101613363329247,203,-7.178193092346191,4557.009553251083,0.0,-7.09443516990535,202000,4096,54363.3515625
829444096,0.007150156423449516,-7.133558033983062,203,-7.150156021118164,4554.981942836568,0.0,-7.126407877559613,202500,4096,54377.00390625
831492096,0.00717116566374898,-7.219394151516028,204,-7.171165466308594,4750.588663395825,0.0,-7.212222985852279,203000,4096,54392.203125
833540096,0.007119553163647652,-7.029163390749677,204,-7.1195526123046875,4359.370562441167,0.0,-7.022043837586029,203500,4096,54406.0703125
835588096,0.007144877687096596,-7.090415366506311,205,-7.1448774337768555,4318.051558589874,0.0,-7.083270488819214,204000,4096,54421.2734375
837636096,0.0071782516315579414,-7.162947069575208,205,-7.178251266479492,4360.104916079163,0.0,-7.15576881794365,204500,4096,54434.16796875
839684096,0.007146913092583418,-7.077599996899654,206,-7.146912574768066,4465.632059640825,0.0,-7.07045308380707,205000,4096,54449.10546875
841732096,0.007138431072235107,-7.151920495828012,206,-7.138430595397949,4457.698127096458,0.0,-7.144782064755777,205500,4096,54463.1328125
843780096,0.007168849464505911,-7.154541490472251,207,-7.168848991394043,4436.502288259296,0.0,-7.147372641007745,206000,4096,54477.5078125
845828096,0.007133509498089552,-7.122161559899225,207,-7.133509159088135,4417.945423267671,0.0,-7.115028050401135,206500,4096,54489.609375
847876096,0.007177074905484915,-7.179855013033789,208,-7.177074432373047,4511.083471323427,0.0,-7.172677938128304,207000,4096,54503.89453125
849924096,0.007189879659563303,-7.080504572578187,208,-7.189879417419434,4507.130390164935,0.0,-7.073314692918624,207500,4096,54517.9921875
851972096,0.00714863883331418,-7.127865731061251,209,-7.148638725280762,4378.917201201197,0.0,-7.120717092227937,208000,4096,54531.0625
854020096,0.007164630573242903,-7.094986865188217,209,-7.16463041305542,4583.663471356802,0.0,-7.087822234614974,208500,4096,54544.765625
856068096,0.007137722801417112,-7.1434653228931015,210,-7.137722492218018,4397.113126102857,0.0,-7.136327600091684,209000,4096,54555.5859375
858116096,0.007136195432394743,-7.200194017528653,210,-7.136195182800293,4407.584416906657,0.0,-7.193057822096258,209500,4096,54567.765625
860164096,0.007160604931414127,-7.159157366926016,211,-7.160604476928711,4401.562916249737,0.0,-7.151996761994602,210000,4096,54581.484375
862212096,0.007186064496636391,-7.193741282507621,211,-7.18606424331665,4400.532242226767,0.0,-7.186555218010985,210500,4096,54592.23828125
864260096,0.00716595770791173,-7.201618376714845,212,-7.165957450866699,4508.9590265076495,0.0,-7.194452419006933,211000,4096,54605.49609375
866308096,0.007152828387916088,-7.055089477513131,212,-7.152828216552734,4512.975963445791,0.0,-7.047936649125215,211500,4096,54615.05859375
868356096,0.007140990812331438,-7.164168194630639,213,-7.140990257263184,4462.783745324352,0.0,-7.157027203818307,212000,4096,54628.57421875
870404096,0.0071355258114635944,-7.05386520740014,213,-7.135525703430176,4174.190904727547,0.0,-7.046729681588676,212500,4096,54639.1796875
872452096,0.007151482626795769,-7.142602624631291,214,-7.151482105255127,4400.405936425497,0.0,-7.135451142004495,213000,4096,54652.12890625
874500096,0.007153385318815708,-7.172371145004707,214,-7.153385162353516,4605.848368649602,0.0,-7.165217759685891,213500,4096,54664.59375
876548096,0.007158409338444471,-7.127330203640703,215,-7.158409118652344,4588.381557891121,0.0,-7.120171794302259,214000,4096,54673.57421875
878596096,0.007184316869825125,-7.198230597821176,215,-7.184316635131836,4453.3064472873275,0.0,-7.191046280951351,214500,4096,54687.390625
880644096,0.007169447373598814,-7.1754902768214315,216,-7.16944694519043,4569.028414844114,0.0,-7.168320829447833,215000,4096,54699.61328125
882692096,0.007122947368770838,-7.209333713252243,216,-7.1229472160339355,4299.0842578944,0.0,-7.202210765883472,215500,4096,54708.94921875
884740096,0.007147358264774084,-7.136041218989762,217,-7.147357940673828,4456.347137303604,0.0,-7.128893860724988,216000,4096,54723.5859375
886788096,0.007157275453209877,-7.2010441540826395,217,-7.157275199890137,4601.608091495184,0.0,-7.19388687862943,216500,4096,54736.875
888836096,0.007145740557461977,-7.176571493792477,218,-7.145740032196045,4488.453940844192,0.0,-7.169425753235015,217000,4096,54749.00390625
890884096,0.007142188027501106,-7.205499268826986,218,-7.142187595367432,4498.265137301986,0.0,-7.198357080799485,217500,4096,54759.27734375
892932096,0.007153597194701433,-7.211277456745415,219,-7.153596878051758,4547.859100804442,0.0,-7.204123859550713,218000,4096,54771.328125
894980096,0.007172243669629097,-7.051186379011755,219,-7.172243118286133,4514.886739120449,0.0,-7.044014135342126,218500,4096,54784.31640625
897028096,0.0071388427168130875,-7.089336910276472,220,-7.138842582702637,4357.155125003711,0.0,-7.082198067559659,219000,4096,54796.03515625
899076096,0.007161689922213554,-7.164222406640519,220,-7.161689758300781,4381.599757833103,0.0,-7.157060716718306,219500,4096,54806.27734375
901124096,0.007154050283133984,-7.075968926827782,221,-7.154049873352051,4262.461702733778,0.0,-7.068814876544648,220000,4096,54818.12109375
903172096,0.007190197706222534,-7.212367549237745,221,-7.190197467803955,4683.374127182147,0.0,-7.205177351531522,220500,4096,54829.75
905220096,0.007148024160414934,-7.156581772957798,222,-7.14802360534668,4511.652938882731,0.0,-7.149433748797383,221000,4096,54839.21875
907268096,0.00714216148480773,-7.089693510342839,222,-7.1421613693237305,4507.961720517123,0.0,-7.082551348858031,221500,4096,54851.125
909316096,0.007161345798522234,-7.267448374343279,223,-7.161345481872559,4591.334531610606,0.0,-7.260287028544757,222000,4096,54862.609375
911364096,0.0071492427960038185,-7.091876658435078,223,-7.149242401123047,4414.224405061999,0.0,-7.084727415639074,222500,4096,54870.77734375
913412096,0.007161403074860573,-7.109530236273249,224,-7.161402702331543,4303.689692580354,0.0,-7.102368833198389,223000,4096,54882.96875
915460096,0.0071367304772138596,-7.142220467744442,224,-7.136730194091797,4549.157162725745,0.0,-7.135083737267228,223500,4096,54890.93359375
917508096,0.007137665990740061,-7.214944896081425,225,-7.137665748596191,4271.227119791509,0.0,-7.207807230090685,224000,4096,54900.23828125
919556096,0.007165746763348579,-7.17821614304671,225,-7.165746212005615,4264.5503395351825,0.0,-7.171050396283362,224500,4096,54910.26171875
921604096,0.007148221135139465,-7.12701432274139,226,-7.148221015930176,4298.724338201329,0.0,-7.1198661016062506,225000,4096,54918.4296875
923652096,0.0071508921682834625,-7.113128598029803,226,-7.1508917808532715,4633.456823524597,0.0,-7.10597770586152,225500,4096,54927.30859375
925700096,0.00717984139919281,-7.248425582872642,227,-7.179841041564941,4397.190722528376,0.0,-7.241245741473449,226000,4096,54931.98046875
927748096,0.007159859873354435,-7.171290597810152,227,-7.159859657287598,4702.964816381891,0.0,-7.164130737936798,226500,4096,54935.30859375
929796096,0.007155667990446091,-7.169734308723952,228,-7.155667781829834,4545.359189620243,0.0,-7.162578640733506,227000,4096,54938.50390625
931844096,0.00718226283788681,-7.219861326789095,228,-7.182262420654297,4637.18872865644,0.0,-7.212679063951208,227500,4096,54945.42578125
933892096,0.00713757798075676,-7.237187936333022,229,-7.137577533721924,4436.0368389346895,0.0,-7.2300503583522655,228000,4096,54948.51171875
935940096,0.007181287743151188,-7.1437637769099425,229,-7.1812872886657715,4595.138583631277,0.0,-7.136582489166791,228500,4096,54955.98828125
937988096,0.007134807761758566,-7.1863053158163925,230,-7.134807586669922,4317.941490120096,0.0,-7.179170508054634,229000,4096,54963.31640625
940036096,0.007190486416220665,-7.162949454143167,230,-7.190485954284668,4538.151851044822,0.0,-7.155758967726946,229500,4096,54973.32421875
942084096,0.007143826689571142,-7.103061558836204,231,-7.143826484680176,4413.966222406638,0.0,-7.095917732146633,230000,4096,54979.078125
944132096,0.007110857404768467,-7.156851468230473,231,-7.110857009887695,4147.581572918025,0.0,-7.149740610825704,230500,4096,54982.36328125
946180096,0.007158478256314993,-7.182066030347197,232,-7.158477783203125,4568.397872473695,0.0,-7.174907552090882,231000,4096,54983.74609375
948228096,0.007163287606090307,-7.2576336867065905,232,-7.163287162780762,4430.408219057857,0.0,-7.2504703991005,231500,4096,54987.70703125
950276096,0.007152573671191931,-7.072606962482881,233,-7.152573108673096,4496.931564970468,0.0,-7.065454388811689,232000,4096,54991.9609375
952324096,0.0071316733956336975,-7.059487172007999,233,-7.1316728591918945,4451.82929078989,0.0,-7.052355498612365,232500,4096,54994.79296875
954372096,0.007163125090301037,-7.247665399521623,234,-7.1631245613098145,4550.2728223002305,0.0,-7.240502274431322,233000,4096,55003.4375
956420096,0.007132743019610643,-7.077382788211519,234,-7.132742881774902,4446.134517257896,0.0,-7.070250045191909,233500,4096,55010.72265625
958468096,0.007189370691776276,-7.090742904798476,235,-7.189370155334473,4565.0751267807955,0.0,-7.0835535341066995,234000,4096,55019.69140625
960516096,0.007143536116927862,-7.147232992762053,235,-7.143535614013672,4530.718872210408,0.0,-7.140089456645125,234500,4096,55028.765625
962564096,0.007157391868531704,-7.241918522624688,236,-7.157391548156738,4461.43052211447,0.0,-7.234761130756156,235000,4096,55035.859375
964612096,0.0071355621330440044,-7.149089083580588,236,-7.135561943054199,4389.650672463018,0.0,-7.141953521447544,235500,4096,55042.08984375
966660096,0.0071480488404631615,-7.046711982505886,237,-7.148048400878906,4293.962863059067,0.0,-7.0395639336654225,236000,4096,55049.60546875
968708096,0.007147295866161585,-7.203039711696238,237,-7.1472954750061035,4623.387684005034,0.0,-7.195892415830077,236500,4096,55053.69921875
970756096,0.007147093303501606,-7.161118021076186,238,-7.147092819213867,4472.522882066689,0.0,-7.153970927772685,237000,4096,55060.984375
972804096,0.007186884991824627,-7.080323061223304,238,-7.186884880065918,4284.161952620807,0.0,-7.073136176231479,237500,4096,55068.609375
974852096,0.007178871426731348,-7.215132496054244,239,-7.178871154785156,4684.641564098438,0.0,-7.207953624627512,238000,4096,55077.80078125
976900096,0.007156018633395433,-7.196547741227628,239,-7.156018257141113,4391.483147325696,0.0,-7.189391722594233,238500,4096,55085.37890625
978948096,0.007117690052837133,-7.133850392320637,240,-7.117689609527588,4324.425398650259,0.0,-7.1267327022678,239000,4096,55095.56640625
980996096,0.007176281418651342,-7.263422946027871,240,-7.176280975341797,4732.2010120451005,0.0,-7.25624666460922,239500,4096,55105.75
983044096,0.00720167113468051,-7.244676681618767,241,-7.2016706466674805,4678.22822691791,0.0,-7.237475010484086,240000,4096,55114.75390625
985092096,0.0071852016262710094,-7.171037271573258,241,-7.185201168060303,4663.437991481577,0.0,-7.163852069946987,240500,4096,55124.66015625
987140096,0.0071676080115139484,-7.1918036224545645,242,-7.16760778427124,4429.246890953342,0.0,-7.1846360144430506,241000,4096,55130.3515625
989188096,0.007141489069908857,-7.234016957895157,242,-7.141488552093506,4432.007336005978,0.0,-7.226875468825249,241500,4096,55139.45703125
991236096,0.00716097466647625,-7.17098964806854,243,-7.160974502563477,4511.000757183335,0.0,-7.1638286734020635,242000,4096,55143.9140625
993284096,0.007181269116699696,-7.128888412764859,243,-7.181268692016602,4612.377317295944,0.0,-7.121707143648159,242500,4096,55150.46875
995332096,0.007166416384279728,-7.222574052189006,244,-7.166416168212891,4452.578257924653,0.0,-7.215407635804726,243000,4096,55152.59375
997380096,0.00716491648927331,-7.1997561954258025,244,-7.164916038513184,4505.152885342806,0.0,-7.192591278936529,243500,4096,55155.29296875
999428096,0.007163519039750099,-7.2059919521779365,245,-7.163518905639648,4559.601081460223,0.0,-7.198828433138186,244000,4096,55160.83984375
1001476096,0.007170541677623987,-7.0955394754847365,245,-7.170541286468506,4446.019347464344,0.0,-7.0883689338071125,244500,4096,55166.01171875
1003524096,0.007130973041057587,-7.193252437765843,246,-7.130972862243652,4461.649462141305,0.0,-7.186121464724786,245000,4096,55169.21875
1005572096,0.007167043164372444,-7.076429907311008,246,-7.1670427322387695,4350.172927543086,0.0,-7.069262864146635,245500,4096,55176.3671875
1007620096,0.007162606809288263,-7.210938382974394,247,-7.162606239318848,4473.140885154349,0.0,-7.203775776165106,246000,4096,55183.4140625
1009668096,0.007142230402678251,-7.140626725172066,247,-7.142230033874512,4248.540332029995,0.0,-7.133484494769387,246500,4096,55193.4140625
1011716096,0.007131712511181831,-7.200104123549204,248,-7.131711959838867,4397.415065400179,0.0,-7.192972411038022,247000,4096,55204.47265625
1013764096,0.007158360909670591,-7.18417853404634,248,-7.158360481262207,4233.867975231398,0.0,-7.177020173136669,247500,4096,55215.94921875
1015812096,0.00715144956484437,-7.143172880005312,249,-7.151449203491211,4411.193795895026,0.0,-7.136021430440468,248000,4096,55223.78515625
1017860096,0.007164865732192993,-7.154938045917248,250,-7.164865493774414,4317.673607420132,0.0,-7.147773180185055,248500,4096,55237.984375
1019908096,0.00717938831076026,-7.21811937031327,250,-7.179388046264648,4757.201690376247,0.0,-7.210939982002509,249000,4096,55245.86328125
1021956096,0.007143577095121145,-7.1563952455837025,251,-7.143576622009277,4504.835877762785,0.0,-7.149251668488581,249500,4096,55258.59765625
1024004096,0.007149094715714455,-7.172585915662879,251,-7.149094581604004,4330.308690290411,0.0,-7.165436820947164,250000,4096,55269.5625
1026052096,0.0071496861055493355,-7.0968369656044725,252,-7.149685859680176,4528.671322997741,0.0,-7.089687279498923,250500,4096,55286.9453125
1028100096,0.007178286090493202,-7.1855587642895085,252,-7.178285598754883,4588.540879701375,0.0,-7.178380478199015,251000,4096,55302.953125
1030148096,0.007161546964198351,-7.197666484294363,253,-7.16154670715332,4420.764078388483,0.0,-7.190504937330164,251500,4096,55319.21484375
1032196096,0.007162842433899641,-7.143104441565847,253,-7.162842273712158,4497.611119715849,0.0,-7.1359415991319475,252000,4096,55333.10546875
1034244096,0.007160875014960766,-7.160353037078979,254,-7.160874843597412,4379.6948695683695,0.0,-7.153192162064018,252500,4096,55349.62890625
1036292096,0.007163133006542921,-7.20310941475256,254,-7.163132667541504,4557.488334073536,0.0,-7.195946281746017,253000,4096,55363.46484375
1038340096,0.007151568308472633,-7.112184182723838,255,-7.1515679359436035,4483.816324274339,0.0,-7.105032614415365,253500,4096,55377.62890625
1040388096,0.007181087043136358,-7.100956286774588,255,-7.181086540222168,4584.936539590601,0.0,-7.093775199731452,254000,4096,55391.88671875
1042436096,0.007174137979745865,-7.176397584791867,256,-7.174137592315674,4629.413700660424,0.0,-7.169223446812121,254500,4096,55406.3359375
1044484096,0.007167160511016846,-7.146859888820842,256,-7.1671600341796875,4544.171905173122,0.0,-7.139692728309825,255000,4096,55420.22265625
1046532096,0.007203520275652409,-7.173858709405557,257,-7.203519821166992,4597.234728452437,0.0,-7.166655189129904,255500,4096,55436.09375
1048580096,0.007178742904216051,-7.149059987133056,257,-7.178742408752441,4584.170077384144,0.0,-7.1418812442288395,256000,4096,55449.14453125
1050628096,0.007185645401477814,-7.060124362049125,258,-7.18564510345459,4726.760837679605,0.0,-7.052938716647647,256500,4096,55462.0
1052676096,0.0071657756343483925,-7.1910741329502255,258,-7.165775299072266,4548.2108207520105,0.0,-7.183908357315877,257000,4096,55473.3046875
1054724096,0.007194766774773598,-7.196212708281287,259,-7.194766521453857,4613.515690570934,0.0,-7.189017941506513,257500,4096,55486.546875
1056772096,0.007187356241047382,-7.163525746539541,259,-7.187355995178223,4719.306901445774,0.0,-7.156338390298494,258000,4096,55495.15234375
1058820096,0.007159361615777016,-7.084923080678147,260,-7.159361362457275,4454.421798601983,0.0,-7.07776371906237,258500,4096,55508.78125
1060868096,0.007184119429439306,-7.1707981962062775,260,-7.18411922454834,4428.0818355202155,0.0,-7.163614076776838,259000,4096,55519.33203125
1062916096,0.0071687051095068455,-7.260711641759531,261,-7.168704986572266,4579.7364825723935,0.0,-7.253542936650025,259500,4096,55533.05859375
1064964096,0.007173572666943073,-7.171017433220243,261,-7.173572540283203,4686.211872466833,0.0,-7.1638438605533,260000,4096,55543.21875
1067012096,0.0071912528946995735,-7.308269681643467,262,-7.191252708435059,4862.177114904785,0.0,-7.301078428748768,260500,4096,55558.6171875
1069060096,0.007173038087785244,-7.241442639397441,262,-7.173037528991699,4526.069812303276,0.0,-7.234269601309656,261000,4096,55571.17578125
1071108096,0.007156968582421541,-7.129652922489612,263,-7.156968116760254,4436.192635656091,0.0,-7.12249595390719,261500,4096,55580.328125
1073156096,0.007166756317019463,-7.184498375994046,263,-7.1667561531066895,4547.585512939563,0.0,-7.177331619677027,262000,4096,55594.6875
1075204096,0.007154538761824369,-7.200741188667666,264,-7.154538631439209,4525.897297416301,0.0,-7.193586649905842,262500,4096,55607.6328125
1077252096,0.007162001449614763,-7.20369069332773,264,-7.162001132965088,4466.826128862666,0.0,-7.1965286918781155,263000,4096,55619.890625
1079300096,0.007174359634518623,-7.231641571445262,265,-7.174359321594238,4477.029879494817,0.0,-7.224467211810744,263500,4096,55632.6875
1081348096,0.0071927704848349094,-7.129512186089073,265,-7.192770004272461,4481.94258556619,0.0,-7.122319415604238,264000,4096,55641.71875
1083396096,0.007186484523117542,-7.162926401608777,266,-7.186484336853027,4393.985508447506,0.0,-7.1557399170856595,264500,4096,55652.49609375
1085444096,0.00718190660700202,-7.214652215030976,266,-7.181906223297119,4583.695033033735,0.0,-7.207470308423974,265000,4096,55662.90625
1087492096,0.007187517359852791,-7.137386809100629,267,-7.187517166137695,4772.85227122901,0.0,-7.130199291740777,265500,4096,55675.23046875
1089540096,0.007163666654378176,-7.196101609651045,267,-7.163666248321533,4382.207351511377,0.0,-7.188937942996667,266000,4096,55686.16796875
1091588096,0.007153453305363655,-7.101558631046072,268,-7.1534528732299805,4360.706158540311,0.0,-7.0944051777407084,266500,4096,55697.9765625
1093636096,0.007157281506806612,-7.1838655233751165,268,-7.157281398773193,4650.610295374413,0.0,-7.17670824186831,267000,4096,55712.18359375
1095684096,0.0071875653229653835,-7.23046692414996,269,-7.187564849853516,4790.551606723873,0.0,-7.223279358826995,267500,4096,55728.3984375
1097732096,0.007148948963731527,-7.189240973826891,269,-7.148948669433594,4383.1099757611455,0.0,-7.1820920248631595,268000,4096,55743.15625
1099780096,0.007192948367446661,-7.174615826659693,270,-7.192947864532471,4602.602813042313,0.0,-7.167422878292246,268500,4096,55759.171875
1101828096,0.007179643027484417,-7.285848675961973,270,-7.179642677307129,4614.590356273735,0.0,-7.278669032934489,269000,4096,55774.171875
1103876096,0.0071581159718334675,-7.152445441108133,271,-7.158115863800049,4529.78865501861,0.0,-7.1452873251363,269500,4096,55789.27734375
1105924096,0.007177659776061773,-7.210802391567956,271,-7.177659511566162,4606.241773239877,0.0,-7.203624731791894,270000,4096,55805.609375
1107972096,0.007202127017080784,-7.122192907464266,272,-7.202126502990723,4647.498384109894,0.0,-7.114990780447185,270500,4096,55821.4453125
1110020096,0.007177197840064764,-7.221427227823906,272,-7.177197456359863,4933.623567656372,0.0,-7.214250029983841,271000,4096,55834.87109375
1112068096,0.007165795192122459,-7.226248896491445,273,-7.165794849395752,4677.545550699495,0.0,-7.219083101299322,271500,4096,55849.62109375
1114116096,0.00717922393232584,-7.209363895168265,273,-7.179223537445068,4718.007832478863,0.0,-7.202184671235939,272000,4096,55863.2421875
1116164096,0.007204675115644932,-7.177825940884844,274,-7.20467472076416,4766.269876770556,0.0,-7.170621265769199,272500,4096,55879.27734375
1118212096,0.007162722758948803,-7.113268410114474,274,-7.162722587585449,4271.471764767506,0.0,-7.106105687355525,273000,4096,55892.453125
1120260096,0.007169267628341913,-7.160372262818925,275,-7.169267177581787,4777.319793787854,0.0,-7.153202995190583,273500,4096,55906.19921875
1122308096,0.0071832421235740185,-7.22685000261092,275,-7.183241844177246,4829.253019691334,0.0,-7.219666760487346,274000,4096,55922.09375
1124356096,0.007176907733082771,-7.178693900808523,276,-7.176907539367676,4486.633091002802,0.0,-7.17151699307544,274500,4096,55934.9765625
1126404096,0.0071480912156403065,-7.117091552537653,276,-7.148090839385986,4619.567039941988,0.0,-7.109943461322013,275000,4096,55948.53515625
1128452096,0.007188441697508097,-7.160895528618395,277,-7.188441276550293,4714.763504507882,0.0,-7.153707086920887,275500,4096,55965.08984375
1130500096,0.00720041710883379,-7.251834674700181,277,-7.200416564941406,4601.36893347364,0.0,-7.244634257591347,276000,4096,55976.5234375
1132548096,0.007191283628344536,-7.282172716044844,278,-7.191283226013184,4689.702808930264,0.0,-7.274981432416499,276500,4096,55988.8671875
1134596096,0.007168076001107693,-7.1810623872240935,278,-7.1680755615234375,4772.311784574129,0.0,-7.173894311222986,277000,4096,56003.16796875
1136644096,0.007189660798758268,-7.128795247107781,279,-7.189660549163818,4675.991906278839,0.0,-7.121605586309022,277500,4096,56016.265625
1138692096,0.007178051397204399,-7.177076304698636,279,-7.178050994873047,4785.490239629105,0.0,-7.169898253301431,278000,4096,56030.09765625
1140740096,0.00722300261259079,-7.284961846446492,280,-7.2230024337768555,5187.1307411221405,0.0,-7.277738843833901,278500,4096,56046.29296875
1142788096,0.007165797986090183,-7.197186926322116,280,-7.165797710418701,4526.180319401615,0.0,-7.190021128336026,279000,4096,56058.71875
1144836096,0.007179205305874348,-7.086284590170926,281,-7.179204940795898,4694.836186798843,0.0,-7.079105384865052,279500,4096,56070.9140625
1146884096,0.007174432743340731,-7.252471692590397,281,-7.174432277679443,4756.529446951724,0.0,-7.245297259847057,280000,4096,56081.06640625
1148932096,0.007174899335950613,-7.24571818749908,282,-7.174899101257324,4807.456277753846,0.0,-7.23854328816313,280500,4096,56098.23046875
1150980096,0.007215427700430155,-7.224594883197732,282,-7.215427398681641,4882.855619620495,0.0,-7.217379455497301,281000,4096,56112.25390625
1153028096,0.007204532157629728,-7.2042646555069,283,-7.204531669616699,4956.067198394909,0.0,-7.19706012334927,281500,4096,56123.51171875
1155076096,0.007195832673460245,-7.044737929392452,283,-7.195832252502441,4120.188227675957,0.0,-7.037542096718992,282000,4096,56137.84375
1157124096,0.007166432216763496,-7.169379251397366,284,-7.166431903839111,4743.757808910948,0.0,-7.162212819180603,282500,4096,56151.7109375
1159172096,0.007190994452685118,-7.203066288880551,284,-7.1909942626953125,4826.070487254424,0.0,-7.195875294427866,283000,4096,56164.71484375
1161220096,0.007209182716906071,-7.152178560222643,285,-7.209182262420654,4835.479263680788,0.0,-7.144969377505737,283500,4096,56180.49609375
1163268096,0.0071771820075809956,-7.231114325631071,285,-7.177181720733643,4840.39945555704,0.0,-7.22393714362349,284000,4096,56191.5703125
1165316096,0.007176576182246208,-7.222593058567634,286,-7.176575660705566,4806.391961118681,0.0,-7.215416482385388,284500,4096,56205.99609375
1167364096,0.007201768457889557,-7.087818296741364,286,-7.201767921447754,4849.202876015241,0.0,-7.080616528283475,285000,4096,56223.1171875
1169412096,0.007159114349633455,-7.127227160022448,287,-7.159113883972168,4614.199709947929,0.0,-7.120068045672815,285500,4096,56236.41015625
1171460096,0.007186130620539188,-7.088962710403492,287,-7.186130046844482,4555.336615689617,0.0,-7.081776579782953,286000,4096,56250.6640625
1173508096,0.007211674004793167,-7.209203855941503,288,-7.211673736572266,4888.3005261570925,0.0,-7.20199218193671,286500,4096,56264.4453125
1175556096,0.007184886839240789,-7.182544624565455,288,-7.184886455535889,4939.541480754149,0.0,-7.175359737726215,287000,4096,56279.7734375
1177604096,0.0071854861453175545,-7.141154827305176,289,-7.18548583984375,4801.8405316701155,0.0,-7.133969341159858,287500,4096,56292.37109375
1179652096,0.007217233534902334,-7.27677962644581,289,-7.217233180999756,5091.6220334297905,0.0,-7.269562392910908,288000,4096,56307.46875
1181700096,0.007228144444525242,-7.3233038168334685,290,-7.22814416885376,5032.0179441773735,0.0,-7.316075672388943,288500,4096,56321.76171875
1183748096,0.007207761984318495,-7.310551594132198,290,-7.207761764526367,5133.3898235012,0.0,-7.303343832147879,289000,4096,56333.34375
1185796096,0.007177181541919708,-7.105676792779896,291,-7.177181243896484,4693.235016380937,0.0,-7.098499611237976,289500,4096,56347.625
1187844096,0.0071726106107234955,-7.2418321257288785,291,-7.172610282897949,4782.980673599899,0.0,-7.234659515118155,290000,4096,56359.0
1189892096,0.00719727948307991,-7.15034502954329,292,-7.19727897644043,5013.933709049776,0.0,-7.14314775006021,290500,4096,56376.7578125
1191940096,0.007178137078881264,-7.160577712684727,292,-7.178136825561523,4738.5089016244765,0.0,-7.153399575605846,291000,4096,56390.8671875
1193988096,0.007175609935075045,-7.105329676708553,293,-7.175609588623047,4810.528970845218,0.0,-7.098154066773478,291500,4096,56404.01953125
1196036096,0.007204249035567045,-7.075954903104945,293,-7.204248905181885,4445.7166853224635,0.0,-7.068750654069378,292000,4096,56417.984375
1198084096,0.007195339538156986,-7.24096013919315,294,-7.195339202880859,4870.639956038384,0.0,-7.233764799654993,292500,4096,56432.28125
1200132096,0.007189064286649227,-7.261500874787522,294,-7.189064025878906,4915.062921708187,0.0,-7.254311810500873,293000,4096,56445.91796875
1202180096,0.007195192389190197,-7.2010824917256055,295,-7.195191860198975,5184.350396864094,0.0,-7.193887299336415,293500,4096,56459.8515625
1204228096,0.0072031631134450436,-7.199433933919658,295,-7.203162670135498,4810.631158562157,0.0,-7.192230770806213,294000,4096,56473.1328125
1206276096,0.007193517405539751,-7.166916266540847,296,-7.193517208099365,4830.8921773221155,0.0,-7.159722749135307,294500,4096,56483.72265625
1208324096,0.007194178178906441,-7.268470178487076,296,-7.194177627563477,4740.774035689128,0.0,-7.26127600030817,295000,4096,56497.71875
1210372096,0.007191114593297243,-7.246779388201458,297,-7.19111442565918,4856.830045530836,0.0,-7.2395882736081605,295500,4096,56509.2890625
1212420096,0.007230824790894985,-7.22215570785495,297,-7.2308244705200195,5022.214886196475,0.0,-7.214924883064055,296000,4096,56522.8984375
1214468096,0.0072220126166939735,-7.179322699848688,298,-7.222012042999268,4791.123469991492,0.0,-7.172100687231994,296500,4096,56533.98046875
1216516096,0.007165060378611088,-7.235324388316732,298,-7.165060043334961,4639.555369264746,0.0,-7.228159327938121,297000,4096,56544.99609375
1218564096,0.007202949840575457,-7.126241701578897,299,-7.202949523925781,4992.480457899132,0.0,-7.119038751738321,297500,4096,56557.67578125
1220612096,0.007188237737864256,-7.162052251023905,299,-7.188237190246582,4782.007703041792,0.0,-7.154864013286041,298000,4096,56569.58203125
