time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/explained_variance,train/clip_fraction,train/clip_range,train/learning_rate,train/std,train/loss,train/entropy_loss,train/kl_loss_with_bc_model,train/n_updates,train/approx_kl,train/kl_coef,train/policy_gradient_loss,train/value_loss,eval/mean_reward,eval/mean_ep_length,eval/success_rate
219,28704768,4362,6579,0.8755632564425468,7.62939453125e-06,0.2,0.000128557824,0.007333795540034771,30.941240310668945,6.874840015172959,0.7218836545944214,1090,0.00011693254,0.0914199552,-0.0003710710589075461,70.75926055908204,,,
220,28835840,4362,6609,0.8686401396989822,0.0,0.2,0.00012777139199999997,0.007344480138272047,32.5157585144043,6.843252208828926,0.7366542220115662,1095,1.8995e-05,0.09092188159999999,-2.926191609731177e-05,75.58373329639434,,,
221,28966912,4362,6640,0.8704275637865067,0.0,0.2,0.00012698495999999997,0.007351777981966734,31.6212100982666,6.7592309474945065,0.7895714044570923,1100,2.3154118e-05,0.090423808,-4.464336961973459e-06,70.64402935504913,,,
222,29097984,4363,6669,0.8851395100355148,0.0,0.2,0.00012619852799999998,0.007345494814217091,32.60991287231445,6.789891853928566,0.792362630367279,1105,5.1816634e-05,0.0899257344,-0.00029313367558643223,66.82534210681915,,,
223,29229056,4362,6699,0.864908292889595,0.0,0.2,0.000125412096,0.007356963586062193,31.24001121520996,6.833275577425956,0.8180680274963379,1110,3.1402436e-05,0.0894276608,-0.00022073783111409284,71.98393189907074,,,
224,29360128,4362,6730,0.8671422302722931,0.0,0.2,0.000124625664,0.007364181336015463,28.84925651550293,6.8145648628473285,0.7732693552970886,1115,2.365657e-05,0.08892958720000001,3.8940102240303534e-05,69.11616818904876,,,
225,29491200,4362,6760,0.8676721453666687,0.0,0.2,0.00012383923199999999,0.007372211664915085,28.49838638305664,6.805643895268441,0.7806081175804138,1120,3.1097585e-05,0.08843151359999998,-1.3460578338708729e-05,68.0619292497635,,,
226,29622272,4362,6790,0.8691625893115997,0.0,0.2,0.0001230528,0.007392707280814648,31.488330841064453,6.819515842199325,0.7648353576660156,1125,4.6231296e-05,0.08793343999999999,-3.3954282844206316e-05,68.24150784015656,,,
227,29753344,4362,6819,0.8603814989328384,0.0,0.2,0.000122266368,0.0074113113805651665,32.396026611328125,6.842881378531456,0.7582864761352539,1130,0.00013467685,0.08743536639999999,-0.0005344982717360835,75.48102695941925,,,
228,29884416,4362,6850,0.8728224635124207,0.0,0.2,0.000121479936,0.00741706695407629,29.950904846191406,6.839873513579368,0.769029974937439,1135,2.031259e-05,0.0869372928,-5.3715846297563986e-05,70.47539310455322,,,
229,30015488,4362,6880,0.8579124361276627,0.0,0.2,0.00012069350399999997,0.007431286387145519,35.27857208251953,6.863721105456352,0.7467470169067383,1140,2.2156064e-05,0.08643921919999999,5.825116168125533e-05,70.78648154735565,,,
230,30146560,4362,6911,0.8774537295103073,0.0,0.2,0.00011990707199999999,0.007427409291267395,27.49169158935547,6.79840832054615,0.803905189037323,1145,2.601026e-05,0.08594114559999999,-0.0002059363127045799,62.77351861000061,,,
231,30277632,4361,6941,0.8683010786771774,0.0,0.2,0.00011912063999999999,0.007426779717206955,28.14487075805664,6.831669348478317,0.7892403602600098,1150,2.2010738e-05,0.085443072,-8.932298151194118e-05,66.71043155193328,,,
232,30408704,4361,6971,0.8735953271389008,0.0,0.2,0.00011833420799999999,0.0074173822067677975,30.79806900024414,6.820341804623604,0.8080267906188965,1155,5.3365653e-05,0.0849449984,-0.0003725097489223117,68.28838214874267,,,
233,30539776,4361,7001,0.867310494184494,0.0,0.2,0.00011754777600000001,0.007439912296831608,31.078140258789062,6.865704676508903,0.7833971977233887,1160,6.3193984e-05,0.0844469248,-9.829461814661044e-05,66.41264865398406,,,
234,30670848,4362,7030,0.8460589945316315,0.0,0.2,0.00011676134399999998,0.0074487715028226376,36.45179748535156,6.815815788507462,0.8194236755371094,1165,3.6946767e-05,0.0839488512,-0.00018426586320856585,79.74337129592895,,,
235,30801920,4361,7061,0.8485565334558487,0.0,0.2,0.00011597491199999999,0.007438976317644119,30.9980411529541,6.857185909152031,0.7612298727035522,1170,0.00014117348,0.0834507776,-0.0007781134365359322,78.64686586856843,,,
236,30932992,4361,7092,0.8518499135971069,0.0,0.2,0.00011518847999999999,0.007454938255250454,30.10848045349121,6.804303535819054,0.7890172004699707,1175,7.498863e-05,0.082952704,-0.0003176643636834342,71.87836027145386,,,
237,31064064,4361,7122,0.8608334809541702,0.0,0.2,0.000114402048,0.007459952495992184,30.951034545898438,6.813881695270538,0.8236216306686401,1180,3.2854343e-05,0.0824546304,-5.5095640709623696e-05,70.56560549736022,,,
238,31195136,4361,7152,0.8639549016952515,0.0,0.2,0.00011361561599999998,0.007445547729730606,29.202545166015625,6.846356701850891,0.8052144050598145,1185,3.2370743e-05,0.08195655679999998,-0.0002721736185776535,68.60798804759979,,,
239,31326208,4361,7182,0.8743615597486496,0.0,0.2,0.00011282918399999998,0.007454422768205404,31.158103942871094,6.768850085139275,0.8590548038482666,1190,2.3358703e-05,0.08145848319999999,-3.278868753113784e-05,65.91335656642914,,,
240,31457280,4360,7214,0.8518239706754684,1.52587890625e-06,0.2,0.00011204275199999999,0.007452774792909622,30.22833251953125,6.868210104107857,0.865602970123291,1195,0.00011567281,0.08096040959999999,-0.0004246141128533054,70.24286897182465,,,
241,31588352,4360,7244,0.8613228052854538,0.0,0.2,0.00011125632,0.007456137798726559,33.0395622253418,6.825679391622543,0.8434988856315613,1200,1.9617546e-05,0.080462336,-7.293046874110587e-05,72.92822411060334,,,
242,31719424,4359,7275,0.8696499913930893,0.0,0.2,0.000110469888,0.007459504064172506,30.025779724121094,6.828829553723335,0.790282130241394,1205,3.90077e-05,0.0799642624,-9.39429533900693e-05,67.88012795448303,,,
243,31850496,4359,7305,0.8740727454423904,0.0,0.2,0.00010968345599999998,0.007481741718947887,24.657785415649414,6.788056746125221,0.9017828702926636,1210,5.4659675e-05,0.07946618879999999,-0.0002818386914441362,63.06713750362396,,,
244,31981568,4359,7336,0.8713540732860565,0.0,0.2,0.00010889702399999998,0.007490548305213451,29.634265899658203,6.8629886448383335,0.8021830916404724,1215,0.0001102349,0.0789681152,-0.0005678460642229765,66.65411691665649,,,
245,32112640,4358,7367,0.8754222840070724,0.0,0.2,0.000108110592,0.007499647792428732,30.504697799682617,6.797779569029808,0.819226861000061,1220,1.9070483e-05,0.0784700416,-3.4871743991971016e-05,66.2684803724289,,,
246,32243712,4358,7397,0.8715084791183472,0.0,0.2,0.00010732416,0.007506479974836111,29.21062660217285,6.8099324107170105,0.8811888098716736,1225,3.7702157e-05,0.077971968,-0.00028688634192803876,66.37815372943878,,,
247,32374784,4359,7426,0.8771057426929474,0.0,0.2,0.00010653772799999998,0.007514470722526312,28.497163772583008,6.843391650915146,0.8423711657524109,1230,3.7972724e-05,0.07747389439999999,-0.00012064604670740664,61.83327233791351,,,
248,32505856,4359,7456,0.8659410625696182,0.0,0.2,0.00010575129599999998,0.007516362704336643,34.13215255737305,6.802692952752113,0.8305692076683044,1235,2.0657486e-05,0.0769758208,-9.372110471304041e-05,71.97878687381744,,,
249,32636928,4358,7488,0.8572534918785095,0.0,0.2,0.000104964864,0.007520947605371475,32.271968841552734,6.890094822645187,0.8444856405258179,1240,4.085177e-05,0.0764777472,-0.00028523939872684425,71.12882981300353,,,
250,32768000,4358,7518,0.8788043633103371,0.0,0.2,0.000104178432,0.0075301481410861015,28.65126609802246,6.838767126202583,0.8787084817886353,1245,1.8899578e-05,0.0759796736,-6.274297847994604e-05,68.66462948322297,,,
251,32899072,4358,7547,0.8756232038140297,0.0,0.2,0.00010339199999999998,0.0075294701382517815,29.900850296020508,6.810447034239769,0.8578268885612488,1250,2.7296835e-05,0.07548159999999998,9.737521177157759e-05,65.37857329845428,,,
252,33030144,4358,7577,0.8704819679260254,0.0,0.2,0.00010260556799999998,0.007536548189818859,30.429733276367188,6.846019044518471,0.8964024782180786,1255,2.3962304e-05,0.07498352639999999,-0.00010948869603453205,69.58934779167176,,,
253,33161216,4358,7608,0.8699838817119598,0.0,0.2,0.000101819136,0.007542646490037441,28.41832733154297,6.798539146780968,0.8873292803764343,1260,1.7981863e-05,0.07448545279999999,-1.3761549780610948e-06,67.625457072258,,,
254,33292288,4358,7638,0.8797663748264313,0.0,0.2,0.000101032704,0.00754763837903738,29.59508514404297,6.852691131830215,0.8748849630355835,1265,1.8663473e-05,0.0739873792,-4.902057917206548e-05,64.79883613586426,,,
255,33423360,4358,7668,0.8617070019245148,0.0,0.2,0.000100246272,0.007553813513368368,33.900978088378906,6.855009517073631,0.8942648768424988,1270,1.4492243e-05,0.0734893056,3.823297010967508e-05,72.15563578605652,,,
256,33554432,4358,7697,0.8737682551145554,0.0,0.2,9.945983999999998e-05,0.007559189107269049,32.07107925415039,6.872486424446106,0.8988485336303711,1275,2.4682045e-05,0.07299123199999999,-9.479042128077709e-05,68.78680031299591,,,
257,33685504,4358,7728,0.8902027457952499,0.0,0.2,9.867340799999999e-05,0.007561113685369492,26.5073299407959,6.815441581606865,0.9476858377456665,1280,2.1837186e-05,0.0724931584,-8.399758007726632e-05,63.67533361911774,,,
258,33816576,4358,7758,0.880442276597023,0.0,0.2,9.7886976e-05,0.007563200779259205,26.70115089416504,6.827065482735634,0.9006438255310059,1285,1.6308688e-05,0.0719950848,-1.1110879859188571e-05,65.53117740154266,,,
259,33947648,4358,7788,0.8777674213051796,0.0,0.2,9.7100544e-05,0.007565694861114025,32.18008041381836,6.849824628233909,0.9258975982666016,1290,3.4567714e-05,0.0714970112,-0.00012267815764062108,67.67345023155212,,,
260,34078720,4358,7818,0.88634043186903,0.0,0.2,9.631411199999997e-05,0.007572848349809647,29.540908813476562,6.825045853853226,0.8878740668296814,1295,2.0376763e-05,0.07099893759999999,-8.907134179025888e-05,67.11227424144745,,,
261,34209792,4358,7848,0.8857605382800102,0.0,0.2,9.552767999999999e-05,0.007557356730103493,27.0791072845459,6.84043607711792,0.8877782821655273,1300,3.666758e-05,0.070500864,-0.0002597186699858867,60.87285287380219,,,
262,34340864,4358,7878,0.8673004359006882,0.0,0.2,9.474124799999999e-05,0.007563530933111906,32.00972366333008,6.834525975584984,0.9112286567687988,1305,3.2464908e-05,0.0700027904,-4.1001458885148165e-05,72.41794421672822,,,
263,34471936,4358,7908,0.8795718923211098,0.0,0.2,9.3954816e-05,0.007560263387858868,30.04765510559082,6.858730611205101,0.9614800810813904,1310,2.5556741e-05,0.0695047168,-0.0002743120574450586,67.20096724033355,,,
264,34603008,4359,7938,0.8658447414636612,0.0,0.2,9.316838400000001e-05,0.007564700674265623,31.07427215576172,6.8186267703771595,0.9208351969718933,1315,2.9899194e-05,0.06900664320000001,-0.00010621261753840372,70.02049314975739,,,
265,34734080,4359,7968,0.8798876330256462,0.0,0.2,9.238195199999999e-05,0.0075719840824604034,29.7872371673584,6.845998096466064,0.9385756254196167,1320,1.651846e-05,0.06850856959999999,-4.972896131221205e-05,68.20329954624177,,,
266,34865152,4358,7998,0.8740853667259216,0.0,0.2,9.159551999999999e-05,0.007574038580060005,31.615571975708008,6.827005478739738,0.965770423412323,1325,1.556327e-05,0.068010496,-2.044065622612834e-05,68.09482979774475,,,
267,34996224,4358,8028,0.8670278638601303,0.0,0.2,9.080908799999999e-05,0.007579403929412365,29.00229835510254,6.822141745686531,0.970371663570404,1330,2.4854176e-05,0.06751242240000001,1.8688750424189492e-05,69.16746456623078,,,
268,35127296,4358,8058,0.85537488758564,0.0,0.2,9.002265600000001e-05,0.0075921956449747086,33.17195510864258,6.837632745504379,0.9266791343688965,1335,2.5945654e-05,0.06701434880000001,6.8018081947229804e-06,73.65987684726716,,,
269,35258368,4358,8088,0.8820896744728088,0.0,0.2,8.923622399999998e-05,0.0075951069593429565,31.303258895874023,6.827957570552826,0.9146875143051147,1340,1.5139449e-05,0.06651627519999999,-3.701128298416734e-05,65.43730790615082,,,
270,35389440,4358,8118,0.8708812296390533,0.0,0.2,8.844979199999999e-05,0.007598800119012594,32.32884979248047,6.8308725476264955,0.9487676024436951,1345,2.5867215e-05,0.06601820159999999,-0.00014269344464992172,68.60209686756134,,,
271,35520512,4358,8148,0.8715375810861588,0.0,0.2,8.766335999999999e-05,0.007610958069562912,30.179824829101562,6.787829580903053,0.9224555492401123,1350,2.0820265e-05,0.065520128,2.8068427491234614e-05,66.45665395259857,,,
272,35651584,4359,8178,0.8773877918720245,0.0,0.2,8.6876928e-05,0.007612966001033783,30.96759796142578,6.818257904052734,0.9592070579528809,1355,2.8606184e-05,0.0650220544,-0.0002051863215456251,72.14575026035308,,,
273,35782656,4358,8209,0.873692974448204,0.0,0.2,8.609049600000001e-05,0.007623904850333929,27.39130210876465,6.800517004728317,0.9881190657615662,1360,3.750067e-05,0.0645239808,-0.00021830519835930318,62.989465308189395,,,
274,35913728,4359,8238,0.8742082267999649,0.0,0.2,8.530406399999998e-05,0.007625760044902563,30.632408142089844,6.818295431137085,0.9564768075942993,1365,3.3093398e-05,0.0640259072,-0.00031695159050286746,68.61744096279145,,,
275,36044800,4359,8268,0.8797649368643761,0.0,0.2,8.451763199999999e-05,0.0076330481097102165,28.85668182373047,6.8678945899009705,1.0006868839263916,1370,2.7233096e-05,0.0635278336,-0.00010975033728755079,67.40862777233124,,,
276,36175872,4359,8298,0.8772990331053734,0.0,0.2,8.37312e-05,0.007637820206582546,34.4330940246582,6.791155359148979,0.9857136607170105,1375,3.5559024e-05,0.06302976,-0.0003189505710906815,74.15752968788146,,,
277,36306944,4359,8328,0.862751916050911,0.0,0.2,8.2944768e-05,0.0076331449672579765,29.644519805908203,6.817301300168038,0.9803189635276794,1380,2.402913e-05,0.06253168640000001,-0.00014854130131425336,72.36920561790467,,,
278,36438016,4359,8358,0.8785148784518242,0.0,0.2,8.215833599999998e-05,0.007641147822141647,30.944183349609375,6.798652878403663,1.0533249378204346,1385,2.4268269e-05,0.06203361279999999,-4.1897306073224175e-05,66.04441411495209,,,
279,36569088,4359,8388,0.8766904696822166,0.0,0.2,8.137190399999998e-05,0.007651621010154486,28.67772674560547,6.810817074775696,1.048912763595581,1390,2.1616648e-05,0.061535539199999996,-4.2090714123332874e-05,67.28238162994384,,,
280,36700160,4359,8418,0.8723093420267105,0.0,0.2,8.0585472e-05,0.007652619853615761,26.38437271118164,6.8486662894487385,0.9922077059745789,1395,3.402566e-05,0.06103746560000001,-0.00024756119601079265,66.71567244529724,,,
281,36831232,4359,8448,0.8635288625955582,0.0,0.2,7.979904e-05,0.0076592727564275265,30.925537109375,6.872084766626358,1.0163490772247314,1400,2.0547723e-05,0.06053939200000001,-8.833568244881462e-05,69.5320362329483,,,
282,36962304,4359,8479,0.8775475472211838,0.0,0.2,7.901260799999998e-05,0.007653312757611275,27.21344566345215,6.841351974010467,0.9935593605041504,1405,1.7216738e-05,0.060041318399999995,-5.745513044530526e-06,66.35735726356506,,,
283,37093376,4359,8508,0.8674111664295197,0.0,0.2,7.822617599999998e-05,0.007659010589122772,32.32726287841797,6.864907875657082,0.9800002574920654,1410,3.0594347e-05,0.0595432448,-0.00020010968146380037,73.01714692115783,,,
284,37224448,4359,8539,0.8696960657835007,0.0,0.2,7.7439744e-05,0.007661727722734213,28.717823028564453,6.782200154662132,1.0062870979309082,1415,6.937243e-05,0.0590451712,-0.0004491565778153017,67.02862884998322,,,
285,37355520,4359,8568,0.8741390854120255,0.0,0.2,7.6653312e-05,0.007663363590836525,25.90728759765625,6.828843912482261,1.0304255485534668,1420,2.0404896e-05,0.05854709760000001,-0.00016522250771231484,66.36412642002105,,,
286,37486592,4359,8598,0.8614286482334137,0.0,0.2,7.586688e-05,0.00767015665769577,31.89324951171875,6.886573588848114,0.9771065711975098,1425,1.764062e-05,0.05804902400000001,3.845930041279644e-05,69.31689288616181,,,
287,37617664,4359,8628,0.8709998428821564,0.0,0.2,7.508044799999998e-05,0.007671320345252752,33.5265007019043,6.792599666118622,1.0287117958068848,1430,1.7029979e-05,0.057550950399999995,-1.4898461085977032e-05,73.51316981315613,,,
288,37748736,4359,8659,0.8686844110488892,0.0,0.2,7.4294016e-05,0.0076708621345460415,30.456933975219727,6.827899876236915,1.0062459707260132,1435,1.5657868e-05,0.0570528768,2.7791145839728415e-05,64.69939284324646,,,
289,37879808,4359,8688,0.8742873072624207,0.0,0.2,7.3507584e-05,0.007675965316593647,29.25290298461914,6.867975720763207,1.1237401962280273,1440,3.872582e-05,0.0565548032,-0.00014446525237872266,69.15275921821595,,,
290,38010880,4359,8718,0.8853282481431961,0.0,0.2,7.2721152e-05,0.007680128328502178,25.906970977783203,6.86231544315815,1.014633059501648,1445,2.5312864e-05,0.05605672960000001,-9.776416700333357e-05,64.2735238313675,,,
291,38141952,4359,8749,0.8577117919921875,0.0,0.2,7.193471999999998e-05,0.007687378209084272,34.03005599975586,6.786670541763305,1.0519506931304932,1450,1.5024965e-05,0.05555865599999999,2.4921920157794375e-05,76.00728878974914,,,
292,38273024,4359,8779,0.8575360924005508,0.0,0.2,7.114828799999999e-05,0.007694154046475887,32.88817596435547,6.804226866364479,1.1494481563568115,1455,1.9054438e-05,0.055060582399999995,5.6105535622918976e-05,76.52868850231171,,,
293,38404096,4359,8809,0.8691967576742172,0.0,0.2,7.0361856e-05,0.007696253713220358,31.324743270874023,6.841366690397263,1.0664294958114624,1460,1.6765103e-05,0.0545625088,-3.1474035495193675e-05,66.40139968395233,,,
294,38535168,4359,8839,0.8665826469659805,0.0,0.2,6.9575424e-05,0.0077073173597455025,32.33091735839844,6.806894809007645,1.1042097806930542,1465,1.6501182e-05,0.05406443520000001,6.169436655909522e-05,68.13333492279052,,,
295,38666240,4359,8869,0.8728476911783218,0.0,0.2,6.878899200000001e-05,0.00771061796694994,29.743450164794922,6.8013385236263275,1.1509473323822021,1470,2.6385465e-05,0.053566361600000015,-0.00018646511816768906,68.19051263332366,,,
296,38797312,4359,8899,0.8736440688371658,0.0,0.2,6.800255999999999e-05,0.007716423831880093,28.055463790893555,6.84857448041439,1.0829076766967773,1475,1.6885211e-05,0.053068288,-0.0001341757204500027,67.6557841539383,,,
297,38928384,4359,8929,0.8597941845655441,0.0,0.2,6.721612799999999e-05,0.007722030393779278,32.127281188964844,6.887613120675087,1.0426675081253052,1480,1.4046034e-05,0.0525702144,9.763435082277283e-06,71.89851121902466,,,
298,39059456,4359,8959,0.8732646256685257,0.0,0.2,6.6429696e-05,0.007719700690358877,28.488637924194336,6.865964129567146,1.0900415182113647,1485,2.0911535e-05,0.05207214080000001,-0.0001878456627309788,65.32116825580597,,,
299,39190528,4359,8990,0.8833203315734863,0.0,0.2,6.564326400000001e-05,0.007720371708273888,30.20868682861328,6.838655310869217,1.0883550643920898,1490,1.820091e-05,0.05157406720000001,-0.00017561851345817558,67.51256380081176,,,
300,39321600,4359,9019,0.8757574707269669,0.0,0.2,6.485683199999999e-05,0.007724165450781584,28.301923751831055,6.8867497652769085,1.0486915111541748,1495,1.3912283e-05,0.051075993599999994,6.835358944954351e-05,65.92168581485748,,,
301,39452672,4359,9050,0.8844549879431725,0.0,0.2,6.407039999999999e-05,0.007720133289694786,26.27724266052246,6.78811847269535,1.114304542541504,1500,1.922325e-05,0.05057792,-0.00013612116817967034,61.636526989936826,,,
302,39583744,4359,9080,0.8660571277141571,0.0,0.2,6.328396799999999e-05,0.007714394014328718,31.25128936767578,6.7836000382900234,1.1722527742385864,1505,3.055844e-05,0.0500798464,-0.00022189261289895512,69.62250728607178,,,
303,39714816,4359,9110,0.8722809851169586,0.0,0.2,6.249753600000001e-05,0.007715345360338688,33.3526496887207,6.875120565295219,1.0432853698730469,1510,1.6685384e-05,0.04958177280000001,-0.00017283976485487073,64.98534386157989,,,
304,39845888,4359,9140,0.868134468793869,0.0,0.2,6.171110400000001e-05,0.007711320649832487,34.102203369140625,6.88054940700531,1.0967212915420532,1515,3.71692e-05,0.04908369920000001,-0.00029559799222624863,75.75281503200532,,,
305,39976960,4359,9171,0.8654455244541168,0.0,0.2,6.0924671999999986e-05,0.007713013794273138,31.750747680664062,6.844429460167885,1.103573203086853,1520,1.1510196e-05,0.048585625599999994,-8.803205128060654e-06,73.14484827518463,,,
306,40108032,4358,9201,0.8810049891471863,0.0,0.2,6.0138239999999996e-05,0.007708743214607239,27.323301315307617,6.885312339663505,1.1316158771514893,1525,3.0310019e-05,0.048087552,-0.00032370568260375876,66.80378882884979,,,
307,40239104,4358,9231,0.8769396468997002,0.0,0.2,5.9351808e-05,0.007709439843893051,27.56620979309082,6.90893657207489,1.1007784605026245,1530,2.59554e-05,0.0475894784,-0.00013671171982423402,69.24821848869324,,,
308,40370176,4358,9261,0.8815797194838524,0.0,0.2,5.856537600000001e-05,0.0077157760970294476,31.683448791503906,6.846523723006248,1.1179909706115723,1535,2.2551892e-05,0.047091404800000014,-2.14564788620919e-05,68.02754652500153,,,
309,40501248,4359,9291,0.8698284327983856,0.0,0.2,5.7778943999999983e-05,0.007709238678216934,30.274873733520508,6.908931994438172,1.0864875316619873,1540,1.377328e-05,0.0465933312,-2.258411404909566e-06,70.90416247844696,,,
310,40632320,4359,9321,0.8590497076511383,0.0,0.2,5.699251199999999e-05,0.007706205360591412,35.022525787353516,6.89785737991333,1.108286738395691,1545,1.738919e-05,0.0460952576,-0.00011786719696829095,77.0132682800293,,,
311,40763392,4358,9352,0.8727753311395645,0.0,0.2,5.6206079999999996e-05,0.007707375101745129,29.076215744018555,6.879150301218033,1.1603384017944336,1550,1.8728566e-05,0.045597184000000006,-0.00011679544986691326,71.55651361942292,,,
312,40894464,4358,9381,0.8808304667472839,0.0,0.2,5.5419648000000005e-05,0.0077094268053770065,30.848804473876953,6.8368274629116055,1.1689651012420654,1555,1.3856757e-05,0.04509911040000001,-3.7412512756418434e-05,68.05950984954833,,,
313,41025536,4359,9411,0.8745633214712143,0.0,0.2,5.463321599999998e-05,0.007705535739660263,30.611587524414062,6.902320531010628,1.1534998416900635,1560,1.4212883e-05,0.044601036799999993,-0.00010482718607818242,71.2021226644516,,,
314,41156608,4358,9442,0.878262847661972,0.0,0.2,5.384678399999999e-05,0.007705492898821831,30.404783248901367,6.861020076274872,1.1870087385177612,1565,1.5870639e-05,0.0441029632,-1.159989187726751e-06,67.26948974132537,,,
315,41287680,4358,9472,0.8862183392047882,0.0,0.2,5.306035199999999e-05,0.007707215845584869,25.033565521240234,6.870576992630959,1.1401116847991943,1570,1.6782655e-05,0.0436048896,5.2547875384334475e-06,59.492796659469604,,,
316,41418752,4358,9502,0.8805444985628128,0.0,0.2,5.227392e-05,0.007714060600847006,29.56441879272461,6.889540815353394,1.1689245700836182,1575,2.0055186e-05,0.043106816000000006,-0.00011208699834241997,66.49782631397247,,,
317,41549824,4358,9532,0.8847691193223,0.0,0.2,5.148748800000001e-05,0.007712024729698896,32.55462646484375,6.860498899221421,1.1685479879379272,1580,2.3621691e-05,0.04260874240000001,-4.736178161692806e-05,67.01745147705078,,,
318,41680896,4358,9562,0.8826620951294899,0.0,0.2,5.070105599999999e-05,0.007710155099630356,30.41526985168457,6.872670900821686,1.180682897567749,1585,1.517393e-05,0.042110668799999994,-0.0001706961658783257,68.42123591899872,,,
319,41811968,4358,9593,0.8839237168431282,0.0,0.2,4.991462399999999e-05,0.007713331840932369,29.655033111572266,6.839621916413307,1.1992180347442627,1590,1.7530743e-05,0.0416125952,-6.084817869123072e-07,66.28276641368866,,,
320,41943040,4358,9623,0.8807720392942429,0.0,0.2,4.9128192e-05,0.0077150664292275906,28.17166519165039,6.9230855941772464,1.1825189590454102,1595,1.2636043e-05,0.0411145216,4.106187043362297e-05,65.65208864212036,,,
321,42074112,4358,9653,0.8746790289878845,0.0,0.2,4.834176000000001e-05,0.007716581225395203,34.49437713623047,6.906783989071846,1.263787031173706,1600,1.3533176e-05,0.040616448000000006,-8.801312396826688e-05,67.81573505401612,,,
322,42205184,4358,9682,0.8788518756628036,0.0,0.2,4.755532799999998e-05,0.007712208665907383,28.773380279541016,6.8701149135828015,1.2313671112060547,1605,1.9291438e-05,0.04011837439999999,-0.00017784333249437623,68.21662452220917,,,
323,42336256,4358,9713,0.8809298872947693,0.0,0.2,4.676889599999999e-05,0.00771475862711668,31.798601150512695,6.896110835671425,1.25350022315979,1610,1.3496315e-05,0.039620300799999994,7.164881972130389e-05,65.90757567882538,,,
324,42467328,4358,9743,0.8811640217900276,0.0,0.2,4.5982464e-05,0.0077188885770738125,30.752370834350586,6.89458196759224,1.2292652130126953,1615,1.4368994e-05,0.0391222272,2.7093822427559645e-05,70.192924284935,,,
325,42598400,4358,9773,0.88393384963274,0.0,0.2,4.5196032000000007e-05,0.00772499293088913,26.0915470123291,6.902126005291938,1.1972694396972656,1620,1.7056609e-05,0.0386241536,-1.2210420754854567e-05,65.17281174659729,,,
326,42729472,4358,9803,0.8777834549546242,0.0,0.2,4.440960000000001e-05,0.007726161740720272,34.67886734008789,6.87795989215374,1.1631968021392822,1625,1.3312925e-05,0.038126080000000014,-5.269126268103719e-05,72.20379021167756,,,
327,42860544,4358,9833,0.8752167075872421,0.0,0.2,4.3623167999999985e-05,0.007728595286607742,27.340883255004883,6.88597349524498,1.348830223083496,1630,1.4903551e-05,0.0376280064,-2.0541306002996863e-05,67.1304844379425,,,
328,42991616,4358,9863,0.8648799657821655,0.0,0.2,4.2836735999999994e-05,0.007730054669082165,36.47679138183594,6.849678727984428,1.2116652727127075,1635,1.1021467e-05,0.0371299328,-5.381559967645444e-05,71.22012202739715,,,
329,43122688,4358,9893,0.8798384144902229,0.0,0.2,4.2050304000000004e-05,0.0077301375567913055,34.08803939819336,6.909982749819756,1.3018128871917725,1640,1.10404835e-05,0.036631859200000005,-7.79152185714338e-05,68.1438889503479,,,
330,43253760,4358,9924,0.8839100375771523,0.0,0.2,4.1263872000000007e-05,0.0077278390526771545,31.149843215942383,6.8778666883707045,1.2405091524124146,1645,3.361649e-05,0.03613378560000001,-0.00031803240344743247,63.54653308391571,,,
331,43384832,4358,9954,0.8822620511054993,0.0,0.2,4.047743999999998e-05,0.007730129640549421,28.319684982299805,6.873580294847488,1.2427544593811035,1650,1.2014675e-05,0.03563571199999999,3.1248961022356525e-05,66.18439009189606,,,
332,43515904,4358,9984,0.8797703459858894,0.0,0.2,3.969100799999999e-05,0.007729185279458761,30.10106086730957,6.86181361079216,1.284189224243164,1655,1.2275042e-05,0.0351376384,-4.0772705688141286e-05,67.77860603332519,,,
333,43646976,4358,10014,0.8752103075385094,0.0,0.2,3.8904576e-05,0.007736412342637777,29.058212280273438,6.903730711340904,1.2293435335159302,1660,1.711413e-05,0.0346395648,-5.028719424444716e-05,67.34637157917022,,,
334,43778048,4358,10044,0.8797074630856514,0.0,0.2,3.8118144000000004e-05,0.007730534300208092,29.587095260620117,6.939355340600014,1.1639902591705322,1665,1.3375379e-05,0.034141491200000006,-3.1481408223044126e-05,68.09053747653961,,,
335,43909120,4358,10075,0.8662991523742676,0.0,0.2,3.733171199999998e-05,0.007729561999440193,35.727020263671875,6.8689894586801525,1.2492952346801758,1670,1.0628351e-05,0.03364341759999999,-1.426444432581775e-05,77.88124845027923,,,
336,44040192,4357,10105,0.8792988434433937,0.0,0.2,3.654527999999999e-05,0.007730230689048767,31.432008743286133,6.892611101269722,1.3181970119476318,1675,1.408866e-05,0.03314534399999999,-8.83788598002866e-06,65.64517192840576,,,
337,44171264,4358,10134,0.8783611282706261,0.0,0.2,3.5758848e-05,0.007729465141892433,28.234970092773438,6.923017358779907,1.2526116371154785,1680,1.756359e-05,0.0326472704,-7.932155349408277e-05,64.91637868881226,,,
