time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/kl_loss_with_bc_model,train/value_loss,train/explained_variance,train/kl_coef,train/std,train/n_updates,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,eval/success_rate,eval/mean_reward,eval/mean_ep_length
845,1957,56585,110755840,,,,,,,,,,,,,,,,
,,,110886912,25.40633201599121,21.753209179639818,0.9521509632468224,0.001,0.00345265818759799,4420,0.46205291748046873,0.2,-0.03241024347080383,9.145504677295685,11.261754989624023,0.00013386623999999997,0.06307702,0.375,-137.85021902593394,272.4583333333333
846,1957,56651,110886912,,,,,,,,,,,,,,,,
,,,111017984,26.502609252929688,26.313174259662627,0.9412918426096439,0.001,0.003451259806752205,4425,0.38724517822265625,0.2,-0.03255219132188358,9.209561634063721,9.62525463104248,0.000133669632,0.0520527,0.25,-152.71237486553215,295.2708333333333
847,1957,56718,111017984,,,,,,,,,,,,,,,,
,,,111149056,27.016469955444336,21.100574576854704,0.9499135129153728,0.001,0.003447293071076274,4430,0.4473358154296875,0.2,-0.032021942106075584,9.182509648799897,10.160116195678711,0.00013347302399999999,0.06247943,0.3333333333333333,-144.70501618108887,294.6979166666667
848,1957,56785,111149056,,,,,,,,,,,,,,,,
,,,111280128,27.88844871520996,24.800571620464325,0.9427615292370319,0.001,0.003445202950388193,4435,0.40204315185546874,0.2,-0.03457912704761838,9.193238282203675,13.074262619018555,0.00013327641599999998,0.061043784,0.3020833333333333,-150.3093057020925,307.28125
849,1957,56852,111280128,,,,,,,,,,,,,,,,
,,,111411200,27.265884399414062,20.425460636615753,0.950199905782938,0.001,0.003444239031523466,4440,0.43608551025390624,0.2,-0.034509867097949606,9.184110021591186,8.912742614746094,0.000133079808,0.06746784,0.34375,-140.35694662877867,295.8125
850,1957,56919,111411200,,,,,,,,,,,,,,,,
,,,111542272,25.678205490112305,21.79357041120529,0.9493980072438717,0.001,0.003444747533649206,4445,0.4415191650390625,0.2,-0.029058720797183923,9.205573308467866,9.401019096374512,0.0001328832,0.06051468,0.2708333333333333,-147.45377401205585,304.0833333333333
851,1957,56986,111542272,,,,,,,,,,,,,,,,
,,,111673344,26.33114242553711,23.547530579566956,0.9467261470854282,0.001,0.003444637870416045,4450,0.430450439453125,0.2,-0.03347451958543388,9.188570892810821,12.380181312561035,0.000132686592,0.062438753,0.21875,-157.02547328081468,316.0729166666667
852,1957,57052,111673344,,,,,,,,,,,,,,,,
,,,111804416,26.44320297241211,26.31074638366699,0.9364200383424759,0.001,0.0034470572136342525,4455,0.4219757080078125,0.2,-0.03143618353497004,9.155149483680725,9.911515235900879,0.00013248998399999998,0.059230886,0.2708333333333333,-153.2077830098283,304.6041666666667
853,1957,57120,111804416,,,,,,,,,,,,,,,,
,,,111935488,26.4310302734375,26.07863504886627,0.941064141690731,0.001,0.0034447144716978073,4460,0.4290924072265625,0.2,-0.028842543036444113,9.28761276602745,10.67371654510498,0.000132293376,0.078617916,0.3333333333333333,-137.88514582939604,291.875
854,1957,57186,111935488,,,,,,,,,,,,,,,,
,,,112066560,25.075101852416992,21.433123207092287,0.9496346488595009,0.001,0.003445687470957637,4465,0.4458740234375,0.2,-0.03172680670249974,9.196460407972335,9.712705612182617,0.000132096768,0.0528552,0.3125,-139.0844806170521,300.7604166666667
855,1957,57253,112066560,,,,,,,,,,,,,,,,
,,,112197632,26.101598739624023,23.956667733192443,0.9412397630512714,0.001,0.003447862807661295,4470,0.4248992919921875,0.2,-0.030906980809231755,9.220506310462952,10.238100051879883,0.00013190016,0.0529688,0.34375,-140.1371928994307,292.6041666666667
856,1957,57319,112197632,,,,,,,,,,,,,,,,
,,,112328704,26.556591033935547,22.001330524683,0.9478893764317036,0.001,0.003448140574619174,4475,0.437139892578125,0.2,-0.03341219866706524,9.237613397836686,10.29577350616455,0.000131703552,0.06581155,0.25,-154.00029148253188,304.9166666666667
857,1957,57387,112328704,,,,,,,,,,,,,,,,
,,,112459776,25.67989730834961,24.157911133766174,0.9447478279471397,0.001,0.0034524304792284966,4480,0.39588775634765627,0.2,-0.03154983623171574,9.178808528184891,11.958500862121582,0.000131506944,0.055444654,0.34375,-143.9723287632356,285.34375
858,1957,57453,112459776,,,,,,,,,,,,,,,,
,,,112590848,27.02187728881836,22.330223619937897,0.9437882080674171,0.001,0.0034556430764496326,4485,0.42969207763671874,0.2,-0.032459242450568124,9.163083708286285,10.740487098693848,0.000131310336,0.07326095,0.28125,-148.89074506525034,297.3645833333333
859,1957,57520,112590848,,,,,,,,,,,,,,,,
,,,112721920,26.815441131591797,23.13315805196762,0.9436419606208801,0.001,0.003457206767052412,4490,0.40459747314453126,0.2,-0.033702842143247834,9.080189621448516,9.181659698486328,0.00013111372799999997,0.061941355,0.2708333333333333,-145.011223998337,312.8958333333333
860,1957,57587,112721920,,,,,,,,,,,,,,,,
,,,112852992,28.647411346435547,22.3519229888916,0.9493549168109894,0.001,0.0034583730157464743,4495,0.413812255859375,0.2,-0.03471925838093739,9.1435471534729,9.847044944763184,0.00013091712,0.05838386,0.3333333333333333,-139.52679922484052,294.34375
861,1957,57654,112852992,,,,,,,,,,,,,,,,
,,,112984064,26.459850311279297,26.12163887023926,0.9355736300349236,0.001,0.0034586256369948387,4500,0.42306976318359374,0.2,-0.03396607798349578,9.255749863386153,11.278938293457031,0.00013072051199999998,0.06305341,0.3229166666666667,-146.2355579848296,289.4895833333333
862,1957,57720,112984064,,,,,,,,,,,,,,,,
,,,113115136,26.779773712158203,25.036895751953125,0.9389372318983078,0.001,0.0034611988812685013,4505,0.41231689453125,0.2,-0.034550020267488435,9.188910508155823,12.2800931930542,0.00013052390399999998,0.06317979,0.3020833333333333,-143.04656196100575,297.8854166666667
863,1957,57787,113115136,,,,,,,,,,,,,,,,
,,,113246208,27.231443405151367,22.913832718133925,0.9465388245880604,0.001,0.003460519714280963,4510,0.42409515380859375,0.2,-0.03534755468717776,9.173421174287796,7.700692653656006,0.00013032729599999997,0.07143077,0.2708333333333333,-153.69009509866495,298.9791666666667
864,1957,57854,113246208,,,,,,,,,,,,,,,,
,,,113377280,25.77980613708496,25.257801413536072,0.9398462995886803,0.001,0.0034620529040694237,4515,0.41501312255859374,0.2,-0.030240533711912577,9.171758949756622,9.057555198669434,0.000130130688,0.07299413,0.3541666666666667,-137.96718306666278,275.75
865,1957,57920,113377280,,,,,,,,,,,,,,,,
,,,113508352,26.60224151611328,24.07447428703308,0.9427431300282478,0.001,0.0034585464745759964,4520,0.40383453369140626,0.2,-0.03397853175920318,9.199786132574081,9.106180191040039,0.00012993407999999999,0.058681224,0.3333333333333333,-140.3126408920268,285.7708333333333
866,1957,57987,113508352,,,,,,,,,,,,,,,,
,,,113639424,26.976903915405273,23.51693261861801,0.945883072912693,0.001,0.003458470106124878,4525,0.42699127197265624,0.2,-0.031306637877423785,9.214842635393143,9.253064155578613,0.00012973747199999998,0.06469932,0.23958333333333334,-151.1240977872091,306.4895833333333
867,1957,58054,113639424,,,,,,,,,,,,,,,,
,,,113770496,28.97452163696289,22.516240096092226,0.9500803872942924,0.001,0.003460698528215289,4530,0.4283050537109375,0.2,-0.03109000388358254,9.16870629787445,9.394290924072266,0.000129540864,0.08032481,0.3645833333333333,-140.61232342658428,279.875
868,1957,58122,113770496,,,,,,,,,,,,,,,,
,,,113901568,29.62884521484375,21.079108107089997,0.9539214000105858,0.001,0.0034613902680575848,4535,0.4162872314453125,0.2,-0.03034679393749684,9.13443699479103,8.714615821838379,0.000129344256,0.07249096,0.3229166666666667,-143.10499261877422,292.6354166666667
869,1957,58188,113901568,,,,,,,,,,,,,,,,
,,,114032640,25.9762020111084,23.254909777641295,0.9473122395575047,0.001,0.003464283188804984,4540,0.42136993408203127,0.2,-0.031978595159307587,9.17113130092621,10.875312805175781,0.000129147648,0.053239774,0.3229166666666667,-143.23474826550134,287.3958333333333
870,1957,58255,114032640,,,,,,,,,,,,,,,,
,,,114163712,28.34975242614746,22.625523322820662,0.9489729441702366,0.001,0.0034611299633979797,4545,0.42903289794921873,0.2,-0.027806342013354877,9.15333503484726,10.591163635253906,0.00012895103999999998,0.07147831,0.28125,-148.34489006084175,297.59375
871,1957,58321,114163712,,,,,,,,,,,,,,,,
,,,114294784,26.687742233276367,21.38782016634941,0.9506265595555305,0.001,0.0034627970308065414,4550,0.44402008056640624,0.2,-0.030674496585561428,9.147133928537368,7.684072494506836,0.000128754432,0.08075598,0.25,-154.71941293160594,318.6875
872,1957,58388,114294784,,,,,,,,,,,,,,,,
,,,114425856,26.199501037597656,24.528629231452943,0.9434631839394569,0.001,0.0034631057642400265,4555,0.45255584716796876,0.2,-0.033990930147410836,9.131939220428468,11.257833480834961,0.000128557824,0.08157702,0.28125,-147.17746053249337,304.875
873,1957,58455,114425856,,,,,,,,,,,,,,,,
,,,114556928,28.152935028076172,23.09859354496002,0.9483754672110081,0.001,0.0034636061172932386,4560,0.4229156494140625,0.2,-0.03126660845446168,9.173712801933288,13.05634880065918,0.000128361216,0.07381867,0.3229166666666667,-138.56162597658962,280.6770833333333
874,1957,58522,114556928,,,,,,,,,,,,,,,,
,,,114688000,27.450557708740234,23.047095704078675,0.9490026831626892,0.001,0.00346560962498188,4565,0.44121551513671875,0.2,-0.02587430746498285,9.034963226318359,9.697101593017578,0.000128164608,0.10393806,0.4166666666666667,-131.44327057265141,274.3125
875,1957,58589,114688000,,,,,,,,,,,,,,,,
,,,114819072,26.782573699951172,23.81702178120613,0.9461663961410522,0.001,0.0034641041420400143,4570,0.4155670166015625,0.2,-0.034683203036547636,9.155585873126984,9.493496894836426,0.000127968,0.05428935,0.3125,-144.94604627941865,278.0
876,1957,58656,114819072,,,,,,,,,,,,,,,,
,,,114950144,27.780380249023438,22.01818793416023,0.9512570053339005,0.001,0.0034607991110533476,4575,0.43592681884765627,0.2,-0.034222545588272625,9.127700674533845,10.526252746582031,0.00012777139199999997,0.07457113,0.3125,-144.49462634882903,294.625
877,1957,58723,114950144,,,,,,,,,,,,,,,,
,,,115081216,28.29547691345215,24.27263014316559,0.945831373333931,0.001,0.00346172577701509,4580,0.37024993896484376,0.2,-0.036023970821406695,9.156513833999634,10.435650825500488,0.00012757478399999997,0.046865817,0.3020833333333333,-143.67451884269462,284.6770833333333
878,1957,58789,115081216,,,,,,,,,,,,,,,,
,,,115212288,26.996618270874023,21.985437315702438,0.9495291896164417,0.001,0.003466688795015216,4585,0.4545684814453125,0.2,-0.026345373467484022,9.17193869948387,10.13634204864502,0.000127378176,0.061159626,0.34375,-140.4783624930609,282.5729166666667
879,1957,58857,115212288,,,,,,,,,,,,,,,,
,,,115343360,29.150503158569336,21.928077858686446,0.9503962695598602,0.001,0.0034666992723941803,4590,0.40218048095703124,0.2,-0.03524143965623807,9.129346460103989,11.391963005065918,0.00012718156799999998,0.053862035,0.25,-151.03382805426824,301.84375
880,1957,58923,115343360,,,,,,,,,,,,,,,,
,,,115474432,28.8728084564209,26.360023272037505,0.9366571232676506,0.001,0.0034694168716669083,4595,0.418157958984375,0.2,-0.033521511120488866,9.099197244644165,13.876869201660156,0.00012698495999999997,0.05411737,0.3020833333333333,-146.29597180473175,301.3020833333333
881,1957,58990,115474432,,,,,,,,,,,,,,,,
,,,115605504,27.898895263671875,24.479408371448518,0.9434856474399567,0.001,0.0034739531110972166,4600,0.4248199462890625,0.2,-0.03516003163313144,9.056834322214126,11.739187240600586,0.00012678835199999997,0.052723072,0.28125,-149.121117081849,297.9791666666667
882,1957,59057,115605504,,,,,,,,,,,,,,,,
,,,115736576,26.928958892822266,23.116270589828492,0.9477152712643147,0.001,0.003476021345704794,4605,0.4064483642578125,0.2,-0.029867427550198045,9.14383494257927,7.63478946685791,0.000126591744,0.06055779,0.22916666666666666,-157.963667346877,305.65625
883,1957,59124,115736576,,,,,,,,,,,,,,,,
,,,115867648,27.747976303100586,24.693926954269408,0.9429405070841312,0.001,0.0034748935140669346,4610,0.41516876220703125,0.2,-0.03209067881980445,9.124350464344024,10.810232162475586,0.00012639513599999998,0.05565472,0.3125,-142.6646158544852,292.1875
884,1957,59191,115867648,,,,,,,,,,,,,,,,
,,,115998720,29.027294158935547,26.006136345863343,0.9382887743413448,0.001,0.003476036712527275,4615,0.44859771728515624,0.2,-0.02998643917089794,9.109993350505828,9.913531303405762,0.00012619852799999998,0.05889441,0.3645833333333333,-137.02160648359865,284.7708333333333
885,1957,59258,115998720,,,,,,,,,,,,,,,,
,,,116129792,30.040340423583984,19.800583565235137,0.953139178454876,0.001,0.003479007398709655,4620,0.45152587890625,0.2,-0.027319236782204825,9.122230249643327,10.42563533782959,0.00012600192,0.07434368,0.3333333333333333,-143.1630765414552,296.6666666666667
886,1957,59324,116129792,,,,,,,,,,,,,,,,
,,,116260864,27.64093589782715,21.006987696886064,0.9492574594914913,0.001,0.0034835184924304485,4625,0.3985748291015625,0.2,-0.03087141067517223,9.116060602664948,9.97452449798584,0.000125805312,0.059867617,0.3229166666666667,-137.44141883571652,291.5
887,1957,59392,116260864,,,,,,,,,,,,,,,,
,,,116391936,27.305831909179688,25.401309025287627,0.9402907714247704,0.001,0.003481680992990732,4630,0.3980743408203125,0.2,-0.03501211293623783,9.095022279024125,9.866605758666992,0.00012560870399999999,0.059379075,0.25,-149.5429639030232,315.5520833333333
888,1957,59459,116391936,,,,,,,,,,,,,,,,
,,,116523008,28.344219207763672,23.86432501077652,0.9457865878939629,0.001,0.003485102904960513,4635,0.43079833984375,0.2,-0.030176788268727252,9.166313117742538,9.912134170532227,0.000125412096,0.05537583,0.3020833333333333,-150.04123925171615,300.21875
889,1957,59525,116523008,,,,,,,,,,,,,,,,
,,,116654080,28.158260345458984,26.86891610622406,0.9365069717168808,0.001,0.003487390000373125,4640,0.42716522216796876,0.2,-0.028698383185837884,9.110718530416488,9.369585990905762,0.000125215488,0.056328215,0.3333333333333333,-142.9698391008841,283.65625
890,1957,59593,116654080,,,,,,,,,,,,,,,,
,,,116785152,27.046667098999023,19.790778267383576,0.9521982036530972,0.001,0.00349086569622159,4645,0.43489227294921873,0.2,-0.027528771219658667,9.120427072048187,8.632637023925781,0.00012501888,0.0717507,0.19791666666666666,-162.21266521667266,321.6458333333333
891,1957,59659,116785152,,,,,,,,,,,,,,,,
,,,116916224,28.34204864501953,20.668311095237733,0.9494792707264423,0.001,0.0034976028837263584,4650,0.468719482421875,0.2,-0.028688587399665268,9.18078554868698,9.59205436706543,0.000124822272,0.064981416,0.2604166666666667,-150.2934132601804,296.1666666666667
892,1957,59726,116916224,,,,,,,,,,,,,,,,
,,,117047296,26.4564266204834,22.22594193816185,0.9454288296401501,0.001,0.0034960578195750713,4655,0.42735443115234373,0.2,-0.03163183040887816,9.040859633684159,13.67750358581543,0.000124625664,0.07875634,0.28125,-151.18636321018175,305.1354166666667
893,1957,59793,117047296,,,,,,,,,,,,,,,,
,,,117178368,27.327733993530273,24.3710879445076,0.9422856345772743,0.001,0.003497484838590026,4660,0.4117767333984375,0.2,-0.033684452256420624,9.0291772544384,11.294844627380371,0.000124429056,0.057021104,0.2708333333333333,-150.97436252272158,307.4375
894,1957,59860,117178368,,,,,,,,,,,,,,,,
,,,117309440,27.079824447631836,21.9229174554348,0.9483402818441391,0.001,0.003497108817100525,4665,0.41392364501953127,0.2,-0.030537227891909425,9.071800541877746,11.147517204284668,0.00012423244799999997,0.05993036,0.3333333333333333,-143.95514786610147,296.7708333333333
895,1957,59926,117309440,,,,,,,,,,,,,,,,
,,,117440512,25.678571701049805,21.212732714414596,0.9534107409417629,0.001,0.0035000487696379423,4670,0.3844146728515625,0.2,-0.0343953986041015,9.141593223810196,8.063019752502441,0.00012403583999999996,0.04947813,0.375,-137.8006451354833,292.53125
896,1957,59994,117440512,,,,,,,,,,,,,,,,
,,,117571584,26.660985946655273,24.29671244621277,0.9416070133447647,0.001,0.003501933766528964,4675,0.437872314453125,0.2,-0.027773806340701413,9.013999873399735,13.555251121520996,0.00012383923199999999,0.055250406,0.3645833333333333,-138.98894680421324,282.0208333333333
897,1957,60060,117571584,,,,,,,,,,,,,,,,
,,,117702656,28.235820770263672,18.090360182523728,0.9564638733863831,0.001,0.00350789912045002,4680,0.4380218505859375,0.2,-0.032159996169502846,9.0615584731102,9.272987365722656,0.00012364262399999998,0.07057568,0.2916666666666667,-143.5569770284756,300.125
898,1957,60127,117702656,,,,,,,,,,,,,,,,
,,,117833728,28.658100128173828,23.346179294586182,0.9432761520147324,0.001,0.0035071910824626684,4685,0.381689453125,0.2,-0.031394869793439285,9.121080726385117,11.02502155303955,0.00012344601599999997,0.048036788,0.3020833333333333,-142.35779584818604,299.1145833333333
899,1957,60194,117833728,,,,,,,,,,,,,,,,
,,,117964800,25.27370262145996,21.748565769195558,0.9511239640414715,0.001,0.003503751941025257,4690,0.434228515625,0.2,-0.0328932051139418,9.160481810569763,9.521373748779297,0.000123249408,0.05982977,0.3125,-146.12810663553913,301.6770833333333
900,1957,60261,117964800,,,,,,,,,,,,,,,,
,,,118095872,26.32613754272461,24.307147681713104,0.9426225237548351,0.001,0.003503161482512951,4695,0.39393463134765627,0.2,-0.03435943991498789,9.12176364660263,10.307135581970215,0.0001230528,0.068429284,0.3645833333333333,-132.28208284592236,289.5
901,1957,60327,118095872,,,,,,,,,,,,,,,,
,,,118226944,27.111164093017578,22.014104425907135,0.9501832388341427,0.001,0.0035015027970075607,4700,0.4063385009765625,0.2,-0.03433700365712866,9.131702697277069,10.862107276916504,0.00012285619199999998,0.05835624,0.3333333333333333,-141.10006438755593,276.6666666666667
902,1957,60394,118226944,,,,,,,,,,,,,,,,
,,,118358016,27.656789779663086,28.13159065246582,0.9441069513559341,0.001,0.0035038802307099104,4705,0.39868621826171874,0.2,-0.02797780696710106,9.026137214899062,11.040657043457031,0.00012265958399999998,0.059535287,0.2604166666666667,-152.24080004825018,306.2708333333333
903,1957,60460,118358016,,,,,,,,,,,,,,,,
,,,118489088,27.357784271240234,24.085551273822784,0.9451325871050358,0.001,0.003503142623230815,4710,0.4186492919921875,0.2,-0.030734488254529423,9.04625524878502,13.245379447937012,0.000122462976,0.059396833,0.3645833333333333,-143.02761747286772,279.0625
904,1957,60528,118489088,,,,,,,,,,,,,,,,
,,,118620160,26.51606559753418,21.101304125785827,0.9496960639953613,0.001,0.0035025938414037228,4715,0.43994598388671874,0.2,-0.028635329245298637,9.014446187019349,7.620209693908691,0.000122266368,0.0681911,0.3645833333333333,-136.67034628670353,286.4479166666667
905,1957,60594,118620160,,,,,,,,,,,,,,,,
,,,118751232,25.540802001953125,26.55284297466278,0.9410682953894138,0.001,0.0035008550621569157,4720,0.40029296875,0.2,-0.030402668463648298,9.027624064683915,14.319421768188477,0.00012206976,0.050839186,0.2604166666666667,-151.68938432442158,306.8333333333333
906,1957,60661,118751232,,,,,,,,,,,,,,,,
,,,118882304,26.690494537353516,16.157841461896897,0.9640237130224705,0.001,0.0035034921020269394,4725,0.47370147705078125,0.2,-0.031147619429975747,9.16732777953148,7.09129524230957,0.00012187315199999999,0.06696269,0.4583333333333333,-123.53972662318763,258.3229166666667
907,1957,60728,118882304,,,,,,,,,,,,,,,,
,,,119013376,26.62831687927246,24.053591203689574,0.946235042065382,0.001,0.003504642052575946,4730,0.405767822265625,0.2,-0.03039753802586347,9.065839618444443,11.062049865722656,0.000121676544,0.06750935,0.3333333333333333,-136.9996853282712,291.7708333333333
908,1957,60795,119013376,,,,,,,,,,,,,,,,
,,,119144448,26.62477684020996,22.38625412583351,0.9483363181352615,0.001,0.0035046101547777653,4735,0.424114990234375,0.2,-0.031509460453526116,9.083060097694396,10.154723167419434,0.000121479936,0.062875494,0.2916666666666667,-146.43959266599083,304.65625
909,1957,60862,119144448,,,,,,,,,,,,,,,,
,,,119275520,27.256650924682617,21.435756903886794,0.9516028985381126,0.001,0.003504679072648287,4740,0.40316009521484375,0.2,-0.03621375475486275,9.126443946361542,10.283818244934082,0.000121283328,0.05394339,0.2916666666666667,-145.91942698443594,303.1666666666667
910,1957,60929,119275520,,,,,,,,,,,,,,,,
,,,119406592,28.07421875,21.227507799863815,0.9536262340843678,0.001,0.0035061687231063843,4745,0.42186126708984373,0.2,-0.03304237851552898,9.05480541586876,9.932197570800781,0.00012108672000000001,0.07063976,0.3229166666666667,-145.47106169039003,292.8645833333333
911,1957,60995,119406592,,,,,,,,,,,,,,,,
,,,119537664,26.45789909362793,21.352452665567398,0.951356302946806,0.001,0.0035096637438982725,4750,0.412969970703125,0.2,-0.030611511472670827,9.08164315223694,9.129222869873047,0.000120890112,0.05862213,0.3333333333333333,-136.88106571930717,293.9583333333333
912,1957,61062,119537664,,,,,,,,,,,,,,,,
,,,119668736,26.04341697692871,21.772889375686646,0.950216356664896,0.001,0.0035131629556417465,4755,0.40366058349609374,0.2,-0.031089556304505096,9.169983679056168,11.693851470947266,0.00012069350399999997,0.055110935,0.3020833333333333,-144.04334905149946,305.125
913,1957,61128,119668736,,,,,,,,,,,,,,,,
,,,119799808,26.8044490814209,22.47100160121918,0.949770025908947,0.001,0.0035101445391774178,4760,0.361224365234375,0.2,-0.03198178399761673,9.021856820583343,8.729174613952637,0.00012049689599999998,0.0489792,0.3020833333333333,-147.54362705614992,300.4895833333333
914,1957,61195,119799808,,,,,,,,,,,,,,,,
,,,119930880,27.956676483154297,22.12910666465759,0.9504035525023937,0.001,0.003506600856781006,4765,0.41533966064453126,0.2,-0.027238408107223222,9.064692515134812,10.788698196411133,0.00012030028799999998,0.051899955,0.34375,-138.6697338142839,282.3541666666667
915,1957,61262,119930880,,,,,,,,,,,,,,,,
,,,120061952,26.82525634765625,22.26100088953972,0.9467166289687157,0.001,0.003509964793920517,4770,0.414093017578125,0.2,-0.033304618281545115,9.094131618738174,9.049568176269531,0.00012010367999999998,0.06203113,0.25,-156.50390926619102,308.7708333333333
916,1957,61329,120061952,,,,,,,,,,,,,,,,
,,,120193024,27.063871383666992,23.209912109375,0.9466778226196766,0.001,0.003509561298415065,4775,0.38722381591796873,0.2,-0.03305047791509423,9.085442340373993,9.097538948059082,0.00011990707199999999,0.04874248,0.375,-140.4506759771149,274.1770833333333
917,1957,61395,120193024,,,,,,,,,,,,,,,,
,,,120324096,25.45989990234375,19.964138126373292,0.9528405480086803,0.001,0.0035086125135421753,4780,0.42949676513671875,0.2,-0.03182056945370278,9.117546540498733,9.090799331665039,0.00011971046399999998,0.05681382,0.375,-140.19701104816053,275.6145833333333
918,1957,61462,120324096,,,,,,,,,,,,,,,,
,,,120455168,26.791378021240234,21.528324258327483,0.9531219638884068,0.001,0.003512263298034668,4785,0.4517547607421875,0.2,-0.031767646277148745,9.04946846961975,9.109262466430664,0.00011951385599999999,0.06762717,0.3125,-145.5546312402597,284.6041666666667
919,1957,61528,120455168,,,,,,,,,,,,,,,,
,,,120586240,26.65102195739746,21.913061034679412,0.9460298717021942,0.001,0.003513023955747485,4790,0.3930023193359375,0.2,-0.031899017267278396,9.08756331205368,9.2815523147583,0.00011931724799999998,0.055603832,0.21875,-157.82347399945226,314.1041666666667
920,1957,61595,120586240,,,,,,,,,,,,,,,,
,,,120717312,27.53246307373047,21.329858630895615,0.9529743194580078,0.001,0.003511137096211314,4795,0.39393310546875,0.2,-0.03136172183440067,8.99613415002823,8.788220405578613,0.00011912063999999999,0.05673123,0.3229166666666667,-137.8607879786033,290.625
921,1957,61661,120717312,,,,,,,,,,,,,,,,
,,,120848384,26.673460006713867,25.54391075372696,0.9411521479487419,0.001,0.003514543641358614,4800,0.3866729736328125,0.2,-0.029354575923935044,9.00422432422638,11.345524787902832,0.000118924032,0.05545853,0.28125,-148.41384836622797,309.4166666666667
922,1957,61728,120848384,,,,,,,,,,,,,,,,
,,,120979456,24.4814453125,23.151790499687195,0.9461545832455158,0.001,0.0035203429870307446,4805,0.4125732421875,0.2,-0.031395594181958586,9.038466399908065,9.519399642944336,0.00011872742399999999,0.04906562,0.3645833333333333,-136.09209068055307,289.53125
923,1957,61795,120979456,,,,,,,,,,,,,,,,
,,,121110528,26.022918701171875,21.747300767898558,0.9502886384725571,0.001,0.003523007035255432,4810,0.407275390625,0.2,-0.03205252021580236,8.99374270439148,10.10242748260498,0.000118530816,0.056178004,0.3645833333333333,-137.64308613968925,284.3229166666667
924,1957,61862,121110528,,,,,,,,,,,,,,,,
,,,121241600,24.87038803100586,22.095387428998947,0.9482483714818954,0.001,0.003526862245053053,4815,0.407806396484375,0.2,-0.032536977384006606,9.003573954105377,12.605417251586914,0.00011833420799999999,0.061220556,0.375,-137.53889351513388,276.84375
925,1957,61929,121241600,,,,,,,,,,,,,,,,
,,,121372672,25.49905014038086,19.923930168151855,0.9542837478220463,0.001,0.003524193074554205,4820,0.42384796142578124,0.2,-0.030872215470299124,8.985611760616303,7.464988708496094,0.0001181376,0.068089515,0.3125,-139.4779766349329,290.9270833333333
926,1957,61995,121372672,,,,,,,,,,,,,,,,
,,,121503744,25.722293853759766,19.589747184514998,0.9496644921600819,0.001,0.0035227579064667225,4825,0.43011627197265623,0.2,-0.033446303498931226,8.953621447086334,6.831027507781982,0.000117940992,0.062014192,0.4166666666666667,-130.0052100779401,279.1041666666667
927,1957,62062,121503744,,,,,,,,,,,,,,,,
,,,121634816,25.429731369018555,23.751346623897554,0.943598635494709,0.001,0.003524906001985073,4830,0.42236328125,0.2,-0.027582095324760303,8.995548808574677,10.999727249145508,0.000117744384,0.07482566,0.25,-153.8535940559249,304.4270833333333
928,1957,62129,121634816,,,,,,,,,,,,,,,,
,,,121765888,26.097885131835938,21.7677115380764,0.9468396604061127,0.001,0.003530693706125021,4835,0.389215087890625,0.2,-0.0330710768525023,8.985573422908782,11.162198066711426,0.00011754777600000001,0.049562752,0.3333333333333333,-147.29661091542098,287.6875
929,1957,62195,121765888,,,,,,,,,,,,,,,,
,,,121896960,25.453413009643555,21.00388216972351,0.948163453489542,0.001,0.003529959823936224,4840,0.39137420654296873,0.2,-0.03382578354940051,9.03664830327034,11.025748252868652,0.00011735116799999997,0.048728153,0.3854166666666667,-132.73722030088354,274.9479166666667
930,1957,62262,121896960,,,,,,,,,,,,,,,,
,,,122028032,25.486318588256836,19.815660774707794,0.9486419968307018,0.001,0.0035303847398608923,4845,0.4332305908203125,0.2,-0.029410227747575846,8.957139694690705,8.076191902160645,0.00011715455999999998,0.07146794,0.375,-133.28587286143105,290.2291666666667
931,1957,62328,122028032,,,,,,,,,,,,,,,,
,,,122159104,26.42308807373047,21.186460739374162,0.9492815583944321,0.001,0.0035281337331980467,4850,0.39754638671875,0.2,-0.031937729990750084,8.968376642465591,9.867280006408691,0.00011695795199999998,0.058496147,0.34375,-139.09375112678916,288.46875
932,1957,62395,122159104,,,,,,,,,,,,,,,,
,,,122290176,26.325111389160156,21.407978892326355,0.9510713703930378,0.001,0.0035310748498886824,4855,0.414111328125,0.2,-0.032954158619395456,8.901503801345825,11.847450256347656,0.00011676134399999998,0.060378574,0.23958333333333334,-156.3395935878519,308.2604166666667
933,1957,62462,122290176,,,,,,,,,,,,,,,,
,,,122421248,26.115234375,21.8092251598835,0.9483938179910183,0.001,0.0035324261989444494,4860,0.39212646484375,0.2,-0.033583871455630285,8.97862337231636,9.586106300354004,0.00011656473599999998,0.05030831,0.375,-136.01416766402448,276.78125
934,1957,62529,122421248,,,,,,,,,,,,,,,,
,,,122552320,27.370361328125,22.629675084352492,0.9453684315085411,0.001,0.003533965675160289,4865,0.42156524658203126,0.2,-0.027090676927036837,8.955389028787613,8.614543914794922,0.00011636812799999998,0.057150997,0.3645833333333333,-133.40196295667954,276.3854166666667
935,1957,62595,122552320,,,,,,,,,,,,,,,,
