bc/entropy,bc/ent_loss,batch_size,bc/prob_true_act,bc/batch,bc/l2_norm,bc/l2_loss,bc/samples_so_far,bc/loss,bc/epoch,bc/neglogp
-7.299301624298096,0.0072993021458387375,4096,437620.85631738784,102500,50221.55859375,0.0,419844096,-7.3277977714393545,115,-7.335097073585193
-7.139806747436523,0.007139807101339102,4096,338875.755253069,103000,50274.05859375,0.0,421892096,-7.285332270690629,116,-7.2924720777919685
-7.329957008361816,0.007329957559704781,4096,383427.6374037075,103500,50328.5859375,0.0,423940096,-7.019340008453463,117,-7.026669966013168
-7.308941841125488,0.007308942265808582,4096,395687.581987715,104000,50374.5703125,0.0,425988096,-7.459975641338539,117,-7.467284583604347
-7.334617614746094,0.007334617897868156,4096,303309.56168268446,104500,50427.09375,0.0,428036096,-7.295632007593923,118,-7.302966625491791
-7.255992412567139,0.007255992852151394,4096,238434.613722701,105000,50496.24609375,0.0,430084096,-7.190895245623563,118,-7.198151238475714
-7.370121955871582,0.007370122242718935,4096,361084.3210012884,105500,50548.7578125,0.0,432132096,-7.402120838049591,119,-7.40949096029231
-7.137456893920898,0.007137457374483347,4096,384596.85633526207,106000,50589.265625,0.0,434180096,-7.2818326403228095,119,-7.288970097697293
-7.223987579345703,0.007223987951874733,4096,331612.7036423123,106500,50664.3203125,0.0,436228096,-7.329076342512694,120,-7.336300330464569
-7.1760711669921875,0.007176071405410767,4096,350085.37348909595,107000,50713.44140625,0.0,438276096,-7.263353175246044,121,-7.270529246651455
-7.185361862182617,0.007185362279415131,4096,226880.00103368048,107500,50767.81640625,0.0,440324096,-7.342645183507327,121,-7.349830545786742
-7.315274238586426,0.00731527479365468,4096,375784.4008454586,108000,50814.4375,0.0,442372096,-7.326700087625732,122,-7.334015362419387
-7.196990966796875,0.007196991238743067,4096,358056.77263867133,108500,50858.5390625,0.0,444420096,-7.113321043558332,122,-7.120518034797075
-7.316268444061279,0.007316268980503082,4096,400423.08049902105,109000,50951.21875,0.0,446468096,-7.526422290635217,123,-7.5337385596157205
-7.265139579772949,0.00726513983681798,4096,276748.84388515365,109500,50990.1796875,0.0,448516096,-7.224836114135157,123,-7.232101253971975
-7.320713043212891,0.007320713251829147,4096,446630.67260536837,110000,51065.11328125,0.0,450564096,-7.420449770390624,124,-7.427770483642453
-7.278528213500977,0.007278528530150652,4096,441430.5307990076,110500,51105.11328125,0.0,452612096,-7.386911929832733,125,-7.394190458362884
-7.49199104309082,0.007491991389542818,4096,486283.13075067196,111000,51153.3515625,0.0,454660096,-7.55328008050914,125,-7.560772071898683
-7.30439567565918,0.007304396014660597,4096,473355.9626506326,111500,51218.359375,0.0,456708096,-7.419067494715161,126,-7.426371890729822
-7.4129133224487305,0.007412913721054792,4096,412652.9556536243,112000,51271.02734375,0.0,458756096,-7.5059202367271505,126,-7.513333150448205
-7.153382301330566,0.007153382524847984,4096,397588.9250323401,112500,51326.1953125,0.0,460804096,-7.258589444845837,127,-7.265742827370685
-7.242633819580078,0.0072426339611411095,4096,420939.28195359954,113000,51368.65234375,0.0,462852096,-7.27154241625025,127,-7.2787850502113915
-7.274728775024414,0.007274729199707508,4096,359556.3213598032,113500,51413.91015625,0.0,464900096,-7.425262486943067,128,-7.432537216142775
-7.419979095458984,0.0074199796654284,4096,344036.4819309629,114000,51485.8828125,0.0,466948096,-7.310154304153102,128,-7.31757428381853
-7.226054668426514,0.007226055022329092,4096,413269.3154277585,114500,51538.01171875,0.0,468996096,-7.180917261434606,129,-7.1881433164569355
-7.301215171813965,0.007301215548068285,4096,491478.35036409216,115000,51583.55859375,0.0,471044096,-7.285872200476967,130,-7.293173416025035
-7.203803539276123,0.007203803863376379,4096,390051.54078814934,115500,51631.08984375,0.0,473092096,-7.358453513621733,130,-7.365657317485109
-7.411428451538086,0.007411428727209568,4096,396970.97176851577,116000,51677.51953125,0.0,475140096,-7.385920051978747,131,-7.393331480705957
-7.335245132446289,0.007335245609283447,4096,432717.31255515025,116500,51754.41796875,0.0,477188096,-7.395346176834774,131,-7.402681422444058
-7.354193687438965,0.0073541938327252865,4096,446968.543701222,117000,51794.95703125,0.0,479236096,-7.359424260482052,132,-7.366778454314777
-7.2859392166137695,0.007285939529538155,4096,504571.445289274,117500,51837.890625,0.0,481284096,-7.49630926453271,132,-7.503595204062248
-7.254117965698242,0.007254118099808693,4096,434274.1591977568,118000,51874.24609375,0.0,483332096,-7.119322761897005,133,-7.126576879996814
-6.8903045654296875,0.0068903048522770405,4096,146822.64790911833,118500,51914.375,0.0,485380096,-6.902402011233448,134,-6.909292316085725
-7.375777244567871,0.0073757776990532875,4096,483897.2359670164,119000,51961.76953125,0.0,487428096,-7.39949720249569,134,-7.406872980194743
-7.345948219299316,0.007345948368310928,4096,397951.33158043516,119500,51994.63671875,0.0,489476096,-7.414560518961727,135,-7.421906467330038
-7.256525993347168,0.0072565264999866486,4096,301287.8730735658,120000,52034.72265625,0.0,491524096,-7.386886668279548,135,-7.394143194779534
-6.155241966247559,0.006155242212116718,4096,29016.611957856254,120500,52101.87109375,0.0,493572096,-6.376675651759897,136,-6.382830893972014
-7.384685516357422,0.0073846857994794846,4096,290862.19124293316,121000,52162.6875,0.0,495620096,-7.4178724971908245,136,-7.425257182990304
-7.359769821166992,0.007359770126640797,4096,314407.92325407855,121500,52204.47265625,0.0,497668096,-7.23131980105769,137,-7.23867957118433
-7.412593364715576,0.007412593811750412,4096,306437.47440293845,122000,52249.5,0.0,499716096,-7.452397827825868,138,-7.459810421637618
-7.186439037322998,0.007186439353972673,4096,223262.67905651467,122500,52317.8046875,0.0,501764096,-7.4052228678993846,138,-7.412409307253357
-7.352781295776367,0.007352781482040882,4096,314768.6699314554,123000,52380.84375,0.0,503812096,-7.3117083832711085,139,-7.319061164753149
-7.206378936767578,0.007206379435956478,4096,289439.8947698491,123500,52421.33984375,0.0,505860096,-7.223973102821213,139,-7.231179482257169
-7.238527774810791,0.007238528225570917,4096,263254.2574056093,124000,52506.81640625,0.0,507908096,-7.329718393045573,140,-7.336956921271144
-7.370133399963379,0.007370133884251118,4096,257135.6556256777,124500,52547.6328125,0.0,509956096,-7.440769024165423,140,-7.448139158049674
-7.397182941436768,0.00739718321710825,4096,321255.8082276087,125000,52600.2421875,0.0,512004096,-7.492493560074774,141,-7.499890743291882
-7.3244709968566895,0.007324471138417721,4096,261168.05037987727,125500,52641.38671875,0.0,514052096,-7.347585603165754,141,-7.354910074304172
-7.44774866104126,0.00744774891063571,4096,311280.2868754724,126000,52695.94140625,0.0,516100096,-7.483415386492069,142,-7.490863135402705
-7.129661560058594,0.007129661738872528,4096,182114.57845206824,126500,52749.4375,0.0,518148096,-7.39861018938797,143,-7.405739851126842
-7.431002616882324,0.007431002799421549,4096,301981.127657217,127000,52791.94921875,0.0,520196096,-7.378585974429137,143,-7.386016977228558
-7.421955108642578,0.007421955466270447,4096,296330.5920977632,127500,52851.4453125,0.0,522244096,-7.5226929642645,144,-7.530114919730771
-7.510671138763428,0.007510671392083168,4096,359025.0949665436,128000,52884.875,0.0,524292096,-7.550040439317135,144,-7.557551110709218
-7.350828170776367,0.0073508284986019135,4096,291877.7697210917,128500,52928.328125,0.0,526340096,-7.379425325915036,145,-7.386776154413638
-7.622238636016846,0.007622239179909229,4096,346003.0081938155,129000,52959.859375,0.0,528388096,-7.5625156866100625,145,-7.570137925789972
-7.290104866027832,0.00729010533541441,4096,328428.0623120967,129500,53027.4140625,0.0,530436096,-7.211457287778187,146,-7.218747393113602
-7.448081016540527,0.0074480813927948475,4096,339642.68055342865,130000,53061.78125,0.0,532484096,-7.588468357853568,147,-7.595916439246363
-7.392196178436279,0.007392196450382471,4096,294301.11251015204,130500,53116.765625,0.0,534532096,-7.473996389504489,147,-7.481388585954871
-7.4294915199279785,0.007429491728544235,4096,295461.5972105158,131000,53157.11328125,0.0,536580096,-7.531620678766007,148,-7.539050170494551
-7.4302191734313965,0.007430219557136297,4096,304646.6340587663,131500,53196.4921875,0.0,538628096,-7.477996927759514,148,-7.48542714731665
-7.508694648742676,0.007508695125579834,4096,314807.5062093134,132000,53236.70703125,0.0,540676096,-7.688329735338655,149,-7.695838430464235
-7.491108417510986,0.00749110896140337,4096,318875.96086577076,132500,53284.65625,0.0,542724096,-7.4855079035751055,149,-7.492999012536509
-7.425258636474609,0.007425258867442608,4096,326272.5018456541,133000,53322.28125,0.0,544772096,-7.502184168001945,150,-7.509609426869388
-7.429749488830566,0.007429749704897404,4096,286032.5528400616,133500,53363.359375,0.0,546820096,-7.632990700585907,151,-7.640420450290804
-7.414935111999512,0.007414935622364283,4096,286416.0813674593,134000,53399.6640625,0.0,548868096,-7.5641020844135465,151,-7.571517020035911
-7.380459308624268,0.0073804594576358795,4096,268825.4417940157,134500,53485.1640625,0.0,550916096,-7.539113733771911,152,-7.546494193229547
-7.469586372375488,0.0074695865623652935,4096,334527.8222686246,135000,53516.7578125,0.0,552964096,-7.622261038025359,152,-7.629730624587724
-7.467190742492676,0.0074671912007033825,4096,379478.88264121296,135500,53557.2265625,0.0,555012096,-7.415819613751659,153,-7.423286804952363
-7.3614606857299805,0.007361460942775011,4096,320268.9681627293,136000,53584.3359375,0.0,557060096,-7.484661782961947,153,-7.492023243904722
-7.38904333114624,0.00738904345780611,4096,328630.8570516731,136500,53617.58984375,0.0,559108096,-7.440381886437878,154,-7.447770929895684
-7.366246700286865,0.00736624700948596,4096,300348.2755150668,137000,53666.671875,0.0,561156096,-7.412411017836511,154,-7.4197772648459965
-7.509588241577148,0.0075095887295901775,4096,309610.3048329167,137500,53700.421875,0.0,563204096,-7.499144756113113,155,-7.506654344842703
-7.345028877258301,0.007345029152929783,4096,282177.076793023,138000,53748.28125,0.0,565252096,-7.223270005037923,156,-7.230615034190853
-7.208040237426758,0.007208040449768305,4096,293857.0500005394,138500,53789.30078125,0.0,567300096,-7.191466496195605,156,-7.198674536645373
-7.454760551452637,0.00745476083829999,4096,328724.37880873063,139000,53853.04296875,0.0,569348096,-7.514192509336723,157,-7.5216472701750225
-7.470158576965332,0.007470158860087395,4096,331293.22455458285,139500,53887.86328125,0.0,571396096,-7.416776202586345,157,-7.424246361446432
-7.415641784667969,0.0074156420305371284,4096,263971.7769736026,140000,53935.15234375,0.0,573444096,-7.455178262680235,158,-7.462593904710772
-7.54409122467041,0.007544091437011957,4096,303889.1890733865,140500,53978.6875,0.0,575492096,-7.625119092161356,158,-7.632663183598368
-7.360134124755859,0.007360134273767471,4096,320039.197809585,141000,54015.375,0.0,577540096,-7.3876792041938035,159,-7.395039338467571
-7.383718490600586,0.007383718620985746,4096,311073.1646773728,141500,54056.5859375,0.0,579588096,-7.503796525221733,160,-7.511180243842719
-7.319502353668213,0.007319502532482147,4096,286761.7671165976,142000,54101.56640625,0.0,581636096,-7.351018153116872,160,-7.358337655649354
-7.495829105377197,0.0074958293698728085,4096,367772.8540616195,142500,54148.23046875,0.0,583684096,-7.527928011290655,161,-7.535423840660528
-7.450076103210449,0.007450076285749674,4096,361530.28069814265,143000,54194.50390625,0.0,585732096,-7.178884679351851,161,-7.186334755637601
-7.526637554168701,0.007526637986302376,4096,338200.18398323253,143500,54237.57421875,0.0,587780096,-7.6861636554307715,162,-7.693690293417074
-7.534599304199219,0.0075345998629927635,4096,347417.1522061166,144000,54274.375,0.0,589828096,-7.599037585608713,162,-7.606572185471705
-7.411635875701904,0.007411636412143707,4096,297599.7655477398,144500,54318.69921875,0.0,591876096,-7.308868705009303,163,-7.316280341421447
-7.427680969238281,0.007427681237459183,4096,374578.16255726886,145000,54360.5390625,0.0,593924096,-7.446656698392528,164,-7.454084379629987
-7.395823001861572,0.007395823486149311,4096,335990.1748981932,145500,54425.43359375,0.0,595972096,-7.567435086348076,164,-7.574830909834225
-7.511061668395996,0.007511062081903219,4096,349156.66819182935,146000,54460.5,0.0,598020096,-7.46978342317748,165,-7.4772944852593834
-7.337820529937744,0.007337820716202259,4096,313184.12685991667,146500,54500.80078125,0.0,600068096,-7.47904825601278,165,-7.486386076728982
-7.34860897064209,0.007348609156906605,4096,268889.5976320527,147000,54542.84765625,0.0,602116096,-6.535479279279965,166,-6.542827888436872
-7.403743743896484,0.007403743918985128,4096,324537.69110775494,147500,54589.36328125,0.0,604164096,-7.490042631708347,166,-7.497446375627332
-7.455126762390137,0.007455127313733101,4096,348316.8090086014,148000,54654.46484375,0.0,606212096,-7.362365244968521,167,-7.369820372282254
-7.3851318359375,0.007385132368654013,4096,339985.32837829314,148500,54691.98828125,0.0,608260096,-7.380808682475465,167,-7.388193814844119
-7.510702133178711,0.007510702591389418,4096,354578.2877950753,149000,54724.08203125,0.0,610308096,-7.511861712248734,168,-7.519372414840124
-7.316564559936523,0.007316564675420523,4096,222093.27311608242,149500,54758.4765625,0.0,612356096,-6.860592045835295,169,-6.867908610510716
-7.537360191345215,0.007537360768765211,4096,293451.8235922348,150000,54799.2109375,0.0,614404096,-7.417221540721856,169,-7.4247589014906215
-7.483397483825684,0.007483397610485554,4096,320299.0162942917,150500,54846.2421875,0.0,616452096,-7.487535668670079,170,-7.495019066280564
-7.441039085388184,0.00744103966280818,4096,340807.53663342574,151000,54894.76953125,0.0,618500096,-7.437047506432811,170,-7.444488546095619
-7.357522487640381,0.0073575228452682495,4096,340353.4419334831,151500,54939.2421875,0.0,620548096,-7.3283202152555456,171,-7.335677738100814
-7.369842529296875,0.00736984284594655,4096,302868.9273193965,152000,54983.48828125,0.0,622596096,-7.296090086941874,171,-7.30345992978782
-7.553953170776367,0.007553953677415848,4096,353160.04561897746,152500,55028.12109375,0.0,624644096,-7.584929029357958,172,-7.5924829830353735
-7.45200252532959,0.007452002726495266,4096,324883.126281798,153000,55080.234375,0.0,626692096,-7.259199282920749,173,-7.266651285647244
-7.499343395233154,0.00749934371560812,4096,329514.28248870256,153500,55114.19140625,0.0,628740096,-7.643050866582018,173,-7.650550210297626
-7.649196147918701,0.007649196311831474,4096,374937.9294384166,154000,55200.99609375,0.0,630788096,-7.845385987571832,174,-7.853035183883663
-7.425705909729004,0.007425706367939711,4096,379404.4367258039,154500,55233.15234375,0.0,632836096,-7.491641960203862,174,-7.4990676665718015
-7.469729423522949,0.007469729986041784,4096,270355.7189299305,155000,55264.7421875,0.0,634884096,-7.629559791157886,175,-7.637029521143928
-7.391104698181152,0.007391104940325022,4096,327150.1165830382,155500,55299.9453125,0.0,636932096,-7.589046544817668,175,-7.596437649757993
-7.593391418457031,0.007593391928821802,4096,356347.325983586,156000,55341.08984375,0.0,638980096,-7.604580649536693,176,-7.612174041465515
-7.528109550476074,0.0075281099416315556,4096,383655.8808188607,156500,55376.5859375,0.0,641028096,-7.62374792405826,177,-7.6312760339998915
-7.528389930725098,0.007528390269726515,4096,362273.9900126648,157000,55420.31640625,0.0,643076096,-7.479488431551044,177,-7.48701682182077
-7.5206146240234375,0.0075206151232123375,4096,349224.0198503084,157500,55455.43359375,0.0,645124096,-7.516357274115077,178,-7.523877889238289
-7.517843246459961,0.007517843507230282,4096,310891.4631652277,158000,55494.61328125,0.0,647172096,-7.244709284430711,178,-7.2522271279379416
-7.478070259094238,0.007478070445358753,4096,332782.7024125579,158500,55541.58984375,0.0,649220096,-7.457145215919388,179,-7.464623286364747
-7.340184211730957,0.007340184412896633,4096,303408.9696282479,159000,55583.6171875,0.0,651268096,-7.417547703271806,179,-7.424887887684703
-7.655553817749023,0.007655553985387087,4096,349459.20549907966,159500,55627.67578125,0.0,653316096,-7.832187506532838,180,-7.839843060518225
-7.449676513671875,0.007449676748365164,4096,357480.9598460491,160000,55680.125,0.0,655364096,-7.5021365809537,180,-7.509586257702066
-7.496113300323486,0.0074961138889193535,4096,329247.24767219333,160500,55722.0234375,0.0,657412096,-7.564746577284418,181,-7.572242691173337
-7.478428363800049,0.007478428538888693,4096,311672.9691955425,161000,55773.875,0.0,659460096,-7.5361823573654325,182,-7.543660785904321
-7.478893280029297,0.007478893734514713,4096,282503.2232792984,161500,55816.44140625,0.0,661508096,-7.505688526053462,182,-7.513167419787977
-7.507889747619629,0.007507889997214079,4096,353594.4586074125,162000,55856.390625,0.0,663556096,-7.580930436482208,183,-7.588438326479422
-7.441248416900635,0.007441248744726181,4096,362977.6404459585,162500,55890.73828125,0.0,665604096,-7.5886057155266915,183,-7.596046964271418
-7.371303081512451,0.007371303625404835,4096,351593.6704982675,163000,55947.44921875,0.0,667652096,-7.448553887475692,184,-7.455925191101096
-7.371662139892578,0.007371662650257349,4096,330874.89057400334,163500,55979.453125,0.0,669700096,-7.312434430184274,184,-7.319806092834531
-7.439257621765137,0.0074392580427229404,4096,358701.8646202157,164000,56016.21875,0.0,671748096,-7.5828120774105034,185,-7.590251335453226
-7.394052505493164,0.007394053041934967,4096,333559.0445389912,164500,56057.046875,0.0,673796096,-7.550986353910771,186,-7.558380406952706
-7.445371627807617,0.007445372175425291,4096,346779.6345948974,165000,56105.0859375,0.0,675844096,-7.456653430781836,186,-7.4640988029572615
-7.472998142242432,0.007472998462617397,4096,321305.98565970827,165500,56139.77734375,0.0,677892096,-7.531252138317969,187,-7.538725136780586
-7.475688934326172,0.007475689519196749,4096,353739.6067870797,166000,56188.52734375,0.0,679940096,-7.604984424087597,187,-7.612460113606794
-7.5240020751953125,0.007524002343416214,4096,354905.0113095056,166500,56218.9140625,0.0,681988096,-7.647083729672047,188,-7.654607732015463
-7.543985366821289,0.007543985731899738,4096,352928.9735308659,167000,56254.328125,0.0,684036096,-7.669177568884523,188,-7.676721554616423
-7.39105224609375,0.007391052786260843,4096,363082.04119401745,167500,56293.41796875,0.0,686084096,-7.441049945119585,189,-7.448440997905846
-7.488039493560791,0.007488039787858725,4096,344599.13575811643,168000,56347.2109375,0.0,688132096,-7.430591607308489,190,-7.438079647096348
-7.327916622161865,0.007327917031943798,4096,292518.8471165878,168500,56377.984375,0.0,690180096,-7.535264637823539,190,-7.542592554855482
-7.469917297363281,0.007469917647540569,4096,340395.0993811195,169000,56412.1640625,0.0,692228096,-7.566222172613738,191,-7.573692090261279
-7.518465518951416,0.007518466096371412,4096,339977.99944899743,169500,56469.49609375,0.0,694276096,-7.474091993094082,191,-7.4816104591904535
-7.386875629425049,0.007386875804513693,4096,329199.64169891726,170000,56510.01171875,0.0,696324096,-7.508643856914564,192,-7.516030732719078
-7.46639347076416,0.007466393988579512,4096,354385.71748577926,170500,56543.3203125,0.0,698372096,-7.54290051211548,192,-7.55036690610406
-7.317255020141602,0.0073172552511096,4096,310772.2334452965,171000,56593.046875,0.0,700420096,-7.387241475910484,193,-7.3945587311615935
-7.4543867111206055,0.007454386912286282,4096,330468.4427273306,171500,56626.77734375,0.0,702468096,-7.546890542574603,194,-7.55434492948689
-7.547035217285156,0.007547035347670317,4096,328689.5748635874,172000,56661.00390625,0.0,704516096,-7.622847512039305,194,-7.630394547386976
-7.327661037445068,0.007327661383897066,4096,361208.5270655297,172500,56699.078125,0.0,706564096,-7.4658034975666485,195,-7.473131158950546
-7.423469543457031,0.0074234697967767715,4096,331398.9124506378,173000,56742.38671875,0.0,708612096,-7.48401028473528,195,-7.491433754532057
-7.565568447113037,0.007565568666905165,4096,351003.3171706928,173500,56780.9921875,0.0,710660096,-7.771881793748199,196,-7.779447362415104
-7.580636978149414,0.007580637466162443,4096,362821.8666436378,174000,56828.5859375,0.0,712708096,-7.688488169478552,196,-7.696068806944714
-7.465204238891602,0.007465204689651728,4096,341714.32114778925,174500,56864.19921875,0.0,714756096,-7.381991769704776,197,-7.389456974394427
-7.512934684753418,0.007512934971600771,4096,348543.85018590256,175000,56902.87109375,0.0,716804096,-7.3621155089840755,197,-7.369628443955676
-7.50750207901001,0.007507502567023039,4096,370321.9535009374,175500,56969.38671875,0.0,718852096,-7.402489040534884,198,-7.409996543101907
-7.519313812255859,0.0075193140655756,4096,339494.3171471966,176000,57003.0,0.0,720900096,-7.532339127179503,199,-7.539858441245078
-7.333194732666016,0.007333195302635431,4096,333627.5894267992,176500,57034.9609375,0.0,722948096,-7.307854857001126,199,-7.315188052303761
-7.436674118041992,0.007436674553900957,4096,378314.8413409116,177000,57069.25,0.0,724996096,-7.3906433005578815,200,-7.3980799751117825
-7.434883117675781,0.0074348836205899715,4096,377499.9182388558,177500,57108.82421875,0.0,727044096,-7.5772046611598505,200,-7.5846395447804404
-7.546100616455078,0.00754610076546669,4096,368606.8909091164,178000,57142.11328125,0.0,729092096,-7.616618517770995,201,-7.6241646185364615
-7.42549991607666,0.007425500079989433,4096,325431.44206458656,178500,57174.9921875,0.0,731140096,-7.4523616477936585,201,-7.459787147873648
-7.452226638793945,0.007452227175235748,4096,351132.7713624985,179000,57220.98046875,0.0,733188096,-7.6295101910590875,202,-7.636962418234323
-7.272324562072754,0.007272324990481138,4096,259588.72101243082,179500,57272.3125,0.0,735236096,-7.029332514403403,203,-7.036604839393884
-7.42917537689209,0.007429175544530153,4096,369297.2221973771,180000,57336.07421875,0.0,737284096,-7.5411875131740755,203,-7.548616688718606
-7.49261999130249,0.007492620497941971,4096,338987.8726525226,180500,57369.33984375,0.0,739332096,-7.616779188431686,204,-7.624271808929628
-7.571065902709961,0.00757106626406312,4096,374480.4968116732,181000,57397.796875,0.0,741380096,-7.696534672013806,204,-7.704105738277869
-7.423707008361816,0.0074237072840332985,4096,369118.3337369256,181500,57429.875,0.0,743428096,-7.5149633423978655,205,-7.522387049681899
-7.514981269836426,0.0075149815529584885,4096,367627.9150985768,182000,57464.375,0.0,745476096,-7.477640588104373,205,-7.485155569657332
-7.475805282592773,0.007475805468857288,4096,283286.12648996536,182500,57496.93359375,0.0,747524096,-7.597593375171561,206,-7.6050691806404185
-7.592679977416992,0.007592680398374796,4096,362052.12468435836,183000,57529.359375,0.0,749572096,-7.7355663575140765,207,-7.743159037912451
-7.498964309692383,0.0074989646673202515,4096,290683.8302568873,183500,57575.70703125,0.0,751620096,-7.35777871834437,207,-7.365277683011691
-7.526734352111816,0.007526734843850136,4096,362726.8111916598,184000,57616.16796875,0.0,753668096,-7.419240253207538,208,-7.426766988051388
-7.525177001953125,0.007525177206844091,4096,357513.80347401305,184500,57656.73046875,0.0,755716096,-7.651946762085464,208,-7.659471939292308
-7.528682708740234,0.007528683170676231,4096,345085.28489435103,185000,57694.16015625,0.0,757764096,-7.683419827946121,209,-7.6909485111167974
-7.510951042175293,0.00751095125451684,4096,329728.0825005264,185500,57727.47265625,0.0,759812096,-7.59160585924119,209,-7.5991168104957065
-7.429800987243652,0.007429801393300295,4096,343081.98135246953,186000,57787.01953125,0.0,761860096,-7.504574228170224,210,-7.512004029563524
-7.430406093597412,0.007430406287312508,4096,304236.1313048752,186500,57820.95703125,0.0,763908096,-7.546315052308836,210,-7.553745458596149
-7.452695846557617,0.007452696096152067,4096,336569.01917287265,187000,57854.98828125,0.0,765956096,-7.62326013346072,211,-7.630712829556872
-7.488429069519043,0.007488429546356201,4096,340889.447709889,187500,57903.83203125,0.0,768004096,-7.588571414645996,212,-7.596059844192352
-7.452365875244141,0.007452366407960653,4096,334555.02094961726,188000,57934.171875,0.0,770052096,-7.387149639338178,212,-7.394602005746139
-7.54888916015625,0.007548889610916376,4096,318975.80564200983,188500,58006.0703125,0.0,772100096,-7.682653895615571,213,-7.690202785226488
-7.439936637878418,0.007439936976879835,4096,328795.4813913926,189000,58037.68359375,0.0,774148096,-7.395529637881767,213,-7.402969574858647
-7.49134635925293,0.007491346914321184,4096,339817.07691337436,189500,58074.5703125,0.0,776196096,-7.614429532006341,214,-7.621920878920662
-7.520966529846191,0.007520966697484255,4096,358474.3278847196,190000,58113.26171875,0.0,778244096,-7.4531134465797,214,-7.460634413277185
-7.494438171386719,0.00749443843960762,4096,342858.9456911907,190500,58152.0,0.0,780292096,-7.373947352270546,215,-7.381441790710154
-7.430529594421387,0.0074305301532149315,4096,355803.9275324334,191000,58198.8125,0.0,782340096,-7.422057032571094,216,-7.429487562724309
-7.583347320556641,0.007583347614854574,4096,371011.27377371327,191500,58227.3828125,0.0,784388096,-7.740908986196464,216,-7.748492333811319
-7.477139949798584,0.007477140519768,4096,309672.76883125934,192000,58268.80078125,0.0,786436096,-7.3442193200378085,217,-7.3516964605575765
-7.536111354827881,0.007536111865192652,4096,285797.98014123866,192500,58304.26171875,0.0,788484096,-7.564155494478069,217,-7.571691606343261
-7.46402645111084,0.007464027032256126,4096,351827.1878363641,193000,58389.45703125,0.0,790532096,-7.6814709283811755,218,-7.688934955413432
-7.423643112182617,0.007423643488436937,4096,362554.78939478705,193500,58498.453125,0.0,792580096,-7.413077744643402,218,-7.420501388131839
-7.501575469970703,0.007501575630158186,4096,328551.129470238,194000,58540.7578125,0.0,794628096,-7.584104648449694,219,-7.591606224079852
-7.366445541381836,0.00736644584685564,4096,308468.50971306366,194500,58569.68359375,0.0,796676096,-7.328839076354139,220,-7.336205522200995
-7.652669906616211,0.00765267014503479,4096,356104.72577377793,195000,58596.07421875,0.0,798724096,-7.751648518599666,220,-7.7593011887447005
-7.648932933807373,0.007648933213204145,4096,372088.26568929775,195500,58620.08984375,0.0,800772096,-7.743442145794957,221,-7.7510910790081615
-7.455422401428223,0.007455422542989254,4096,299077.5726019861,196000,58648.015625,0.0,802820096,-7.429535741639377,221,-7.436991164182366
-7.549234390258789,0.007549234665930271,4096,331789.02919987176,196500,58672.81640625,0.0,804868096,-7.569272536217308,222,-7.576821770883238
-7.515934944152832,0.007515935227274895,4096,311219.06449893676,197000,58701.83984375,0.0,806916096,-7.6487222491782765,222,-7.656238184405551
-7.539015293121338,0.007539015728980303,4096,375531.8550410057,197500,58730.90234375,0.0,808964096,-7.70036948598211,223,-7.70790850171109
-7.600984573364258,0.007600985001772642,4096,314486.9281297562,198000,58764.73828125,0.0,811012096,-7.658672548741945,223,-7.666273533743718
-7.515533447265625,0.0075155338272452354,4096,308720.4560357933,198500,58803.55078125,0.0,813060096,-7.683992189287617,224,-7.691507723114862
-7.540024757385254,0.007540025282651186,4096,355767.613290626,199000,58839.875,0.0,815108096,-7.573113935592303,225,-7.580653960874955
-7.606554985046387,0.007606555242091417,4096,353640.1597751763,199500,58879.33984375,0.0,817156096,-7.654885932126645,225,-7.662492487368737
-7.514083385467529,0.007514083757996559,4096,321389.1899852804,200000,58930.12109375,0.0,819204096,-7.480562124462652,226,-7.488076208220648
-7.481925010681152,0.007481925189495087,4096,346446.93961224647,200500,58975.05859375,0.0,821252096,-7.656362518373109,226,-7.6638444435626045
-7.600001811981201,0.0076000019907951355,4096,351873.7322354736,201000,59006.8359375,0.0,823300096,-7.8535593686482645,227,-7.86115937063906
-7.492387771606445,0.007492388132959604,4096,317033.63143621455,201500,59042.1640625,0.0,825348096,-7.626190675422201,227,-7.633683063555161
-7.586122989654541,0.007586123421788216,4096,364180.05123714276,202000,59085.68359375,0.0,827396096,-7.686032008593488,228,-7.693618132015276
-7.552013874053955,0.007552014198154211,4096,353712.95731766784,202500,59120.3359375,0.0,829444096,-7.482571993789232,229,-7.4901240079873865
-7.639077186584473,0.007639077492058277,4096,345170.4242891212,203000,59156.81640625,0.0,831492096,-7.75629756917753,229,-7.763936646669588
-7.423249244689941,0.007423249538987875,4096,319252.67994172935,203500,59198.78515625,0.0,833540096,-7.37857753159684,230,-7.386000781135828
-7.578642845153809,0.007578643038868904,4096,327910.7461418791,204000,59231.98828125,0.0,835588096,-7.8254694947158585,230,-7.833048137754727
-7.568981647491455,0.0075689819641411304,4096,351869.07312383765,204500,59275.46875,0.0,837636096,-7.677869648991834,231,-7.685438630955975
-7.576280117034912,0.007576280273497105,4096,353793.52018032136,205000,59314.58203125,0.0,839684096,-7.360845004976364,231,-7.368421285249861
-7.4135284423828125,0.007413528859615326,4096,352018.6699385123,205500,59359.83203125,0.0,841732096,-7.460926897076174,232,-7.468340425935789
