bc/entropy,bc/l2_loss,bc/samples_so_far,bc/epoch,bc/ent_loss,bc/prob_true_act,batch_size,bc/loss,bc/neglogp,bc/batch,bc/l2_norm
-9.36179256439209,0.0,421892096,92,0.009361793287098408,47340.003196340986,4096,-9.419052618548648,-9.428414411835746,103000,40446.16796875
-9.330589294433594,0.0,423940096,92,0.009330589324235916,47216.971595529234,4096,-9.333112658236761,-9.342443247560997,103500,40482.33203125
-9.343866348266602,0.0,425988096,93,0.009343867190182209,47491.59026683928,4096,-9.291212643526107,-9.300556510716289,104000,40518.49609375
-9.382055282592773,0.0,428036096,93,0.009382056072354317,41730.86145026466,4096,-9.304731153272101,-9.314113209344455,104500,40553.00390625
-9.371196746826172,0.0,430084096,93,0.0093711968511343,46873.0896941995,4096,-9.388011303305284,-9.397382500156418,105000,40584.55859375
-9.388017654418945,0.0,432132096,94,0.009388018399477005,45893.615018452685,4096,-9.337142393545179,-9.346530411944656,105500,40629.69921875
-9.305097579956055,0.0,434180096,94,0.009305098094046116,46008.3885609132,4096,-9.343075404975359,-9.352380503069405,106000,40656.58203125
-9.334711074829102,0.0,436228096,95,0.009334711357951164,44479.948007195046,4096,-9.273440949750652,-9.282775661108603,106500,40699.81640625
-9.33255386352539,0.0,438276096,95,0.009332554414868355,47595.00736914585,4096,-9.380759979478093,-9.390092533892961,107000,40733.21875
-9.351310729980469,0.0,440324096,96,0.00935131125152111,44602.42308655828,4096,-9.426285077362259,-9.43563638861378,107500,40779.7109375
-9.38239860534668,0.0,442372096,96,0.009382398799061775,47977.067426873335,4096,-9.357336000527553,-9.366718399326615,108000,40810.2734375
-9.342334747314453,0.0,444420096,97,0.009342335164546967,43268.920926328465,4096,-9.23401811915485,-9.243360454319397,108500,40836.16796875
-9.384666442871094,0.0,446468096,97,0.009384666569530964,46993.02652784274,4096,-9.363297790635613,-9.372682457205144,109000,40865.75
-9.388769149780273,0.0,448516096,97,0.00938876997679472,49490.67435108943,4096,-9.465429996327456,-9.474818766304251,109500,40893.2421875
-9.366158485412598,0.0,450564096,98,0.009366159327328205,49622.20299344839,4096,-9.400846628629974,-9.410212787957303,110000,40931.078125
-9.33863639831543,0.0,452612096,98,0.009338636882603168,43424.856110732675,4096,-9.354512920275564,-9.363851557158167,110500,40970.3515625
-9.384653091430664,0.0,454660096,99,0.00938465353101492,48197.37858931387,4096,-9.367921913661394,-9.37730656719241,111000,41005.5625
-9.384836196899414,0.0,456708096,99,0.009384837001562119,48102.10297290656,4096,-9.311372994322255,-9.320757831323817,111500,41044.99609375
-9.351633071899414,0.0,458756096,100,0.009351633489131927,48055.90726376738,4096,-9.49196870230564,-9.501320335794771,112000,41078.52734375
-9.344690322875977,0.0,460804096,100,0.009344690479338169,48861.10693610861,4096,-9.418699679757463,-9.428044370236801,112500,41115.21875
-9.35453987121582,0.0,462852096,101,0.009354540146887302,46506.31473467039,4096,-9.396477876113543,-9.40583241626043,113000,41157.75
-9.403741836547852,0.0,464900096,101,0.009403741918504238,44070.278163172436,4096,-9.393608175821706,-9.40301191774021,113500,41192.984375
-9.373842239379883,0.0,466948096,101,0.009373842738568783,46225.35077204852,4096,-9.319325656852465,-9.328699499591034,114000,41234.59765625
-9.385570526123047,0.0,468996096,102,0.009385570883750916,47746.84842782606,4096,-9.332250933252615,-9.341636504136366,114500,41273.4140625
-9.385753631591797,0.0,471044096,102,0.009385754354298115,46693.806187004666,4096,-9.370916771549819,-9.380302525904117,115000,41308.16015625
-9.346357345581055,0.0,473092096,103,0.00934635754674673,45542.40011298355,4096,-9.32959018378811,-9.338936541334856,115500,41349.44921875
-9.396930694580078,0.0,475140096,103,0.009396931156516075,47038.657089464614,4096,-9.40365866066201,-9.413055591818527,116000,41387.65234375
-9.39651107788086,0.0,477188096,104,0.009396511130034924,44827.27114510809,4096,-9.425904917751328,-9.435301428881363,116500,41424.2734375
-9.41054916381836,0.0,479236096,104,0.009410549886524677,46304.443418993294,4096,-9.357308297685062,-9.366718847571587,117000,41458.9296875
-9.3883056640625,0.0,481284096,105,0.009388306178152561,50593.35263503267,4096,-9.465906617944722,-9.475294924122874,117500,41501.30078125
-9.367676734924316,0.0,483332096,105,0.009367677383124828,47062.614503504024,4096,-9.393243616573809,-9.402611293956934,118000,41536.9609375
-9.390375137329102,0.0,485380096,105,0.009390375576913357,49802.65556578945,4096,-9.47304563304892,-9.482436008625834,118500,41576.15234375
-9.390399932861328,0.0,487428096,106,0.009390400722622871,50020.90411678906,4096,-9.435306403372522,-9.444696804095145,119000,41608.01953125
-9.419242858886719,0.0,489476096,106,0.009419242851436138,49890.665249953316,4096,-9.527422887685859,-9.536842130537295,119500,41646.13671875
-9.36444091796875,0.0,491524096,107,0.00936444103717804,48945.631417415454,4096,-9.360458579571358,-9.369823020608536,120000,41680.66796875
-9.384578704833984,0.0,493572096,107,0.00938457902520895,50153.33221263638,4096,-9.37818792164566,-9.387572500670869,120500,41714.3359375
-9.403846740722656,0.0,495620096,108,0.00940384715795517,46691.41321010218,4096,-9.399203568260079,-9.408607415418034,121000,41751.60546875
-9.378446578979492,0.0,497668096,108,0.009378447197377682,47776.36829963213,4096,-9.32031845609351,-9.329696903290888,121500,41779.48046875
-9.401025772094727,0.0,499716096,109,0.00940102618187666,49129.39649510385,4096,-9.414060677534003,-9.42346170371588,122000,41816.78515625
-9.404151916503906,0.0,501764096,109,0.009404152631759644,51376.27448440845,4096,-9.357820438421967,-9.367224591053727,122500,41850.30859375
-9.37917709350586,0.0,503812096,110,0.00937917735427618,48452.58983121262,4096,-9.308845452957545,-9.318224630311821,123000,41883.17578125
-9.402637481689453,0.0,505860096,110,0.009402638301253319,49993.433043540135,4096,-9.517393427898657,-9.52679606619991,123500,41920.67578125
-9.396501541137695,0.0,507908096,110,0.009396501816809177,50158.33223462755,4096,-9.438031839266865,-9.447428341083674,124000,41951.578125
-9.4000244140625,0.0,509956096,111,0.009400025010108948,49167.186433204144,4096,-9.427300817586538,-9.436700842596647,124500,41991.2734375
-9.409934043884277,0.0,512004096,111,0.009409934282302856,52988.3436102502,4096,-9.437371356953667,-9.44678129123597,125000,42020.5703125
-9.424554824829102,0.0,514052096,112,0.009424555115401745,52813.55838811144,4096,-9.485017695066716,-9.494442250182118,125500,42050.55859375
-9.443775177001953,0.0,516100096,112,0.009443775750696659,50044.658480146376,4096,-9.36291805527162,-9.372361831022317,126000,42087.36328125
-9.394579887390137,0.0,518148096,113,0.009394580498337746,46532.615231505275,4096,-9.391517823461399,-9.400912403959737,126500,42123.43359375
-9.386795043945312,0.0,520196096,113,0.009386795572936535,48225.46504702965,4096,-9.283004598882933,-9.29239139445587,127000,42153.875
-9.41909408569336,0.0,522244096,114,0.009419094771146774,48693.20845339728,4096,-9.375471153874834,-9.38489024864598,127500,42183.75
-9.389896392822266,0.0,524292096,114,0.009389896877110004,48611.535866702325,4096,-9.386799213109573,-9.396189109986683,128000,42219.5859375
-9.440460205078125,0.0,526340096,114,0.009440460242331028,50664.52795959335,4096,-9.477106555867321,-9.486547016109652,128500,42252.46484375
-9.4115629196167,0.0,528388096,115,0.009411563165485859,47668.85807398035,4096,-9.444290524249265,-9.45370208741475,129000,42294.453125
-9.426505088806152,0.0,530436096,115,0.00942650530487299,46453.44811243101,4096,-9.307699171352393,-9.317125676657266,129500,42326.70703125
-9.44329833984375,0.0,532484096,116,0.009443298913538456,51023.1009691539,4096,-9.422585834050553,-9.432029132964091,130000,42362.80078125
-9.391387939453125,0.0,534532096,116,0.009391387924551964,51784.06864729455,4096,-9.43108507314514,-9.440476461069691,130500,42398.203125
-9.39875316619873,0.0,536580096,117,0.009398753754794598,52681.367549644805,4096,-9.53137973548603,-9.540778489240825,131000,42431.6640625
-9.430602073669434,0.0,538628096,117,0.009430602192878723,48894.38186253692,4096,-9.38059799692669,-9.390028599119569,131500,42471.76953125
-9.443400382995605,0.0,540676096,118,0.009443400427699089,50028.12600961434,4096,-9.410828602450124,-9.420272002877823,132000,42499.80078125
-9.441272735595703,0.0,542724096,118,0.009441273286938667,52081.62478845812,4096,-9.475867780728205,-9.485309054015143,132500,42531.8671875
-9.408163070678711,0.0,544772096,118,0.009408163838088512,49138.10616393339,4096,-9.370388402662172,-9.37979656650026,133000,42556.7890625
-9.421998977661133,0.0,546820096,119,0.009421999566257,53465.740786429895,4096,-9.34454717085962,-9.353969170425877,133500,42588.0859375
-9.406996726989746,0.0,548868096,119,0.00940699689090252,50979.9411113671,4096,-9.481570620134406,-9.490977617025308,134000,42618.0703125
-9.263230323791504,0.0,550916096,120,0.009263230487704277,42661.70396998512,4096,-9.290706026043736,-9.29996925653144,134500,42651.52734375
-9.425592422485352,0.0,552964096,120,0.009425592608749866,52176.21158855376,4096,-9.47626614594553,-9.48569173855428,135000,42678.86328125
-9.434734344482422,0.0,555012096,121,0.009434734471142292,46738.443763258765,4096,-9.424967366146074,-9.434402100617216,135500,42719.2734375
-9.463397026062012,0.0,557060096,121,0.009463397786021233,52036.750870532705,4096,-9.362742661926138,-9.372206059712159,136000,42753.66796875
-9.434906005859375,0.0,559108096,122,0.009434906765818596,51201.30962391439,4096,-9.502227254402175,-9.511662161167994,136500,42784.87109375
-9.39248275756836,0.0,561156096,122,0.009392483159899712,52330.41992443501,4096,-9.382300658446795,-9.391693141606694,137000,42822.046875
-9.406922340393066,0.0,563204096,122,0.00940692238509655,50530.613529263384,4096,-9.376500634837647,-9.385907557222744,137500,42856.734375
-9.393791198730469,0.0,565252096,123,0.009393791668117046,46778.25297396258,4096,-9.331587794809554,-9.340981586477671,138000,42891.48046875
-9.398181915283203,0.0,567300096,123,0.009398181922733784,47363.73445225458,4096,-9.303633065438301,-9.313031247361035,138500,42926.2265625
-9.448541641235352,0.0,569348096,124,0.009448542259633541,53141.8083383084,4096,-9.448088986568006,-9.45753752882764,139000,42968.47265625
-9.45061206817627,0.0,571396096,124,0.009450612589716911,52364.37492018347,4096,-9.463385738244696,-9.472836350834413,139500,43007.94140625
-9.414072036743164,0.0,573444096,125,0.009414072148501873,51153.022891737026,4096,-9.417797216341746,-9.427211288490248,140000,43041.4140625
-9.444634437561035,0.0,575492096,125,0.009444634430110455,50449.71891810335,4096,-9.47720370848931,-9.48664834291942,140500,43075.47265625
-9.423527717590332,0.0,577540096,126,0.009423527866601944,47132.958460845315,4096,-9.228630064676437,-9.23805359254304,141000,43107.5
-9.452207565307617,0.0,579588096,126,0.009452207945287228,52584.98063002732,4096,-9.496071547694205,-9.505523755639492,141500,43141.484375
-9.433464050292969,0.0,581636096,127,0.009433464147150517,49992.28767519995,4096,-9.366221787125184,-9.375655251272335,142000,43178.41015625
-9.414159774780273,0.0,583684096,127,0.009414160624146461,49622.01418167501,4096,-9.457342889752535,-9.466757050376682,142500,43209.875
-9.398794174194336,0.0,585732096,127,0.00939879473298788,47248.992672147906,4096,-9.437673566546938,-9.447072361279925,143000,43245.0546875
-9.459869384765625,0.0,587780096,128,0.00945986993610859,52292.073878317846,4096,-9.47751412087758,-9.486973990813688,143500,43283.3203125
-9.417712211608887,0.0,589828096,128,0.009417712688446045,52814.85421990685,4096,-9.34871301895922,-9.358130731647666,144000,43314.13671875
-9.461969375610352,0.0,591876096,129,0.009461970068514347,52418.184255455104,4096,-9.49356112941527,-9.503023099483784,144500,43349.81640625
-9.398287773132324,0.0,593924096,129,0.00939828809350729,51891.25528381551,4096,-9.350856323372003,-9.36025461146551,145000,43378.65625
-9.504827499389648,0.0,595972096,130,0.009504827670753002,52341.745876426154,4096,-9.349845041269088,-9.359349868939841,145500,43417.18359375
-9.448820114135742,0.0,598020096,130,0.009448820725083351,48973.5389688158,4096,-9.427325044503743,-9.436773865228826,146000,43441.89453125
-9.45722770690918,0.0,600068096,131,0.009457227773964405,42374.80184121471,4096,-9.27920240709292,-9.288659634866885,146500,43471.8828125
-9.414608001708984,0.0,602116096,131,0.009414608590304852,50274.70271440697,4096,-9.405496594333965,-9.41491120292427,147000,43498.8046875
-9.448667526245117,0.0,604164096,131,0.009448667988181114,54202.403727874145,4096,-9.555723771196838,-9.56517243918502,147500,43523.09375
-9.469496726989746,0.0,606212096,132,0.00946949701756239,51922.03970721165,4096,-9.521520985873641,-9.530990482891204,148000,43557.76171875
-9.461861610412598,0.0,608260096,132,0.009461862035095692,50061.810541091036,4096,-9.415002083357617,-9.424463945392713,148500,43580.66796875
-9.410163879394531,0.0,610308096,133,0.009410164318978786,51017.601461240134,4096,-9.501250283560942,-9.510660447879921,149000,43603.59375
-9.443023681640625,0.0,612356096,133,0.009443024173378944,49291.57237126679,4096,-9.406371709351053,-9.415814733524432,149500,43630.42578125
-9.465682983398438,0.0,614404096,134,0.009465683251619339,45308.45202138397,4096,-9.338531137670977,-9.347996820922596,150000,43653.4140625
-9.442617416381836,0.0,616452096,134,0.009442618116736412,47752.136837103295,4096,-9.483993330050456,-9.493435948167193,150500,43674.5546875
-9.442378997802734,0.0,618500096,135,0.00944237969815731,50500.78367845228,4096,-9.481746757770477,-9.491189137468634,151000,43702.62109375
-9.415555000305176,0.0,620548096,135,0.009415555745363235,50128.952682156574,4096,-9.450391923724247,-9.45980747946961,151500,43726.75390625
-9.461658477783203,0.0,622596096,135,0.009461659006774426,53042.185252850104,4096,-9.40053940950174,-9.410001068508514,152000,43747.84375
-9.445196151733398,0.0,624644096,136,0.009445196948945522,49689.900878207976,4096,-9.427038008040281,-9.436483204989226,152500,43774.11328125
-9.432249069213867,0.0,626692096,136,0.009432249702513218,47643.878770483876,4096,-9.37192464300374,-9.381356892706254,153000,43791.87109375
-9.478696823120117,0.0,628740096,137,0.009478697553277016,53090.94020687231,4096,-9.428015175129826,-9.437493872683103,153500,43818.06640625
-9.440027236938477,0.0,630788096,137,0.009440028108656406,55958.946190465,4096,-9.578274473196867,-9.587714501305523,154000,43844.19140625
-9.444435119628906,0.0,632836096,138,0.009444435127079487,52629.81160925657,4096,-9.475076199835618,-9.484520634962697,154500,43872.7578125
-9.423473358154297,0.0,634884096,138,0.009423473849892616,53416.664572099195,4096,-9.490707109404301,-9.500130583254194,155000,43903.36328125
-9.487821578979492,0.0,636932096,139,0.009487821720540524,55114.064353702575,4096,-9.453994152076076,-9.463481973796616,155500,43921.5
-9.454227447509766,0.0,638980096,139,0.009454227983951569,47948.342832189956,4096,-9.38678486588402,-9.39623909386797,156000,43945.109375
-9.43652629852295,0.0,641028096,139,0.009436526335775852,55853.22324794017,4096,-9.481598482310782,-9.491035008646557,156500,43967.12890625
-9.45054817199707,0.0,643076096,140,0.009450548328459263,42342.01116330191,4096,-9.340043459776808,-9.349494008105268,157000,43993.17578125
-9.452482223510742,0.0,645124096,140,0.00945248268544674,53563.94252757971,4096,-9.467211925609057,-9.476664408294504,157500,44019.21875
-9.422513961791992,0.0,647172096,141,0.009422514587640762,45610.33729698512,4096,-9.34154353190609,-9.350966046493731,158000,44038.0625
-9.444048881530762,0.0,649220096,141,0.009444049559533596,52877.20520031809,4096,-9.434326245584362,-9.443770295143896,158500,44057.09765625
-9.473194122314453,0.0,651268096,142,0.009473194368183613,52758.67612668551,4096,-9.412237497670315,-9.421710692038499,159000,44077.0546875
-9.446983337402344,0.0,653316096,142,0.00944698415696621,53278.834956979634,4096,-9.450174658196197,-9.459621642353163,159500,44098.63671875
-9.46168041229248,0.0,655364096,143,0.009461680427193642,54677.55703851104,4096,-9.438820129763938,-9.448281810191132,160000,44118.26171875
-9.495360374450684,0.0,657412096,143,0.009495360776782036,53409.36544515671,4096,-9.529176510221369,-9.53867187099815,160500,44149.4609375
-9.489486694335938,0.0,659460096,144,0.009489486925303936,56011.270849643624,4096,-9.467143706010347,-9.476633192935651,161000,44178.05859375
-9.449522972106934,0.0,661508096,144,0.009449523873627186,46571.757198323336,4096,-9.357291116879423,-9.36674064075305,161500,44201.12890625
-9.439313888549805,0.0,663556096,144,0.009439314715564251,53984.77465597852,4096,-9.459081721935128,-9.468521036650692,162000,44227.42578125
-9.45637035369873,0.0,665604096,145,0.009456370957195759,54614.72620061531,4096,-9.565356045900401,-9.574812416857597,162500,44254.97265625
-9.464783668518066,0.0,667652096,145,0.009464784525334835,54460.7436630507,4096,-9.490054450940502,-9.499519235465836,163000,44288.796875
-9.443126678466797,0.0,669700096,146,0.009443127550184727,53165.182704056424,4096,-9.533226558019518,-9.542669685569702,163500,44315.46484375
-9.467620849609375,0.0,671748096,146,0.009467621333897114,55107.96850837713,4096,-9.472547218296585,-9.482014839630482,164000,44346.02734375
-9.48881721496582,0.0,673796096,147,0.009488817304372787,54061.57276108468,4096,-9.539461780732665,-9.548950598037038,164500,44378.19921875
-9.461977005004883,0.0,675844096,147,0.009461977519094944,54524.56851374933,4096,-9.470102863082253,-9.479564840601348,165000,44407.9765625
-9.450299263000488,0.0,677892096,148,0.00945029966533184,53667.921072898906,4096,-9.478021501974942,-9.487471801640273,165500,44432.1328125
-9.468550682067871,0.0,679940096,148,0.00946855079382658,54564.32046488204,4096,-9.494857306690623,-9.50432585748445,166000,44456.25390625
-9.49903678894043,0.0,681988096,148,0.009499037638306618,55962.38401433651,4096,-9.539763588013098,-9.549262625651405,166500,44486.80859375
-9.475851058959961,0.0,684036096,149,0.00947585143148899,54321.94383239999,4096,-9.527392402468774,-9.536868253900263,167000,44512.15234375
-9.475051879882812,0.0,686084096,149,0.00947505235671997,55406.33521129559,4096,-9.48958641516095,-9.49906146751767,167500,44540.71484375
-9.487645149230957,0.0,688132096,150,0.009487645700573921,53538.21931770911,4096,-9.391421300931999,-9.400908946632573,168000,44566.8515625
-9.485567092895508,0.0,690180096,150,0.009485567919909954,54648.318912678915,4096,-9.504714267475256,-9.514199835395166,168500,44590.82421875
-9.53969955444336,0.0,692228096,151,0.009539700113236904,59292.277246461206,4096,-9.574419628180781,-9.583959328294018,169000,44620.88671875
-9.471946716308594,0.0,694276096,151,0.009471947327256203,57174.89184889513,4096,-9.396188752396231,-9.405660699723487,169500,44636.5625
-9.438109397888184,0.0,696324096,152,0.009438109584152699,51384.497606457386,4096,-9.409038872915906,-9.418476982500058,170000,44655.12109375
-9.487242698669434,0.0,698372096,152,0.009487243369221687,55611.97832483522,4096,-9.477883721173463,-9.487370964542684,170500,44683.2734375
-9.489892959594727,0.0,700420096,152,0.009489892981946468,56022.22749769459,4096,-9.473516898273992,-9.483006791255939,171000,44710.609375
-9.46291732788086,0.0,702468096,153,0.009462918154895306,53866.73155492245,4096,-9.492777423502165,-9.50224034165706,171500,44731.96875
-9.48482894897461,0.0,704516096,153,0.009484829381108284,53624.938348347845,4096,-9.516800292501959,-9.526285121883067,172000,44759.359375
-9.479093551635742,0.0,706564096,154,0.009479094296693802,48227.805663600186,4096,-9.417180936756989,-9.426660031053682,172500,44788.46875
-9.467808723449707,0.0,708612096,154,0.009467809461057186,56424.95130207669,4096,-9.465221944132555,-9.474689753593612,173000,44806.390625
-9.510210990905762,0.0,710660096,155,0.009510211646556854,53202.40135602411,4096,-9.531686262884612,-9.54119647453117,173500,44835.34765625
-9.473285675048828,0.0,712708096,155,0.0094732865691185,54130.61558029997,4096,-9.50873839133451,-9.51821167790363,174000,44856.37890625
-9.466499328613281,0.0,714756096,156,0.009466500021517277,55570.09322569125,4096,-9.566189742522194,-9.575656242543712,174500,44878.98828125
-9.447336196899414,0.0,716804096,156,0.009447336196899414,50859.14607800699,4096,-9.315345424678252,-9.324792760875152,175000,44895.0703125
-9.453877449035645,0.0,718852096,156,0.009453877806663513,53766.72482803756,4096,-9.436807418204264,-9.446261296010928,175500,44914.51953125
-9.47518539428711,0.0,720900096,157,0.00947518553584814,54612.147355463894,4096,-9.493368140319186,-9.502843325855034,176000,44936.0703125
-9.464958190917969,0.0,722948096,157,0.009464958682656288,52376.70697253677,4096,-9.493279293681564,-9.50274425236422,176500,44955.453125
-9.45091724395752,0.0,724996096,158,0.009450918063521385,51005.38116459419,4096,-9.500354503278599,-9.50980542134212,177000,44979.81640625
-9.483440399169922,0.0,727044096,158,0.009483440779149532,49262.37528960072,4096,-9.48631031280218,-9.49579375358133,177500,45006.6328125
-9.485515594482422,0.0,729092096,159,0.009485515765845776,51453.77741393882,4096,-9.485854682326044,-9.49534019809189,178000,45029.296875
-9.47762680053711,0.0,731140096,159,0.009477627463638783,54305.53892331076,4096,-9.426712987569918,-9.436190615033556,178500,45054.2734375
-9.477962493896484,0.0,733188096,160,0.009477962739765644,52882.408707987575,4096,-9.48048262827585,-9.489960591015615,179000,45076.1484375
-9.476876258850098,0.0,735236096,160,0.009476876817643642,50008.031034419735,4096,-9.317068236697622,-9.326545113515266,179500,45103.9140625
-9.512161254882812,0.0,737284096,161,0.009512161836028099,52283.936118914775,4096,-9.469895829579222,-9.47940799141525,180000,45127.49609375
-9.532191276550293,0.0,739332096,161,0.009532191790640354,56219.586250350534,4096,-9.504819583391463,-9.514351775182103,180500,45153.29296875
-9.520551681518555,0.0,741380096,161,0.00952055212110281,56616.67252013535,4096,-9.512245404646118,-9.52176595676722,181000,45180.3828125
-9.450496673583984,0.0,743428096,162,0.009450497105717659,53419.925800052995,4096,-9.415938283157757,-9.425388780263475,181500,45203.953125
-9.476487159729004,0.0,745476096,162,0.009476487524807453,53355.34515410535,4096,-9.437774206117549,-9.447250693642356,182000,45226.42578125
-9.470630645751953,0.0,747524096,163,0.009470631368458271,51809.63015223189,4096,-9.429990430155781,-9.43946106152424,182500,45251.70703125
-9.457457542419434,0.0,749572096,163,0.009457457810640335,52983.455075796504,4096,-9.531507216807572,-9.540964674618213,183000,45277.9765625
-9.454050064086914,0.0,751620096,164,0.009454050101339817,51637.296372526485,4096,-9.458617846658552,-9.468071896759891,183500,45304.15234375
-9.519686698913574,0.0,753668096,164,0.009519686922430992,56226.1452461849,4096,-9.537030443949153,-9.546550130871584,184000,45323.96875
-9.463216781616211,0.0,755716096,165,0.009463217109441757,55475.59764315276,4096,-9.514420689517774,-9.523883906627216,184500,45353.6171875
-9.504873275756836,0.0,757764096,165,0.009504873305559158,54286.28800769408,4096,-9.463969208718233,-9.473474082023792,185000,45378.69921875
-9.492201805114746,0.0,759812096,165,0.009492202661931515,55055.53225123664,4096,-9.494735457885234,-9.504227660547166,185500,45401.53515625
-9.48149299621582,0.0,761860096,166,0.009481493383646011,50928.801648799104,4096,-9.444205937356337,-9.453687430739983,186000,45426.19140625
-9.467330932617188,0.0,763908096,166,0.009467331692576408,54075.445133349545,4096,-9.475861370553693,-9.48532870224627,186500,45449.2734375
-9.469417572021484,0.0,765956096,167,0.009469417855143547,54680.56839287207,4096,-9.469948401720806,-9.47941781957595,187000,45474.35546875
-9.421719551086426,0.0,768004096,167,0.009421720169484615,49872.894270111734,4096,-9.485918166030343,-9.495339886199828,187500,45497.24609375
-9.464366912841797,0.0,770052096,168,0.009464367292821407,53512.82382930671,4096,-9.566908094129062,-9.576372461421883,188000,45520.0234375
-9.485275268554688,0.0,772100096,168,0.009485275484621525,51221.28568223544,4096,-9.408621499863536,-9.418106775348157,188500,45541.37890625
-9.53438949584961,0.0,774148096,169,0.009534389711916447,55555.74187722163,4096,-9.585242461034497,-9.594776850746413,189000,45567.62890625
-9.505005836486816,0.0,776196096,169,0.009505006484687328,56811.500704448335,4096,-9.527251750612297,-9.536756757096985,189500,45593.09765625
-9.501323699951172,0.0,778244096,169,0.009501324035227299,57625.30820422834,4096,-9.377092444115938,-9.386593768151165,190000,45620.65625
-9.523834228515625,0.0,780292096,170,0.00952383503317833,55252.23439237193,4096,-9.494120417956271,-9.50364425298945,190500,45643.63671875
-9.470588684082031,0.0,782340096,170,0.009470589458942413,54627.19287468393,4096,-9.495382398737139,-9.504852988196081,191000,45668.0625
-9.481630325317383,0.0,784388096,171,0.009481631219387054,55736.726923479386,4096,-9.536083685186235,-9.545565316405622,191500,45696.88671875
-9.485519409179688,0.0,786436096,171,0.009485519491136074,56944.233545440264,4096,-9.517301705716696,-9.526787225207832,192000,45724.7890625
-9.454830169677734,0.0,788484096,172,0.009454830549657345,54065.61167341868,4096,-9.367565629215802,-9.37702045976546,192500,45749.68359375
-9.513959884643555,0.0,790532096,172,0.009513960219919682,56570.65015947928,4096,-9.611320807611142,-9.620834767831061,193000,45783.12890625
-9.468852043151855,0.0,792580096,173,0.009468852542340755,53089.7683535889,4096,-9.467211607930212,-9.476680460472553,193500,45809.9921875
-9.511358261108398,0.0,794628096,173,0.00951135903596878,54831.62672448909,4096,-9.393891385499623,-9.403402744535592,194000,45838.95703125
-9.522464752197266,0.0,796676096,173,0.00952246505767107,58758.02296914476,4096,-9.703557832509258,-9.713080297566929,194500,45863.5703125
-9.504180908203125,0.0,798724096,174,0.009504181332886219,52812.32228660566,4096,-9.421524080413374,-9.43102826174626,195000,45888.921875
-9.526055335998535,0.0,800772096,174,0.009526056237518787,57520.044519488074,4096,-9.467982845143844,-9.477508901381363,195500,45909.84375
-9.426563262939453,0.0,802820096,175,0.00942656397819519,52729.99493485213,4096,-9.518584673117878,-9.528011237096074,196000,45931.40625
-9.492790222167969,0.0,804868096,175,0.009492790326476097,53023.7891242641,4096,-9.437127744614282,-9.446620534940758,196500,45957.06640625
-9.512775421142578,0.0,806916096,176,0.00951277557760477,56782.6024447508,4096,-9.478937243428502,-9.488450019006107,197000,45985.66796875
-9.502354621887207,0.0,808964096,176,0.009502355009317398,48388.70188847826,4096,-9.448209913989952,-9.45771226899927,197500,46018.62109375
-9.478205680847168,0.0,811012096,177,0.009478205814957619,56852.208894287105,4096,-9.532962659741663,-9.542440865556621,198000,46042.48828125
-9.484077453613281,0.0,813060096,177,0.00948407780379057,56375.494486471835,4096,-9.531445440221862,-9.540929518025653,198500,46068.0390625
-9.511794090270996,0.0,815108096,177,0.0095117948949337,56824.690419615334,4096,-9.433368509311887,-9.44288030420682,199000,46099.73046875
-9.455696105957031,0.0,817156096,178,0.009455696679651737,53286.20708592901,4096,-9.453286497399226,-9.462742194078878,199500,46133.66796875
-9.482457160949707,0.0,819204096,178,0.009482457302510738,50426.780367622545,4096,-9.388779382221637,-9.398261839524148,200000,46155.33984375
-9.52313232421875,0.0,821252096,179,0.00952313281595707,55514.559756816685,4096,-9.529511140643644,-9.5390342734596,200500,46183.921875
-9.48263168334961,0.0,823300096,179,0.009482632391154766,56232.016772447765,4096,-9.580049815023632,-9.589532447414786,201000,46207.41796875
-9.532354354858398,0.0,825348096,180,0.009532354772090912,56510.19609230145,4096,-9.433488654030791,-9.443021008802882,201500,46237.0
-9.51861572265625,0.0,827396096,180,0.009518615901470184,56792.630084524666,4096,-9.488369975064513,-9.497888590965983,202000,46261.21484375
-9.493193626403809,0.0,829444096,181,0.00949319452047348,54411.698461096224,4096,-9.448669375510516,-9.45816257003099,202500,46292.26171875
-9.500707626342773,0.0,831492096,181,0.009500708431005478,54379.660990352284,4096,-9.511693223630266,-9.521193932061271,203000,46315.765625
-9.528573036193848,0.0,833540096,182,0.009528573602437973,58931.57177792685,4096,-9.544757660334025,-9.554286233936462,203500,46341.91015625
-9.511467933654785,0.0,835588096,182,0.00951146800071001,56246.523021929184,4096,-9.547555759397795,-9.557067227398505,204000,46369.86328125
-9.494095802307129,0.0,837636096,182,0.009494096040725708,56376.16290489184,4096,-9.49917076425415,-9.508664860294875,204500,46399.88671875
-9.499210357666016,0.0,839684096,183,0.009499210864305496,55688.9493649987,4096,-9.51959756887308,-9.529096779737385,205000,46426.31640625
-9.532974243164062,0.0,841732096,183,0.009532975032925606,57821.66319581685,4096,-9.575014483133927,-9.584547458166853,205500,46454.4453125
-9.522225379943848,0.0,843780096,184,0.009522225707769394,54572.180699962555,4096,-9.559513835691561,-9.56903606139933,206000,46481.6953125
-9.509042739868164,0.0,845828096,184,0.009509042836725712,52900.17079883782,4096,-9.572872663856701,-9.582381706693427,206500,46510.59375
