bc/loss,bc/entropy,bc/samples_so_far,bc/batch,batch_size,bc/l2_norm,bc/l2_loss,bc/ent_loss,bc/prob_true_act,bc/epoch,bc/neglogp
-7.1890467598742855,-7.091197490692139,208898048,102000,2048,48088.2890625,0.0,0.0070911976508796215,440426.9617892335,57,-7.196137957525165
-7.002463535829163,-7.081466197967529,209922048,102500,2048,48171.93359375,0.0,0.007081466726958752,414604.5791858066,57,-7.009545002556122
-7.747426028238523,-7.583050727844238,210946048,103000,2048,48247.96484375,0.0,0.007583050988614559,570827.4658147364,58,-7.755009079227138
-7.250133684581587,-7.164817810058594,211970048,103500,2048,48352.83203125,0.0,0.007164818234741688,365838.2318086481,58,-7.257298502816329
-7.309595263509366,-7.23090934753418,212994048,104000,2048,48413.48828125,0.0,0.007230909541249275,427035.9972065778,58,-7.3168261730506154
-7.152905175558297,-7.31591796875,214018048,104500,2048,48487.06640625,0.0,0.0073159183375537395,490544.283316637,59,-7.160221093895851
-7.2888759841322734,-7.24964714050293,215042048,105000,2048,48564.3828125,0.0,0.007249647285789251,408244.6608737522,59,-7.296125631418063
-7.0012124840603125,-7.091329574584961,216066048,105500,2048,48635.95703125,0.0,0.007091329898685217,296885.89449911995,59,-7.008303813958998
-7.576086648945165,-7.314868927001953,217090048,106000,2048,48710.92578125,0.0,0.007314869202673435,461655.0785664743,59,-7.583401518147839
-7.20372559742856,-7.2276153564453125,218114048,106500,2048,48764.21875,0.0,0.007227615918964148,424145.8754141769,60,-7.2109532133475245
-7.531639643055042,-7.277316570281982,219138048,107000,2048,48849.1953125,0.0,0.007277316879481077,505552.2001029486,60,-7.538916959934523
-7.455890603322276,-7.336402893066406,220162048,107500,2048,48908.53515625,0.0,0.007336403243243694,479971.95748572424,60,-7.4632270065655195
-7.120446408089537,-7.037485599517822,221186048,108000,2048,49010.94140625,0.0,0.00703748594969511,489150.99753416923,61,-7.127483894039232
-7.295402460395309,-7.284624099731445,222210048,108500,2048,49068.19140625,0.0,0.0072846245020627975,480458.26680016064,61,-7.3026870848973715
-7.44443581351696,-7.423396587371826,223234048,109000,2048,49117.9609375,0.0,0.0074233971536159515,544798.8974644009,61,-7.451859210670576
-7.240997238352001,-7.131749153137207,224258048,109500,2048,49172.6015625,0.0,0.007131749298423529,462591.8533660817,61,-7.248128987650425
-7.236713036155082,-7.301605224609375,225282048,110000,2048,49262.79296875,0.0,0.007301605772227049,463120.1359891928,62,-7.2440146419273095
-7.185255053491806,-7.179139137268066,226306048,110500,2048,49365.125,0.0,0.007179139647632837,418045.58629999275,62,-7.192434193139439
-7.192580453467284,-7.0680437088012695,227330048,111000,2048,49438.890625,0.0,0.007068044040352106,495883.55668072385,62,-7.199648497507636
-7.316005102568246,-7.226781845092773,228354048,111500,2048,49512.48046875,0.0,0.007226782385259867,566746.8413633751,63,-7.323231884953506
-7.482883192361556,-7.393767356872559,229378048,112000,2048,49587.02734375,0.0,0.007393767591565847,528652.0127819737,63,-7.490276959953122
-7.505036520530066,-7.3771820068359375,230402048,112500,2048,49687.05859375,0.0,0.007377182133495808,526930.8208476957,63,-7.512413702663562
-6.951360419345651,-7.118460655212402,231426048,113000,2048,49738.95703125,0.0,0.007118461187928915,431420.76029825705,63,-6.95847888053358
-7.330991706600657,-7.127285480499268,232450048,113500,2048,49813.77734375,0.0,0.007127285934984684,415976.6727394444,64,-7.338118992535642
-7.174328877939606,-7.209166526794434,233474048,114000,2048,49860.78515625,0.0,0.007209166884422302,560026.1705705663,64,-7.181538044824029
-7.363867201683677,-7.247084140777588,234498048,114500,2048,49958.08203125,0.0,0.0072470842860639095,609034.1610966256,64,-7.371114285969741
-7.496599950834452,-7.237822532653809,235522048,115000,2048,50031.34375,0.0,0.007237822748720646,481570.7002490291,65,-7.5038377735831725
-7.42499094845095,-7.272300720214844,236546048,115500,2048,50091.26953125,0.0,0.0072723012417554855,580775.3400324485,65,-7.4322632496927055
-7.51295334236057,-7.314741611480713,237570048,116000,2048,50154.2734375,0.0,0.007314742077142,677240.1302369314,65,-7.520268084437712
-7.519452557744878,-7.391767501831055,238594048,116500,2048,50227.62109375,0.0,0.007391768041998148,587493.6917879966,65,-7.526844325786876
-7.379515513745398,-7.37943172454834,239618048,117000,2048,50286.359375,0.0,0.007379432208836079,511872.3359102651,66,-7.386894945954234
-7.324564602965397,-7.104371070861816,240642048,117500,2048,50344.77734375,0.0,0.0071043712086975574,525197.5359296179,66,-7.331668974174095
-7.346963031798905,-7.329266548156738,241666048,118000,2048,50513.15234375,0.0,0.007329266984015703,553905.730248259,66,-7.354292298782921
-7.544804381319169,-7.47042179107666,242690048,118500,2048,50558.09765625,0.0,0.007470421958714724,481481.53822734486,67,-7.552274803277884
-7.6071370279514925,-7.451756477355957,243714048,119000,2048,50606.84765625,0.0,0.0074517568573355675,593327.1290002735,67,-7.614588784808828
-7.453512358821562,-7.244085311889648,244738048,119500,2048,50657.4921875,0.0,0.007244085427373648,548591.9388116022,67,-7.460756444248935
-6.55769038851194,-6.9652204513549805,245762048,120000,2048,50732.87109375,0.0,0.006965220905840397,477241.9951107395,67,-6.56465560941778
-7.3634628806259625,-7.246067523956299,246786048,120500,2048,50808.203125,0.0,0.007246067747473717,584802.2740467564,68,-7.370708948373436
-7.103694177877337,-7.363272190093994,247810048,121000,2048,50887.41015625,0.0,0.007363272365182638,449303.3427058633,68,-7.1110574502425195
-7.389325169685132,-7.378844738006592,248834048,121500,2048,50937.76171875,0.0,0.007378845009952784,473054.54646368267,68,-7.396704014695085
-7.491031282038694,-7.409063339233398,249858048,122000,2048,50993.22265625,0.0,0.007409063633531332,422566.4740429501,69,-7.4984403456722255
-7.296209077832984,-7.452428340911865,250882048,122500,2048,51066.77734375,0.0,0.0074524288065731525,490707.01160382247,69,-7.303661506639557
-7.515277140491716,-7.392822265625,251906048,123000,2048,51132.984375,0.0,0.0073928227648139,745388.9572293449,69,-7.52266996325653
-7.710608382900986,-7.458826065063477,252930048,123500,2048,51192.83984375,0.0,0.007458826526999474,534344.7961269212,69,-7.718067209427986
-7.630726438477879,-7.41644287109375,253954048,124000,2048,51244.4921875,0.0,0.007416443433612585,549966.2360402597,70,-7.638142881911492
-7.4083598964430895,-7.287748336791992,254978048,124500,2048,51342.578125,0.0,0.007287748623639345,617946.6315043858,70,-7.415647645066729
-7.266220142066484,-7.266587734222412,256002048,125000,2048,51392.04296875,0.0,0.007266588043421507,516769.94899987464,70,-7.273486730109905
-6.783818022482324,-7.309408187866211,257026048,125500,2048,51482.71875,0.0,0.007309408392757177,508036.70023553155,70,-6.791127430875081
-7.670195459163862,-7.529038429260254,258050048,126000,2048,51538.90234375,0.0,0.0075290389358997345,699470.078833046,71,-7.677724498099762
-7.626209428108737,-7.3779754638671875,259074048,126500,2048,51586.6640625,0.0,0.00737797562032938,548936.1456516134,71,-7.6335874037290665
-7.264377467982536,-7.307303428649902,260098048,127000,2048,51657.78125,0.0,0.007307303603738546,432166.9031824692,71,-7.2716847715862745
-7.449026781074378,-7.451945781707764,261122048,127500,2048,51728.85546875,0.0,0.007451945915818214,787148.6340355737,72,-7.456478726990197
-7.509014213004026,-7.3653883934021,262146048,128000,2048,51780.30078125,0.0,0.007365388795733452,694900.329679292,72,-7.516379601799759
-7.36777576386171,-7.330498695373535,263170048,128500,2048,51869.51953125,0.0,0.0073304991237819195,657949.0365145796,72,-7.375106262985492
-7.709174161175186,-7.545378684997559,264194048,129000,2048,51928.40234375,0.0,0.007545378990471363,669766.6350957754,72,-7.716719540165657
-7.293173168938397,-7.382380485534668,265218048,129500,2048,51997.17578125,0.0,0.007382380776107311,507651.7566024196,73,-7.300555549714504
-7.532950392722833,-7.423603057861328,266242048,130000,2048,52050.12109375,0.0,0.007423603441566229,763519.1320653375,73,-7.5403739961644
-7.8068272148670985,-7.515810966491699,267266048,130500,2048,52111.1875,0.0,0.007515811361372471,702381.3591810372,73,-7.814343026228471
-7.668695154342217,-7.513172149658203,268290048,131000,2048,52199.4609375,0.0,0.007513172458857298,679637.0601159062,74,-7.676208326801074
-7.556237519520035,-7.362597942352295,269314048,131500,2048,52249.5703125,0.0,0.0073625980876386166,455435.0905459089,74,-7.563600117607674
-6.6836809278165585,-7.327049255371094,270338048,132000,2048,52295.359375,0.0,0.007327049504965544,300992.08576532337,74,-6.691007977321524
-7.247798312081347,-7.54233980178833,271362048,132500,2048,52342.54296875,0.0,0.007542340084910393,668219.5159397551,74,-7.255340652166257
-7.412729723009489,-7.344472885131836,272386048,133000,2048,52420.72265625,0.0,0.007344473153352737,707121.3992577605,75,-7.420074196162842
-7.850095255195896,-7.6031999588012695,273410048,133500,2048,52474.76953125,0.0,0.007603200152516365,589675.8321298793,75,-7.857698455348412
-7.621116360807392,-7.470556735992432,274434048,134000,2048,52526.37109375,0.0,0.007470557000488043,710930.6867793702,75,-7.62858691780788
-7.60375843234864,-7.503166198730469,275458048,134500,2048,52583.3359375,0.0,0.007503166329115629,667529.2257126244,76,-7.611261598677755
-7.5384552556431075,-7.437023162841797,276482048,135000,2048,52657.09375,0.0,0.007437023334205151,766010.9163888991,76,-7.545892278977313
-7.590845300879526,-7.518812656402588,277506048,135500,2048,52719.84375,0.0,0.0075188130140304565,632710.1914444445,76,-7.598364113893556
-7.614990030939154,-7.562662124633789,278530048,136000,2048,52771.58984375,0.0,0.007562662474811077,577340.5516472859,76,-7.622552693413965
-7.691959955692404,-7.580722808837891,279554048,136500,2048,52868.78515625,0.0,0.007580723147839308,737484.7396063681,77,-7.699540678840243
-7.633912398850386,-7.571516036987305,280578048,137000,2048,52926.12890625,0.0,0.0075715165585279465,644784.3950048642,77,-7.641483915408914
-7.419226721591633,-7.400979995727539,281602048,137500,2048,52995.48828125,0.0,0.007400980219244957,662700.2888341774,77,-7.426627701810878
-7.343592215000187,-7.324855327606201,282626048,138000,2048,53060.046875,0.0,0.007324855774641037,602437.2130283578,78,-7.350917070774828
-7.571801649048261,-7.513931751251221,283650048,138500,2048,53128.06640625,0.0,0.007513931952416897,699640.3809023737,78,-7.579315581000678
-7.672050139670562,-7.679032802581787,284674048,139000,2048,53176.640625,0.0,0.00767903309315443,750347.7237143004,78,-7.679729172763716
-7.5563058423305,-7.535086631774902,285698048,139500,2048,53250.8984375,0.0,0.007535086944699287,415514.5963047852,78,-7.563840929275199
-7.863966949850351,-7.722149848937988,286722048,140000,2048,53304.88671875,0.0,0.007722150068730116,671498.806594932,79,-7.871689099919081
-7.6175455215505465,-7.554624080657959,287746048,140500,2048,53364.81640625,0.0,0.007554624229669571,570689.4534661004,79,-7.625100145780216
-7.376966838123856,-7.478667259216309,288770048,141000,2048,53437.90625,0.0,0.007478667423129082,599314.5598153678,79,-7.384445505546985
-7.642755578058342,-7.4037699699401855,289794048,141500,2048,53479.95703125,0.0,0.007403770461678505,597428.9430762755,80,-7.65015934852002
-7.601903259583586,-7.507601261138916,290818048,142000,2048,53563.3828125,0.0,0.007507601752877235,691533.0196750006,80,-7.609410861336463
-7.47856155931037,-7.4215779304504395,291842048,142500,2048,53613.92578125,0.0,0.0074215782806277275,687192.5459890721,80,-7.485983137590997
-7.598463698075466,-7.505214691162109,292866048,143000,2048,53671.984375,0.0,0.007505215238779783,714409.9321369145,80,-7.605968913314245
-7.652354644085117,-7.536768913269043,293890048,143500,2048,53718.1640625,0.0,0.00753676937893033,554542.5219520804,81,-7.659891413464047
-7.720051094717739,-7.610586166381836,294914048,144000,2048,53779.81640625,0.0,0.00761058647185564,618707.6919759645,81,-7.727661681189595
-7.943470624219495,-7.631743431091309,295938048,144500,2048,53823.703125,0.0,0.0076317437924444675,810585.6566867454,81,-7.95110236801194
-8.097069233137649,-7.694549083709717,296962048,145000,2048,53897.1328125,0.0,0.007694549392908812,731860.868648391,82,-8.104763782530558
-7.497135545279917,-7.4237060546875,297986048,145500,2048,53953.1640625,0.0,0.007423706352710724,684940.5026676183,82,-7.504559251632628
-7.475926513990018,-7.359356880187988,299010048,146000,2048,54045.58203125,0.0,0.007359357085078955,581374.3033081199,82,-7.483285871075097
-7.6951612999952745,-7.639910697937012,300034048,146500,2048,54084.91796875,0.0,0.007639911025762558,789416.0332732075,82,-7.702801211021037
-7.51751171466627,-7.47832727432251,301058048,147000,2048,54134.515625,0.0,0.007478327490389347,762782.1546054702,83,-7.524990042156659
-7.499533386793857,-7.566191673278809,302082048,147500,2048,54185.44140625,0.0,0.00756619218736887,730250.0452920168,83,-7.507099578981226
-7.5494744316148825,-7.433077335357666,303106048,148000,2048,54242.08203125,0.0,0.007433077786117792,470954.51138981944,83,-7.556907509401
-7.365530565337201,-7.268694877624512,304130048,148500,2048,54306.4609375,0.0,0.007268695160746574,528438.503281285,83,-7.372799260497947
-7.515994478469112,-7.487664222717285,305154048,149000,2048,54360.18359375,0.0,0.0074876644648611546,510567.4151554418,84,-7.5234821429339735
-7.717268667205895,-7.614356994628906,306178048,149500,2048,54482.94921875,0.0,0.0076143573969602585,541732.6624762863,84,-7.724883024602855
-7.572382864280488,-7.559549808502197,307202048,150000,2048,54548.2734375,0.0,0.007559549994766712,518033.2586698552,84,-7.579942414275255
-7.349040266505779,-7.296043395996094,308226048,150500,2048,54597.19921875,0.0,0.007296043913811445,593543.3083704603,85,-7.35633631041959
-7.165801187189977,-7.729593276977539,309250048,151000,2048,54645.0859375,0.0,0.00772959366440773,398668.317262903,85,-7.173530780854385
-7.554625789408358,-7.445339202880859,310274048,151500,2048,54698.3359375,0.0,0.0074453395791351795,534020.950274431,85,-7.562071128987493
-7.5705206905106,-7.439661502838135,311298048,152000,2048,54751.09765625,0.0,0.007439661771059036,739897.2729737805,85,-7.577960352281659
-7.3944723198689735,-7.5121259689331055,312322048,152500,2048,54801.51953125,0.0,0.007512126117944717,752535.9836927046,86,-7.401984445986918
-7.832841300810335,-7.603887557983398,313346048,153000,2048,54854.17578125,0.0,0.007603887934237719,677282.8380519596,86,-7.840445188744573
-7.247252067030868,-7.283381462097168,314370048,153500,2048,54901.44921875,0.0,0.007283381652086973,341586.19926842704,86,-7.254535448682955
-7.673271971452115,-7.560331344604492,315394048,154000,2048,54977.09375,0.0,0.007560331840068102,664562.3274500337,87,-7.680832303292183
-7.327985495874524,-7.432039260864258,316418048,154500,2048,55051.59375,0.0,0.007432039827108383,395364.32163866574,87,-7.335417535701632
-7.281804742371081,-7.5199785232543945,317442048,155000,2048,55101.60546875,0.0,0.007519979029893875,456577.6726271822,87,-7.289324721400975
-7.721808571390244,-7.609791278839111,318466048,155500,2048,55183.46875,0.0,0.007609791588038206,640971.5964040852,87,-7.729418362978282
-7.223386663127782,-7.4229841232299805,319490048,156000,2048,55238.08984375,0.0,0.007422984577715397,616307.3564247477,88,-7.230809647705497
-7.72128529690144,-7.573235988616943,320514048,156500,2048,55288.78515625,0.0,0.007573236245661974,703196.9788914246,88,-7.728858533147102
-7.5724297894820864,-7.4990553855896,321538048,157000,2048,55356.42578125,0.0,0.007499055936932564,577616.7946029378,88,-7.579928845419019
-7.680803490949314,-7.538491725921631,322562048,157500,2048,55409.3203125,0.0,0.007538491860032082,619197.820749403,89,-7.688341982809346
-7.496963731949711,-7.551128387451172,323586048,158000,2048,55480.7109375,0.0,0.007551128976047039,502008.690758795,89,-7.504514860925758
-7.332455143252883,-7.400615692138672,324610048,158500,2048,55540.1328125,0.0,0.007400616072118282,671861.0820384444,89,-7.339855759325001
-7.621682867452643,-7.552999496459961,325634048,159000,2048,55603.7578125,0.0,0.0075530000030994415,606123.6177236862,89,-7.629235867455742
-7.568790869285971,-7.476073265075684,326658048,159500,2048,55670.95703125,0.0,0.007476073689758778,435566.98100768233,90,-7.57626694297573
-7.373808362745805,-7.3214430809021,327682048,160000,2048,55731.62109375,0.0,0.007321443408727646,417917.86602622835,90,-7.381129806154533
-7.462379785462858,-7.392339706420898,328706048,160500,2048,55795.09765625,0.0,0.007392339874058962,547424.4578873722,90,-7.469772125336917
-7.294860259925757,-7.503543853759766,329730048,161000,2048,55851.30859375,0.0,0.007503543980419636,514117.6650994433,91,-7.302363803906177
-7.310187488221198,-7.496175765991211,330754048,161500,2048,55892.4140625,0.0,0.007496176287531853,411061.5512869082,91,-7.3176836645087295
-7.074423083707132,-7.294881343841553,331778048,162000,2048,56064.3359375,0.0,0.007294881623238325,284418.0776330588,91,-7.081717965330371
-7.443059802348656,-7.521022319793701,332802048,162500,2048,56115.55078125,0.0,0.007521022576838732,609835.3850888198,91,-7.450580824925495
-7.440818182556419,-7.4796671867370605,333826048,163000,2048,56159.703125,0.0,0.007479667663574219,649901.2364984317,92,-7.448297850219993
-7.2356827435289635,-7.302289962768555,334850048,163500,2048,56246.68359375,0.0,0.007302290294319391,636692.0504278486,92,-7.242985033823283
-7.629677695227127,-7.3413543701171875,335874048,164000,2048,56289.84375,0.0,0.0073413546197116375,589869.9374925446,92,-7.637019049846838
-7.436463832478404,-7.3874030113220215,336898048,164500,2048,56354.26171875,0.0,0.0073874033987522125,633305.2064577745,93,-7.4438512358771565
-7.334238927917452,-7.3885016441345215,337922048,165000,2048,56421.49609375,0.0,0.0073885018937289715,575269.311175351,93,-7.341627429811181
-7.433092580935147,-7.447208404541016,338946048,165500,2048,56471.3515625,0.0,0.007447208743542433,612331.4418919093,93,-7.44053978967869
-7.714986685609479,-7.7435455322265625,339970048,166000,2048,56510.05078125,0.0,0.007743545807898045,662424.1045924313,93,-7.722730231417377
-7.606180923077846,-7.472528457641602,340994048,166500,2048,56555.2890625,0.0,0.007472528610378504,711536.8646108066,94,-7.613653451688225
-7.859767664408536,-7.618377685546875,342018048,167000,2048,56637.94921875,0.0,0.0076183779165148735,825003.91438337,94,-7.867386042325051
-6.95272878439575,-7.167170524597168,343042048,167500,2048,56674.9609375,0.0,0.0071671707555651665,209808.2151824265,94,-6.959895955151315
-7.821324773494017,-7.511079788208008,344066048,168000,2048,56720.796875,0.0,0.007511080242693424,511001.33373318793,95,-7.82883585373671
-7.459668824206197,-7.34200382232666,345090048,168500,2048,56791.90234375,0.0,0.007342004217207432,551491.5284617841,95,-7.467010828423405
-7.6056742451338675,-7.457468032836914,346114048,169000,2048,56834.2890625,0.0,0.007457468193024397,483137.0664983168,95,-7.613131713326892
-7.715171731820957,-7.521522521972656,347138048,169500,2048,56902.98828125,0.0,0.0075215226970613,615246.9781357683,95,-7.722693254518019
-7.333261973072371,-7.3572163581848145,348162048,170000,2048,56945.30859375,0.0,0.007357216905802488,668642.734008447,96,-7.340619189978174
-7.361780849414169,-7.432995796203613,349186048,170500,2048,57021.31640625,0.0,0.007432996295392513,706830.3935811928,96,-7.369213845709561
-7.493682450364162,-7.443750381469727,350210048,171000,2048,57077.7890625,0.0,0.0074437507428228855,480054.5654427274,96,-7.501126201106985
-7.647856999591756,-7.39304256439209,351234048,171500,2048,57148.42578125,0.0,0.0073930430226027966,704244.8515830883,97,-7.655250042614359
-7.464652323503433,-7.334802150726318,352258048,172000,2048,57189.65625,0.0,0.00733480229973793,642707.8048459504,97,-7.471987125803171
-7.439574503395939,-7.534300804138184,353282048,172500,2048,57261.0390625,0.0,0.007534301374107599,630906.738954368,97,-7.447108804770046
-7.7798542687168375,-7.677090644836426,354306048,173000,2048,57305.44921875,0.0,0.00767709081992507,639584.5028839493,97,-7.787531359536763
-7.30455206521575,-7.390312671661377,355330048,173500,2048,57347.32421875,0.0,0.007390312850475311,473530.33835338254,98,-7.311942378066226
-7.168971858666081,-7.133790493011475,356354048,174000,2048,57403.32421875,0.0,0.007133790757507086,546959.9273255192,98,-7.176105649423588
-7.143930121112135,-7.5283708572387695,357378048,174500,2048,57452.359375,0.0,0.007528371177613735,297512.208384389,98,-7.151458492289748
-7.378686038603872,-7.265854358673096,358402048,175000,2048,57516.6171875,0.0,0.007265854626893997,583475.3092945669,98,-7.385951893230766
-7.5362460482829166,-7.295039176940918,359426048,175500,2048,57574.55859375,0.0,0.0072950394824147224,545786.7784502424,99,-7.543541087765331
-7.478547667902811,-7.518583297729492,360450048,176000,2048,57629.359375,0.0,0.007518583443015814,630640.3161884495,99,-7.486066251345827
-7.630553706282149,-7.5298895835876465,361474048,176500,2048,57671.23828125,0.0,0.007529890164732933,614878.587207645,99,-7.638083596446882
