time/fps,time/time_elapsed,time/episodes,rollout/success_rate,time/total_timesteps,train/ent_coef,train/learning_rate,train/ent_coef_loss,train/n_updates,train/critic_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length,eval/success_rate
344,15477,17952,0.17,5336304,0.005323667079210281,0.00013991111999999998,-1.972495198249817,666525,0.2970234751701355,11.810417175292969,,,
344,15482,17956,0.18,5337992,0.005230770446360111,0.00013986047999999999,-3.173781394958496,666736,0.2626859247684479,10.840417861938477,,,
344,15484,17960,0.19,5338856,0.005131589714437723,0.00013983455999999996,-5.133808135986328,666844,1.8201727867126465,10.119756698608398,,,
344,15486,17964,0.19,5339712,0.005107283126562834,0.00013980888,5.729830265045166,666951,0.5302728414535522,10.594152450561523,,,
344,15489,17968,0.19,5340816,0.005136387888342142,0.00013977575999999997,-0.9529434442520142,667089,0.15860243141651154,10.420280456542969,,,
,,,,5341184,0.005123430397361517,0.00013976472,0.42427122592926025,667135,0.147059828042984,10.575706481933594,-185.4712046742988,326.96875,0.0625
344,15497,17972,0.2,5342632,0.005078462418168783,0.00013972127999999998,-2.82071590423584,667316,4.228712558746338,11.63095474243164,,,
344,15499,17976,0.19,5343600,0.00499608414247632,0.00013969223999999998,0.6310747265815735,667437,0.2984681725502014,10.606807708740234,,,
344,15503,17980,0.19,5345168,0.005068425089120865,0.0001396452,0.4874787926673889,667633,1.6361010074615479,11.628067016601562,,,
344,15505,17984,0.19,5346096,0.005085501819849014,0.00013961736,-2.577329158782959,667749,0.4058874249458313,10.022851943969727,,,
344,15510,17988,0.18,5348072,0.0051840487867593765,0.00013955807999999997,1.7751654386520386,667996,0.2489093542098999,10.986675262451172,,,
344,15512,17992,0.19,5348824,0.005268991459161043,0.00013953552,1.5669817924499512,668090,0.15531064569950104,11.48432731628418,,,
,,,,5349376,0.005282739643007517,0.00013951896,-0.03073650598526001,668159,0.18586578965187073,11.286027908325195,-179.5547632790176,313.75,0.125
344,15520,17996,0.17,5350296,0.005284077487885952,0.00013949136,-1.1170662641525269,668274,1.2605249881744385,10.732826232910156,,,
344,15524,18000,0.17,5351688,0.005111407954245806,0.0001394496,-1.4503297805786133,668448,6.508302688598633,11.239677429199219,,,
344,15526,18004,0.17,5352520,0.005030032712966204,0.00013942464,-1.0521632432937622,668552,0.6250805258750916,10.49992561340332,,,
344,15529,18008,0.17,5353960,0.005028727930039167,0.00013938144,0.49163752794265747,668732,0.15480180084705353,10.879124641418457,,,
344,15532,18012,0.17,5355240,0.005098574794828892,0.00013934304,0.44956254959106445,668892,1.0928854942321777,9.592591285705566,,,
344,15537,18016,0.16,5357152,0.005023838486522436,0.00013928567999999997,-1.4056211709976196,669131,0.8449368476867676,11.106449127197266,,,
,,,,5357568,0.00501276645809412,0.0001392732,-0.8933145403862,669183,0.19333994388580322,10.866745948791504,-160.19966844154203,302.625,0.1875
344,15544,18020,0.15,5358400,0.004986668471246958,0.00013924824,1.3001012802124023,669287,0.601750373840332,9.85706615447998,,,
344,15546,18024,0.16,5359616,0.00504927197471261,0.00013921175999999998,0.21385645866394043,669439,0.15001477301120758,11.169784545898438,,,
344,15549,18028,0.14,5360832,0.005157297942787409,0.00013917528,-1.5640671253204346,669591,0.26483985781669617,9.798622131347656,,,
344,15552,18032,0.13,5361864,0.005163183435797691,0.00013914431999999998,0.024157673120498657,669720,0.3729187250137329,10.577295303344727,,,
344,15554,18036,0.14,5362800,0.005227070301771164,0.00013911624,0.5273004770278931,669837,0.46798908710479736,11.216397285461426,,,
344,15556,18040,0.13,5363664,0.005331120919436216,0.00013909032,2.1359362602233887,669945,0.2142479568719864,11.924318313598633,,,
344,15560,18044,0.11,5365200,0.005471145734190941,0.00013904424,2.2098946571350098,670137,0.1749868392944336,10.797815322875977,,,
,,,,5365760,0.005527867004275322,0.00013902743999999999,2.134110689163208,670207,2.1580772399902344,10.836082458496094,-191.01397643069353,307.46875,0.03125
344,15568,18048,0.11,5366856,0.005649647209793329,0.00013899456,2.6089439392089844,670344,0.5545992851257324,11.030191421508789,,,
344,15570,18052,0.11,5367536,0.005706618074327707,0.00013897415999999997,7.214437961578369,670429,0.225096195936203,10.661073684692383,,,
344,15575,18056,0.12,5369584,0.0057899183593690395,0.00013891271999999998,-0.6127439141273499,670685,0.22678513824939728,10.304222106933594,,,
344,15576,18060,0.1,5370088,0.005817010533064604,0.00013889759999999998,-0.5785579085350037,670748,2.982773780822754,11.043816566467285,,,
344,15581,18064,0.11,5372152,0.0057326508685946465,0.00013883568,1.975888729095459,671006,0.5166960954666138,11.795801162719727,,,
344,15583,18068,0.1,5372776,0.0057112243957817554,0.00013881695999999998,-0.8292157649993896,671084,0.6560941934585571,9.388675689697266,,,
,,,,5373952,0.005643079988658428,0.00013878167999999998,-2.2397258281707764,671231,0.19912396371364594,11.04810905456543,-187.18748007759973,314.25,0.09375
344,15590,18072,0.09,5374168,0.00562364561483264,0.00013877519999999999,-5.6939897537231445,671258,0.16887420415878296,10.567554473876953,,,
344,15593,18076,0.1,5375344,0.00552716851234436,0.00013873992,2.51204514503479,671405,0.20230495929718018,10.209320068359375,,,
344,15595,18080,0.1,5375968,0.005536556709557772,0.0001387212,-1.6633418798446655,671483,0.337877094745636,10.075944900512695,,,
344,15601,18084,0.09,5378536,0.005495019257068634,0.00013864415999999998,2.3792810440063477,671804,0.4429342746734619,11.311853408813477,,,
344,15601,18088,0.09,5378832,0.005502153653651476,0.00013863527999999998,-0.8376908898353577,671841,0.228526309132576,12.102757453918457,,,
344,15605,18092,0.09,5380192,0.005519286263734102,0.00013859447999999997,-5.510919570922852,672011,84.46546936035156,9.897025108337402,,,
344,15608,18096,0.09,5381400,0.005425804760307074,0.00013855824,-0.16543376445770264,672162,0.14946630597114563,9.992061614990234,,,
,,,,5382144,0.005446552764624357,0.00013853592,4.495026588439941,672255,0.9544888734817505,9.871265411376953,-167.0743546628227,312.34375,0.0625
344,15616,18100,0.09,5383144,0.00543237803503871,0.00013850592,-5.308837413787842,672380,0.18173976242542267,11.859785079956055,,,
344,15618,18104,0.09,5383872,0.005322606302797794,0.00013848407999999998,-4.043790817260742,672471,0.28721532225608826,10.467447280883789,,,
344,15620,18108,0.11,5384576,0.005250479560345411,0.00013846296,-0.790393054485321,672559,0.12736812233924866,9.718478202819824,,,
344,15623,18112,0.12,5386016,0.005276191979646683,0.00013841976,6.325809001922607,672739,0.2109714150428772,11.443525314331055,,,
344,15625,18116,0.12,5386800,0.0053229364566504955,0.00013839623999999998,0.7527182698249817,672837,0.44588425755500793,10.638880729675293,,,
344,15630,18120,0.12,5388848,0.005319046787917614,0.00013833479999999997,-3.010190010070801,673093,0.14714699983596802,10.056429862976074,,,
344,15632,18124,0.12,5389512,0.005313822068274021,0.00013831487999999998,0.24900197982788086,673176,0.14812929928302765,11.29430866241455,,,
344,15633,18128,0.12,5389960,0.005312332417815924,0.00013830144,-1.1152901649475098,673232,10.23752212524414,11.462900161743164,,,
,,,,5390336,0.005297647789120674,0.00013829016,-0.6465527415275574,673279,0.2580498158931732,10.722972869873047,-151.27178273747046,292.53125,0.1875
344,15640,18132,0.15,5390960,0.005273548420518637,0.00013827143999999998,-3.0429391860961914,673357,0.24995991587638855,10.443405151367188,,,
344,15643,18136,0.14,5392344,0.005200493615120649,0.00013822992,1.9663175344467163,673530,0.27061790227890015,9.998950958251953,,,
344,15645,18140,0.15,5393376,0.005335917696356773,0.00013819896,3.8983349800109863,673659,0.5148807168006897,10.21026611328125,,,
344,15649,18144,0.15,5394784,0.005419294349849224,0.00013815671999999998,2.1102373600006104,673835,0.23485097289085388,11.528507232666016,,,
344,15651,18148,0.16,5395856,0.005499451886862516,0.00013812456,-3.454009532928467,673969,0.3311181664466858,10.124053001403809,,,
344,15653,18152,0.15,5396712,0.005412159487605095,0.00013809888,-2.863436460494995,674076,0.42885613441467285,11.192378997802734,,,
344,15658,18156,0.13,5398400,0.0054853251203894615,0.00013804824,5.788144111633301,674287,0.30948013067245483,10.996099472045898,,,
,,,,5398528,0.005506922956556082,0.00013804439999999998,5.8201751708984375,674303,0.2849060595035553,10.443719863891602,-178.0905477842102,364.4375,0.0
344,15664,18160,0.14,5399464,0.005532785318791866,0.00013801631999999997,-0.014060884714126587,674420,0.15807326138019562,11.296072006225586,,,
344,15669,18164,0.13,5401432,0.005550987087190151,0.00013795727999999999,0.49098193645477295,674666,0.3011505603790283,11.630844116210938,,,
344,15671,18168,0.13,5402416,0.005554670467972755,0.00013792776,2.362924814224243,674789,0.12958703935146332,10.66865348815918,,,
344,15673,18172,0.13,5403096,0.005584023427218199,0.00013790736,-2.8057007789611816,674874,0.5221861004829407,10.980860710144043,,,
344,15678,18176,0.14,5405032,0.005495152901858091,0.00013784927999999997,0.40179622173309326,675116,83.50254821777344,10.5699462890625,,,
344,15681,18180,0.13,5406232,0.005516607780009508,0.00013781328,-3.680044412612915,675266,0.3047786355018616,9.799847602844238,,,
,,,,5406720,0.005494301673024893,0.00013779863999999997,-3.3363935947418213,675327,0.1628507822751999,10.738935470581055,-166.997317751951,320.75,0.09375
344,15689,18184,0.16,5407952,0.005466061178594828,0.00013776168,-0.7423933148384094,675481,0.17144691944122314,10.386962890625,,,
344,15691,18188,0.16,5408648,0.0054441639222204685,0.0001377408,1.602648377418518,675568,0.2520313262939453,11.402677536010742,,,
344,15693,18192,0.15,5409648,0.005426009185612202,0.00013771079999999998,-0.26960286498069763,675693,0.5716841220855713,10.99599838256836,,,
344,15697,18196,0.15,5411024,0.0054328287951648235,0.00013766952,2.300405502319336,675865,0.17458969354629517,10.456987380981445,,,
344,15700,18200,0.16,5412232,0.005461571738123894,0.00013763327999999998,0.5739538073539734,676016,0.14382824301719666,10.198213577270508,,,
344,15703,18204,0.16,5413544,0.005650606006383896,0.00013759392,5.586093902587891,676180,0.2622739374637604,10.822486877441406,,,
344,15705,18208,0.14,5414528,0.005705013405531645,0.0001375644,-0.18464457988739014,676303,0.21786530315876007,10.545724868774414,,,
,,,,5414912,0.005682200193405151,0.00013755287999999997,-1.6993615627288818,676351,0.1724347174167633,9.937647819519043,-206.22741613574317,298.65625,0.0
344,15712,18212,0.14,5415696,0.005628584418445826,0.00013752936,-1.2315118312835693,676449,2.536118984222412,11.033367156982422,,,
344,15714,18216,0.15,5416280,0.0056184809654951096,0.00013751184,1.0753982067108154,676522,0.18507400155067444,10.984973907470703,,,
344,15720,18220,0.16,5418728,0.005660973023623228,0.00013743839999999998,-1.8772990703582764,676828,9.723093032836914,10.422016143798828,,,
344,15721,18224,0.15,5419472,0.005675018765032291,0.00013741607999999997,-0.040593862533569336,676921,0.24372947216033936,11.132108688354492,,,
344,15726,18228,0.15,5421256,0.005651150364428759,0.00013736256,4.639013767242432,677144,1.0945582389831543,10.977067947387695,,,
344,15728,18232,0.12,5422232,0.005679623689502478,0.00013733328,-1.4173517227172852,677266,0.40375080704689026,11.207009315490723,,,
,,,,5423104,0.005638736300170422,0.00013730712000000001,-1.536613941192627,677375,0.19395411014556885,10.56946849822998,-146.70323987119997,307.28125,0.21875
344,15736,18236,0.13,5424008,0.005641462747007608,0.00013728,-0.7883799076080322,677488,0.6522298455238342,9.911524772644043,,,
344,15739,18240,0.13,5425216,0.005668833386152983,0.00013724375999999997,-0.5579895973205566,677639,0.1936360001564026,11.140543937683105,,,
344,15742,18244,0.15,5426200,0.0056229536421597,0.00013721424,-2.0016300678253174,677762,0.9489246606826782,10.27764892578125,,,
344,15747,18248,0.14,5428232,0.005412207916378975,0.00013715327999999999,-0.5423237681388855,678016,0.2002386450767517,10.562715530395508,,,
344,15748,18252,0.14,5428616,0.005412381142377853,0.00013714175999999997,-0.022631049156188965,678064,0.5872797966003418,10.861358642578125,,,
344,15752,18256,0.14,5430200,0.005570476874709129,0.00013709423999999998,-1.1022387742996216,678262,77.16410827636719,10.96579360961914,,,
,,,,5431296,0.005549253895878792,0.00013706136,-4.361513614654541,678399,0.18868815898895264,10.180367469787598,-186.0055663736341,282.5625,0.0625
344,15759,18260,0.13,5431656,0.005489804781973362,0.00013705055999999998,-2.140310525894165,678444,0.1978648602962494,11.194725036621094,,,
344,15761,18264,0.13,5432112,0.005442741326987743,0.00013703688,-3.884070873260498,678501,1.3027029037475586,9.861902236938477,,,
344,15766,18268,0.14,5434376,0.005352613981813192,0.00013696895999999997,2.2157979011535645,678784,0.1394624561071396,10.823786735534668,,,
344,15768,18272,0.14,5435072,0.005379121284931898,0.00013694808,7.336668014526367,678871,0.3541855812072754,10.147913932800293,,,
344,15772,18276,0.12,5436776,0.005445674993097782,0.00013689696,1.74209463596344,679084,0.45304733514785767,11.623897552490234,,,
344,15775,18280,0.13,5438040,0.005414691753685474,0.00013685903999999997,-1.0071696043014526,679242,0.21208146214485168,12.075993537902832,,,
,,,,5439488,0.005326044280081987,0.0001368156,-0.7496888637542725,679423,0.1389424204826355,10.718122482299805,-175.75333230923417,296.65625,0.15625
344,15783,18284,0.11,5439776,0.005317875184118748,0.00013680695999999996,-0.7610742449760437,679459,0.47082263231277466,10.808187484741211,,,
344,15786,18288,0.11,5441080,0.005256233271211386,0.00013676784,-2.624732255935669,679622,66.35009002685547,10.659689903259277,,,
344,15789,18292,0.12,5442392,0.005194974131882191,0.00013672847999999998,-1.5381550788879395,679786,0.24603962898254395,9.970243453979492,,,
344,15792,18296,0.12,5443712,0.005222037900239229,0.00013668887999999997,-1.4095821380615234,679951,0.2326279878616333,9.479360580444336,,,
344,15796,18300,0.11,5445208,0.005281634163111448,0.00013664399999999997,-4.236489295959473,680138,0.46358099579811096,10.255480766296387,,,
344,15798,18304,0.12,5446160,0.00513410521671176,0.00013661544,-3.6113829612731934,680257,0.6252911686897278,10.683700561523438,,,
,,,,5447680,0.005053048487752676,0.00013656984,1.9870445728302002,680447,0.7567640542984009,11.399367332458496,-161.8735066860674,330.1875,0.125
344,15806,18308,0.13,5447744,0.005055323708802462,0.00013656792,2.9983532428741455,680455,0.26642319560050964,9.818702697753906,,,
344,15810,18312,0.12,5449168,0.005152448080480099,0.0001365252,3.0741629600524902,680633,0.12039463222026825,11.183894157409668,,,
344,15813,18316,0.12,5450528,0.005099848844110966,0.0001364844,1.6837369203567505,680803,0.16783399879932404,12.286356925964355,,,
344,15815,18320,0.12,5451432,0.005058540031313896,0.00013645727999999998,-3.0186219215393066,680916,0.27353137731552124,8.625162124633789,,,
344,15818,18324,0.12,5452520,0.00515097426250577,0.00013642463999999997,1.3146295547485352,681052,0.20892101526260376,10.7518892288208,,,
344,15821,18328,0.12,5453720,0.005125883966684341,0.00013638864,0.21316587924957275,681202,0.32562536001205444,11.018383026123047,,,
344,15824,18332,0.12,5454800,0.005131212528795004,0.00013635623999999998,-1.0128824710845947,681337,0.5030277967453003,10.154829025268555,,,
,,,,5455872,0.005126680713146925,0.00013632407999999998,-2.11633563041687,681471,0.35766175389289856,10.93336296081543,-187.757389098783,305.96875,0.0
344,15832,18336,0.12,5456544,0.005087350029498339,0.00013630392,-0.7073646783828735,681555,0.39491793513298035,11.935293197631836,,,
344,15834,18340,0.12,5457552,0.00507526658475399,0.00013627368,2.2755496501922607,681681,0.19562473893165588,11.263012886047363,,,
344,15838,18344,0.1,5459280,0.005028408952057362,0.00013622184000000001,-0.4450194835662842,681897,0.1444200873374939,9.922768592834473,,,
344,15842,18348,0.1,5460680,0.005132042337208986,0.00013617984,0.34112977981567383,682072,0.2938119173049927,10.154890060424805,,,
344,15844,18352,0.1,5461488,0.00510813295841217,0.0001361556,-0.9202219247817993,682173,0.28479450941085815,11.20061206817627,,,
344,15848,18356,0.1,5463320,0.0051087886095047,0.00013610064,0.09792858362197876,682402,0.5831776857376099,10.83407974243164,,,
,,,,5464064,0.005077578127384186,0.00013607831999999998,1.5290488004684448,682495,0.22062639892101288,11.416751861572266,-167.174717270181,324.21875,0.0625
344,15855,18360,0.1,5464376,0.005059212911874056,0.00013606896,-1.426862359046936,682534,0.2043253779411316,11.025382995605469,,,
344,15858,18364,0.11,5465576,0.005087272264063358,0.00013603296,-0.43782487511634827,682684,0.1687779426574707,10.120771408081055,,,
344,15861,18368,0.1,5467024,0.005067327991127968,0.00013598952,5.123363018035889,682865,0.23293820023536682,10.491625785827637,,,
344,15865,18372,0.1,5468448,0.005073548760265112,0.0001359468,1.3351577520370483,683043,0.23424045741558075,10.440359115600586,,,
344,15868,18376,0.11,5469584,0.005117656197398901,0.00013591271999999996,4.850674629211426,683185,0.21650180220603943,10.371835708618164,,,
344,15871,18380,0.1,5471160,0.005244086962193251,0.00013586544,1.180540680885315,683382,2.069243907928467,10.317988395690918,,,
344,15873,18384,0.1,5471960,0.005260034464299679,0.00013584144,-2.2780823707580566,683482,0.17902463674545288,9.447213172912598,,,
,,,,5472256,0.005250231828540564,0.00013583256,-1.4338109493255615,683519,0.16840678453445435,10.28482437133789,-172.81770971128918,279.0,0.125
344,15880,18388,0.1,5473128,0.005248644854873419,0.00013580639999999998,1.0256849527359009,683628,48.663333892822266,12.050287246704102,,,
344,15884,18392,0.09,5474800,0.005157920066267252,0.00013575623999999997,0.9197098016738892,683837,9.216705322265625,11.400062561035156,,,
344,15887,18396,0.09,5476088,0.005277102813124657,0.0001357176,1.015517234802246,683998,0.6043808460235596,10.379047393798828,,,
344,15889,18400,0.09,5476968,0.005320708733052015,0.0001356912,0.9400686025619507,684108,0.1770109385251999,10.722591400146484,,,
344,15893,18404,0.08,5478304,0.005392421968281269,0.00013565112,-2.915682077407837,684275,0.17122390866279602,11.211723327636719,,,
344,15896,18408,0.07,5479512,0.005357743706554174,0.00013561488,3.4242961406707764,684426,0.22181111574172974,10.613174438476562,,,
,,,,5480448,0.005400700494647026,0.0001355868,3.303867816925049,684543,0.6441056132316589,10.258062362670898,-212.07844371684035,280.09375,0.03125
344,15901,18412,0.09,5480512,0.0054110316559672356,0.00013558487999999996,2.346810817718506,684551,0.19598057866096497,10.704811096191406,,,
344,15905,18416,0.1,5481984,0.005395045038312674,0.00013554072,-0.47042351961135864,684735,0.1762055903673172,10.051692962646484,,,
344,15905,18420,0.09,5482096,0.005394641309976578,0.00013553735999999997,0.08870792388916016,684749,0.2203986644744873,11.760421752929688,,,
344,15911,18424,0.09,5484344,0.005342360585927963,0.00013546992,-1.4266482591629028,685030,84.6104736328125,9.253841400146484,,,
344,15912,18428,0.11,5484728,0.005313986446708441,0.0001354584,-3.3301033973693848,685078,0.588585615158081,10.474764823913574,,,
344,15913,18432,0.11,5485488,0.00530688650906086,0.00013543559999999998,-1.8673491477966309,685173,0.25910335779190063,9.61544418334961,,,
344,15919,18436,0.12,5487672,0.005251586437225342,0.00013537007999999998,3.458479404449463,685446,0.2689967751502991,9.052301406860352,,,
344,15920,18440,0.11,5488112,0.005262729246169329,0.00013535687999999998,-1.7902873754501343,685501,0.221259206533432,10.594852447509766,,,
,,,,5488640,0.005274604540318251,0.00013534103999999998,0.027352333068847656,685567,1.7162842750549316,10.380696296691895,-181.46502748064668,276.28125,0.125
344,15927,18444,0.12,5489672,0.0052222320809960365,0.00013531008,-3.6014466285705566,685696,0.18086564540863037,10.636190414428711,,,
344,15930,18448,0.12,5490888,0.005151782184839249,0.00013527359999999998,0.8557522296905518,685848,28.179672241210938,11.05682373046875,,,
344,15933,18452,0.12,5491792,0.005198834929615259,0.00013524648,4.757749557495117,685961,2.0618953704833984,10.521388053894043,,,
344,15936,18456,0.12,5493192,0.005268853157758713,0.00013520448,-4.319334506988525,686136,0.21895509958267212,10.441888809204102,,,
344,15939,18460,0.12,5494256,0.005333930719643831,0.00013517255999999998,5.663393974304199,686269,0.362135648727417,11.602044105529785,,,
344,15941,18464,0.11,5495216,0.005405772943049669,0.00013514375999999998,-1.7523813247680664,686389,0.20539143681526184,9.429283142089844,,,
344,15945,18468,0.12,5496704,0.00540361599996686,0.00013509912,-0.8552150726318359,686575,0.1815129518508911,10.779314041137695,,,
,,,,5496832,0.005399283953011036,0.00013509527999999997,-0.044365763664245605,686591,0.3336867690086365,11.274925231933594,-163.7339835587029,333.28125,0.03125
344,15952,18472,0.12,5498120,0.005433680955320597,0.00013505663999999998,0.38388460874557495,686752,0.6685333251953125,10.479728698730469,,,
344,15955,18476,0.11,5499496,0.0055285790003836155,0.00013501536,4.123706817626953,686924,0.31605955958366394,10.850671768188477,,,
344,15959,18480,0.12,5501064,0.005692122504115105,0.00013496832,-0.23332679271697998,687120,0.24804368615150452,10.313987731933594,,,
344,15963,18484,0.12,5502424,0.005746334791183472,0.00013492752,0.5717861652374268,687290,0.2838214337825775,9.709894180297852,,,
344,15965,18488,0.14,5503280,0.005803694948554039,0.00013490184,4.509772300720215,687397,0.1836026906967163,11.655426025390625,,,
344,15968,18492,0.15,5504792,0.005870620254427195,0.00013485648,2.0021891593933105,687586,0.180622398853302,9.996761322021484,,,
,,,,5505024,0.005891686305403709,0.00013484951999999996,1.4166029691696167,687615,0.1797969937324524,11.215834617614746,-191.30714359072067,311.03125,0.03125
344,15976,18496,0.15,5506344,0.005904581397771835,0.00013480992,1.2745097875595093,687780,0.19314852356910706,10.885909080505371,,,
344,15980,18500,0.16,5507808,0.005904894322156906,0.00013476599999999998,-4.217096328735352,687963,0.5403120517730713,10.185218811035156,,,
344,15983,18504,0.16,5508864,0.005843490362167358,0.00013473431999999998,-2.3530101776123047,688095,0.23337551951408386,10.591313362121582,,,
344,15987,18508,0.16,5510480,0.005800250452011824,0.00013468584,0.7181073427200317,688297,3.8518824577331543,9.93435287475586,,,
344,15989,18512,0.14,5511288,0.0058354600332677364,0.0001346616,-3.10886812210083,688398,0.3988249599933624,10.849382400512695,,,
,,,,5513216,0.005869842134416103,0.00013460375999999998,0.40969669818878174,688639,0.30887889862060547,10.191852569580078,-176.15381228938975,287.90625,0.0625
344,15998,18516,0.12,5513288,0.005875361617654562,0.00013460159999999997,-0.08809521794319153,688648,0.10672363638877869,10.242010116577148,,,
344,16000,18520,0.12,5514264,0.005900264251977205,0.00013457232,-1.0996859073638916,688770,0.35226988792419434,10.123702049255371,,,
344,16003,18524,0.13,5515656,0.005773508921265602,0.00013453055999999999,-1.9531306028366089,688944,1.3374370336532593,11.896987915039062,,,
344,16007,18528,0.12,5517384,0.005517191719263792,0.00013447871999999996,-2.0964109897613525,689160,0.4461135268211365,12.142924308776855,,,
344,16009,18532,0.12,5518096,0.005472226068377495,0.00013445736,-1.5133440494537354,689249,0.20859365165233612,9.56373405456543,,,
344,16013,18536,0.11,5519416,0.005520762875676155,0.00013441775999999998,0.13888218998908997,689414,0.18103134632110596,10.112588882446289,,,
344,16016,18540,0.12,5520664,0.005442946683615446,0.00013438031999999997,-2.1847751140594482,689570,16.56727409362793,10.644192695617676,,,
,,,,5521408,0.005442624446004629,0.000134358,-0.26148664951324463,689663,0.30285322666168213,10.78266716003418,-172.42167764594313,299.59375,0.15625
344,16022,18544,0.11,5521784,0.0054441276006400585,0.00013434671999999997,0.29201263189315796,689710,0.13659101724624634,10.446206092834473,,,
344,16025,18548,0.12,5522680,0.005478309467434883,0.00013431984,-2.544654369354248,689822,0.19638444483280182,10.20559310913086,,,
344,16027,18552,0.13,5523856,0.005423867609351873,0.00013428456,-0.8575589656829834,689969,0.1433475762605667,9.999645233154297,,,
344,16030,18556,0.15,5524848,0.005409829784184694,0.0001342548,-0.546089768409729,690093,0.19804060459136963,10.818016052246094,,,
344,16031,18560,0.17,5525496,0.005387235898524523,0.00013423536000000002,-1.4523206949234009,690174,0.9765732884407043,10.952238082885742,,,
344,16036,18564,0.18,5527248,0.005344883538782597,0.0001341828,-1.6849726438522339,690393,0.3772401213645935,10.967111587524414,,,
344,16039,18568,0.17,5528688,0.005276063457131386,0.00013413959999999999,-0.5132992267608643,690573,0.15311360359191895,10.16781997680664,,,
,,,,5529600,0.005261043086647987,0.00013411224,4.247476577758789,690687,3.1833560466766357,10.788719177246094,-172.6686568244899,358.53125,0.0
344,16047,18572,0.19,5530008,0.005301415454596281,0.00013409999999999998,-0.9250545501708984,690738,10.3237886428833,11.140777587890625,,,
344,16048,18576,0.2,5530720,0.0053661661222577095,0.00013407864,-0.6879855394363403,690827,0.5941044092178345,10.772830963134766,,,
344,16052,18580,0.19,5532264,0.005286501720547676,0.00013403232,-0.4401721954345703,691020,0.20222674310207367,10.914249420166016,,,
344,16054,18584,0.19,5533104,0.00526256812736392,0.00013400712,1.1022992134094238,691125,0.18025442957878113,10.110746383666992,,,
344,16056,18588,0.19,5533912,0.005300136748701334,0.00013398288,1.8039432764053345,691226,0.701974630355835,11.20504379272461,,,
344,16060,18592,0.19,5535392,0.005246750079095364,0.00013393847999999998,-3.040295362472534,691411,0.19985181093215942,10.461982727050781,,,
344,16063,18596,0.21,5536560,0.005151661578565836,0.00013390343999999997,-2.130387544631958,691557,0.49449634552001953,10.511554718017578,,,
344,16065,18600,0.2,5537344,0.00510808452963829,0.00013387991999999998,-3.44655179977417,691655,0.5639568567276001,9.857437133789062,,,
,,,,5537792,0.005076985340565443,0.00013386648,-2.887939453125,691711,2.4639954566955566,10.942294120788574,-178.03986985359307,280.1875,0.0625
344,16073,18604,0.2,5539280,0.004999716300517321,0.00013382184,1.0074816942214966,691897,0.14192889630794525,10.245027542114258,,,
344,16075,18608,0.2,5540168,0.004961926955729723,0.0001337952,-1.9865766763687134,692008,0.3113742172718048,11.171642303466797,,,
344,16078,18612,0.22,5541384,0.004877050872892141,0.00013375871999999999,0.8223992586135864,692160,0.11738698929548264,11.010122299194336,,,
344,16081,18616,0.23,5542472,0.004830236081033945,0.00013372607999999998,0.1936928629875183,692296,0.7960212230682373,10.634535789489746,,,
344,16085,18620,0.25,5543984,0.004853906575590372,0.00013368071999999998,2.0860869884490967,692485,0.2411447912454605,10.549028396606445,,,
344,16087,18624,0.25,5544984,0.004949480760842562,0.00013365071999999997,2.47066068649292,692610,0.8615373969078064,9.695656776428223,,,
344,16089,18628,0.25,5545736,0.00502357492223382,0.00013362815999999999,3.1068472862243652,692704,0.26006805896759033,10.307381629943848,,,
,,,,5545984,0.005050071515142918,0.00013362071999999998,3.377148151397705,692735,0.23753584921360016,10.608190536499023,-192.00342930432885,324.96875,0.0625
344,16098,18632,0.27,5547776,0.0050817495211958885,0.00013356696,-0.9821382761001587,692959,0.2914970815181732,11.752490997314453,,,
344,16099,18636,0.27,5548296,0.005075349006801844,0.00013355135999999998,0.8852463960647583,693024,3.001307964324951,11.505859375,,,
344,16101,18640,0.27,5548928,0.005103524308651686,0.00013353239999999998,3.360682249069214,693103,0.342062383890152,11.53150749206543,,,
344,16105,18644,0.29,5550560,0.005139614455401897,0.00013348344,-0.2380579710006714,693307,0.1831006109714508,10.065374374389648,,,
344,16108,18648,0.28,5551720,0.005179386120289564,0.00013344864,1.1259403228759766,693452,0.17505136132240295,10.067054748535156,,,
344,16109,18652,0.28,5552240,0.0051780627109110355,0.00013343303999999997,-2.300766706466675,693517,17.196922302246094,10.282787322998047,,,
,,,,5554176,0.00519833667203784,0.00013337495999999997,2.576281785964966,693759,0.17541657388210297,10.162335395812988,-203.0238211842668,289.65625,0.03125
344,16117,18656,0.26,5554216,0.005203608889132738,0.00013337375999999997,5.398754596710205,693764,0.12181548774242401,10.143671989440918,,,
344,16120,18660,0.24,5555112,0.005234253592789173,0.00013334688,-2.4143242835998535,693876,0.24099421501159668,9.495296478271484,,,
344,16125,18664,0.23,5557312,0.0053121065720915794,0.00013328088,-3.2215285301208496,694151,0.10567618906497955,9.51267147064209,,,
344,16127,18668,0.23,5558184,0.005343512631952763,0.00013325472,-0.9536921977996826,694260,1.4952661991119385,9.61158561706543,,,
344,16133,18672,0.21,5560488,0.005373835097998381,0.00013318559999999998,-0.1300843358039856,694548,0.22463975846767426,10.447101593017578,,,
