bc/loss,bc/epoch,bc/l2_loss,bc/samples_so_far,bc/entropy,bc/l2_norm,bc/ent_loss,batch_size,bc/prob_true_act,bc/neglogp,bc/batch
-13.838639859641194,151,0.0,419844096,-13.425886154174805,45820.40234375,0.013425886631011963,4096,4952206.828002379,-13.852065746272206,102500
-13.712450535136824,151,0.0,421892096,-13.449913024902344,45876.296875,0.013449913822114468,4096,4572030.410870645,-13.725900448958939,103000
-13.79957336822326,152,0.0,423940096,-13.42441463470459,45938.40234375,0.01342441514134407,4096,5127516.833340324,-13.812997783364604,103500
-13.750776986352712,153,0.0,425988096,-13.43082046508789,46012.51953125,0.013430820778012276,4096,4511851.482553411,-13.764207807130724,104000
-13.485981948018383,154,0.0,428036096,-13.359184265136719,46064.796875,0.013359185308218002,4096,4602922.63774376,-13.4993411333266,104500
-13.668889784812714,154,0.0,430084096,-13.455221176147461,46123.27734375,0.013455221429467201,4096,4858796.570413543,-13.682345006242182,105000
-13.370969991607758,155,0.0,432132096,-13.478564262390137,46173.609375,0.013478565029799938,4096,3369356.647917201,-13.384448556637558,105500
-13.341478333953779,156,0.0,434180096,-13.470909118652344,46220.8515625,0.013470909558236599,4096,3245614.574041482,-13.354949243512015,106000
-13.59525062322713,157,0.0,436228096,-13.464365005493164,46282.26953125,0.01346436608582735,4096,4800015.413119265,-13.608714989312958,106500
-13.59210711736987,157,0.0,438276096,-13.46910572052002,46327.29296875,0.013469106517732143,4096,4046820.9995224588,-13.605576223887603,107000
-13.801924482228664,158,0.0,440324096,-13.473066329956055,46375.84375,0.013473067432641983,4096,5064162.452096523,-13.815397549661306,107500
-13.41247312684202,159,0.0,442372096,-13.455461502075195,46414.79296875,0.013455461710691452,4096,4584889.103232263,-13.425928588552711,108000
-14.058407350761934,160,0.0,444420096,-13.440084457397461,46471.84375,0.013440084643661976,4096,5090951.863054194,-14.071847435405596,108500
-13.326685075761201,160,0.0,446468096,-13.464073181152344,46516.20703125,0.013464073650538921,4096,2893240.955656958,-13.34014914941174,109000
-13.757623235019095,161,0.0,448516096,-13.510025024414062,46574.89453125,0.013510026037693024,4096,4437142.7542825965,-13.771133261056788,109500
-13.456922637734696,162,0.0,450564096,-13.452423095703125,46646.68359375,0.013452423736453056,4096,3731063.651327791,-13.470375061471149,110000
-13.79065236916665,162,0.0,452612096,-13.479917526245117,46700.4921875,0.013479918241500854,4096,4775223.248415315,-13.804132287408152,110500
-13.701637700386545,163,0.0,454660096,-13.477728843688965,46752.23828125,0.013477729633450508,4096,4759387.733270381,-13.715115430019996,111000
-13.599866967967543,164,0.0,456708096,-13.445592880249023,46806.078125,0.013445593416690826,4096,5131003.632318461,-13.613312561384234,111500
-13.374328394872954,165,0.0,458756096,-13.502178192138672,46851.47265625,0.013502178713679314,4096,2973312.3012589617,-13.387830573586633,112000
-13.96323443543957,165,0.0,460804096,-13.49229621887207,46896.6640625,0.013492296449840069,4096,4767950.2038210975,-13.97672673188941,112500
-13.765841060469793,166,0.0,462852096,-13.451933860778809,46945.0546875,0.013451934792101383,4096,4346064.374328585,-13.779292995261894,113000
-13.442822179110085,167,0.0,464900096,-13.52830696105957,47008.48046875,0.013528307899832726,4096,3657042.6839065594,-13.456350487009917,113500
-13.642464177869266,168,0.0,466948096,-13.463396072387695,47037.1796875,0.013463396579027176,4096,4566425.885967892,-13.655927574448294,114000
-13.91085596530899,168,0.0,468996096,-13.460823059082031,47084.2890625,0.013460823334753513,4096,4358133.575904695,-13.924316788643743,114500
-12.83579323206026,169,0.0,471044096,-13.47088623046875,47130.86328125,0.013470887206494808,4096,3561662.2800257024,-12.849264119266754,115000
-13.803656643721112,170,0.0,473092096,-13.500572204589844,47169.0390625,0.013500573113560677,4096,4867031.050386925,-13.817157216834673,115500
-13.803485976067787,171,0.0,475140096,-13.480107307434082,47214.140625,0.013480108231306076,4096,4661580.482436618,-13.816966084299093,116000
-13.435946594765817,171,0.0,477188096,-13.484354019165039,47272.56640625,0.013484355062246323,4096,2382528.52273314,-13.449430949828063,116500
-13.80602353763639,172,0.0,479236096,-13.477660179138184,47317.0390625,0.013477660715579987,4096,5245704.7904589,-13.81950119835197,117000
-13.723217405134463,173,0.0,481284096,-13.519548416137695,47363.0078125,0.013519548811018467,4096,3646156.593374218,-13.736736953945481,117500
-13.074561969847238,174,0.0,483332096,-13.492305755615234,47404.4609375,0.01349230669438839,4096,4268870.496952105,-13.088054276541627,118000
-13.15493151801819,174,0.0,485380096,-13.47188949584961,47440.5078125,0.013471890240907669,4096,1866517.296544353,-13.168403408259097,118500
-13.93724437862831,175,0.0,487428096,-13.4716796875,47467.78515625,0.01347168069332838,4096,5169123.596007517,-13.950716059321639,119000
-13.742262030291045,176,0.0,489476096,-13.540427207946777,47504.453125,0.013540428131818771,4096,4607996.153633109,-13.755802458422863,119500
-13.279529737696606,176,0.0,491524096,-13.545717239379883,47547.8203125,0.013545718044042587,4096,3844274.9558602655,-13.293075455740649,120000
-13.711872160550161,177,0.0,493572096,-13.478633880615234,47594.0859375,0.013478634878993034,4096,4641670.3776795585,-13.725350795429154,120500
-13.795808733308778,178,0.0,495620096,-13.495133399963379,47629.76953125,0.013495134189724922,4096,5110589.718354779,-13.809303867498503,121000
-13.562922567920175,179,0.0,497668096,-13.495895385742188,47670.44921875,0.013495896011590958,4096,4318683.952929009,-13.576418463931766,121500
-13.95752539322201,179,0.0,499716096,-13.490829467773438,47691.9765625,0.013490830548107624,4096,5141097.028548215,-13.971016223770118,122000
-13.812720506083778,180,0.0,501764096,-13.526688575744629,47738.41015625,0.013526689261198044,4096,3731120.1572525436,-13.826247195344976,122500
-13.70242599392131,181,0.0,503812096,-13.504383087158203,47765.94921875,0.013504384085536003,4096,4323314.64461121,-13.715930378006846,123000
-12.30790406287014,182,0.0,505860096,-13.534590721130371,47808.71484375,0.013534591533243656,4096,5227559.761664767,-12.321438654403384,123500
-13.663282705997318,182,0.0,507908096,-13.5311279296875,47845.33203125,0.013531128875911236,4096,3920888.4148271196,-13.67681383487323,124000
-13.940211946199932,183,0.0,509956096,-13.516075134277344,47885.73046875,0.013516075909137726,4096,5311274.586873882,-13.95372802210907,124500
-13.503883196203205,184,0.0,512004096,-13.51440143585205,47921.00390625,0.013514402322471142,4096,4061449.353923925,-13.517397598525676,125000
-13.763918714224456,185,0.0,514052096,-13.428009986877441,47941.73828125,0.01342801097780466,4096,3412421.332158286,-13.77734672520226,125500
-13.864846514934008,185,0.0,516100096,-13.551172256469727,48055.4921875,0.01355117280036211,4096,4244519.506527625,-13.87839768773437,126000
-13.878143115736677,186,0.0,518148096,-13.532075881958008,48087.00390625,0.013532076962292194,4096,5110670.751006126,-13.891675192698969,126500
-13.592197511161366,187,0.0,520196096,-13.55444049835205,48126.2578125,0.013554440811276436,4096,4353286.032309506,-13.605751951972643,127000
-13.899573975750679,188,0.0,522244096,-13.584379196166992,48155.48046875,0.0135843800380826,4096,5037323.438664736,-13.913158355788761,127500
-14.045365985680064,188,0.0,524292096,-13.57675838470459,48181.4296875,0.013576759025454521,4096,4638312.864488704,-14.058942744705519,128000
-13.349547382761909,189,0.0,526340096,-13.53805160522461,48214.28125,0.013538052327930927,4096,3776532.651955935,-13.36308543508984,128500
-11.692308583847094,190,0.0,528388096,-13.596067428588867,48252.2890625,0.013596068136394024,4096,2705677.3183235577,-11.705904651983488,129000
-13.771211071170468,191,0.0,530436096,-13.554882049560547,48281.3125,0.013554882258176804,4096,4168124.3443988003,-13.784765953428645,129500
-13.684129355883274,191,0.0,532484096,-13.418018341064453,48271.89453125,0.013418018817901611,4096,4183157.248395522,-13.697547374701175,130000
-13.584544706463562,192,0.0,534532096,-13.576495170593262,48355.63671875,0.013576495461165905,4096,3063704.9262048304,-13.598121201924728,130500
-14.076556005468122,193,0.0,536580096,-13.523868560791016,48385.75,0.013523869216442108,4096,4959813.071804129,-14.090079874684564,131000
-13.742495675795983,193,0.0,538628096,-13.569722175598145,48418.52734375,0.013569722883403301,4096,4976089.521249631,-13.756065398679386,131500
-13.931773827318777,194,0.0,540676096,-13.55424690246582,48459.8046875,0.013554247096180916,4096,5316138.100917757,-13.945328074414958,132000
-13.756796387366663,195,0.0,542724096,-13.568281173706055,48493.765625,0.013568282127380371,4096,4929355.618215675,-13.770364669494043,132500
-13.826957755607472,196,0.0,544772096,-13.570056915283203,48533.71484375,0.013570057228207588,4096,4752735.073401611,-13.84052781283568,133000
-13.89578786304699,196,0.0,546820096,-13.560152053833008,48566.76171875,0.013560152612626553,4096,4912199.347646858,-13.909348015659617,133500
-13.988786226008397,197,0.0,548868096,-13.557451248168945,48596.4296875,0.013557451777160168,4096,5070633.605438702,-14.002343677785557,134000
-14.064243590593343,198,0.0,550916096,-13.509323120117188,48625.37109375,0.013509323820471764,4096,4861098.968632607,-14.077752914413814,134500
-13.442015505878336,199,0.0,552964096,-13.547609329223633,48656.140625,0.013547609560191631,4096,3683405.259364003,-13.455563115438528,135000
-13.947333035107707,199,0.0,555012096,-13.587186813354492,48684.125,0.01358718704432249,4096,4984373.778321099,-13.96092022215203,135500
-13.86411834919484,200,0.0,557060096,-13.556863784790039,48724.31640625,0.013556864112615585,4096,5303685.859842997,-13.877675213307455,136000
-13.365439583041782,201,0.0,559108096,-13.613567352294922,48752.0625,0.013613567687571049,4096,2628057.4935024674,-13.379053150729353,136500
-14.096364328802384,202,0.0,561156096,-13.567747116088867,48777.34765625,0.013567747548222542,4096,4657874.536641369,-14.109932076350606,137000
-13.694483498363677,202,0.0,563204096,-13.605481147766113,48810.1640625,0.013605481944978237,4096,4091675.672622281,-13.708088980308656,137500
-13.560062386822846,203,0.0,565252096,-13.541592597961426,48828.98046875,0.013541593216359615,4096,4386740.529174819,-13.573603980039206,138000
-13.734821735845788,204,0.0,567300096,-13.618170738220215,48857.14453125,0.013618171215057373,4096,3552786.179953146,-13.748439907060845,138500
-13.567606337541964,205,0.0,569348096,-13.54135513305664,48896.1796875,0.013541355729103088,4096,4119437.8248517253,-13.581147693271067,139000
-13.841921302147323,205,0.0,571396096,-13.591512680053711,48933.953125,0.01359151303768158,4096,3768205.133038041,-13.855512815185005,139500
-14.091902501311806,206,0.0,573444096,-13.621265411376953,48982.1953125,0.01362126599997282,4096,4712871.137296072,-14.105523767311778,140000
-13.983812458147138,207,0.0,575492096,-13.607359886169434,49010.8359375,0.013607360422611237,4096,5408323.741639325,-13.99741981856975,140500
-13.476333240843243,207,0.0,577540096,-13.577569961547852,49055.8359375,0.013577570207417011,4096,4180711.3133102353,-13.48991081105066,141000
-13.925986525943365,208,0.0,579588096,-13.533241271972656,49082.8671875,0.013533242046833038,4096,5008075.95192378,-13.939519767990198,141500
-13.87238423219436,209,0.0,581636096,-13.615402221679688,49125.77734375,0.013615403324365616,4096,4497012.228312375,-13.885999635518726,142000
-13.897509960536942,210,0.0,583684096,-13.617411613464355,49161.2421875,0.013617412187159061,4096,4735886.603307577,-13.911127372724101,142500
-14.033934123833959,210,0.0,585732096,-13.575349807739258,49202.140625,0.013575350865721703,4096,4528860.739287784,-14.04750947469968,143000
-14.102602598529218,211,0.0,587780096,-13.621055603027344,49242.828125,0.013621056452393532,4096,5168710.963619472,-14.116223654981612,143500
-14.009639458082043,212,0.0,589828096,-13.594198226928711,49274.81640625,0.01359419897198677,4096,4813166.166844988,-14.02323365705403,144000
-13.094117768607799,213,0.0,591876096,-13.55354118347168,49306.51953125,0.013553542084991932,4096,3785448.501611487,-13.10767131069279,144500
-14.00472733725184,213,0.0,593924096,-13.604660987854004,49355.140625,0.013604661449790001,4096,5577027.964046307,-14.01833199870163,145000
-13.240004717669986,214,0.0,595972096,-13.628719329833984,49381.09375,0.013628720305860043,4096,3963036.7550379448,-13.253633437975846,145500
-13.85208540560076,215,0.0,598020096,-13.637951850891113,49416.71484375,0.013637952506542206,4096,5643507.784546828,-13.865723358107303,146000
-13.890411599746827,216,0.0,600068096,-13.59426498413086,49447.2109375,0.013594266027212143,4096,4955898.117439629,-13.904005865774039,146500
-13.727482432684678,216,0.0,602116096,-13.612262725830078,49504.09375,0.013612263835966587,4096,5312448.672806523,-13.741094696520644,147000
-13.840471221239712,217,0.0,604164096,-13.59371566772461,49545.55859375,0.01359371654689312,4096,5255112.334954919,-13.854064937786605,147500
-13.891659808912394,218,0.0,606212096,-13.574159622192383,49569.62109375,0.013574160635471344,4096,5071389.437456692,-13.905233969547865,148000
-13.825456127083035,219,0.0,608260096,-13.592884063720703,49615.26953125,0.013592884875833988,4096,4879883.237143524,-13.839049011958869,148500
-13.617673157136483,219,0.0,610308096,-13.629251480102539,49646.0703125,0.013629252091050148,4096,5380350.8899382,-13.631302409227533,149000
-13.350322840549094,220,0.0,612356096,-13.568840980529785,49675.3046875,0.013568841852247715,4096,2458254.571270749,-13.363891682401341,149500
-13.772062594558477,221,0.0,614404096,-13.608009338378906,49705.17578125,0.013608009554445744,4096,5063725.127307152,-13.785670604112923,150000
-14.088033032074563,221,0.0,616452096,-13.604138374328613,49757.7578125,0.013604138977825642,4096,5561133.389630245,-14.101637171052388,150500
-13.841385447361105,222,0.0,618500096,-13.629037857055664,49788.16796875,0.013629038818180561,4096,4774811.762559887,-13.855014486179286,151000
-13.592113969099767,223,0.0,620548096,-13.578335762023926,49818.54296875,0.01357833668589592,4096,4165612.0205716477,-13.605692305785663,151500
-13.839138347148737,224,0.0,622596096,-13.603582382202148,49866.41015625,0.013603582978248596,4096,4808871.686499612,-13.852741930126985,152000
-13.953961480220826,224,0.0,624644096,-13.603982925415039,49892.078125,0.01360398344695568,4096,4856985.502757151,-13.967565463667782,152500
-13.915915582564999,225,0.0,626692096,-13.653953552246094,49917.1796875,0.013653954491019249,4096,5382285.390251833,-13.929569537056018,153000
-13.716469900792045,226,0.0,628740096,-13.626988410949707,49945.7890625,0.013626988977193832,4096,4659687.944701038,-13.73009688976924,153500
-14.0097916742794,227,0.0,630788096,-13.661685943603516,49979.890625,0.013661686331033707,4096,5208065.468975505,-14.023453360610434,154000
-14.033847191497975,227,0.0,632836096,-13.637340545654297,50018.77734375,0.013637341558933258,4096,5292872.583607107,-14.047484533056908,154500
-13.713405424829558,228,0.0,634884096,-13.555375099182129,50064.0859375,0.01355537585914135,4096,4847910.258189127,-13.7269608006887,155000
-13.593941089913212,229,0.0,636932096,-13.561456680297852,50092.09765625,0.013561457395553589,4096,3962476.689589119,-13.607502547308766,155500
-13.742374437342956,230,0.0,638980096,-13.623188972473145,50119.18359375,0.013623189181089401,4096,4528745.143965842,-13.755997626524046,156000
-13.866313336105534,230,0.0,641028096,-13.596595764160156,50145.09375,0.013596596196293831,4096,5319242.744602886,-13.879909932301828,156500
-13.847309299894986,231,0.0,643076096,-13.660423278808594,50182.0625,0.013660424388945103,4096,5390179.481822644,-13.860969724283931,157000
-13.729778713064153,232,0.0,645124096,-13.644829750061035,50214.046875,0.013644830323755741,4096,5286875.513514275,-13.743423543387909,157500
-13.97352606412526,233,0.0,647172096,-13.675302505493164,50238.23046875,0.01367530319839716,4096,3955287.582570481,-13.987201367323657,158000
-13.977809818105538,233,0.0,649220096,-13.652351379394531,50266.43359375,0.013652351684868336,4096,5624562.302805771,-13.991462169790406,158500
-14.077969260241577,234,0.0,651268096,-13.632492065429688,50301.6328125,0.01363249309360981,4096,5885120.091096934,-14.091601753335187,159000
-13.703060761502673,235,0.0,653316096,-13.668721199035645,50330.41015625,0.013668721541762352,4096,5193673.729295479,-13.716729483044436,159500
-13.699465088561212,235,0.0,655364096,-13.673633575439453,50348.04296875,0.013673634268343449,4096,4253764.107775891,-13.713138722829555,160000
-13.377482509467693,236,0.0,657412096,-13.610773086547852,50375.52734375,0.013610773719847202,4096,3708722.485603191,-13.39109328318754,160500
-13.844395352175294,237,0.0,659460096,-13.626258850097656,50403.25,0.013626259751617908,4096,4364740.698301043,-13.858021611926912,161000
-14.270928179315963,238,0.0,661508096,-13.665071487426758,50417.70703125,0.013665071688592434,4096,5547609.284768164,-14.284593251004555,161500
-13.242410367558112,238,0.0,663556096,-13.672566413879395,50458.70703125,0.01367256697267294,4096,3846650.6484709056,-13.256082934530784,162000
-13.861235248333287,239,0.0,665604096,-13.661169052124023,50495.94921875,0.013661169447004795,4096,5161118.036728799,-13.874896417780292,162500
-14.096670309499078,240,0.0,667652096,-13.652997970581055,50536.609375,0.013652998954057693,4096,5405027.626403706,-14.110323308453136,163000
-13.434472597790663,241,0.0,669700096,-13.608957290649414,50553.63671875,0.013608957640826702,4096,3795063.8744434784,-13.44808155543149,163500
-13.744579876550933,241,0.0,671748096,-13.65060806274414,50583.22265625,0.013650608249008656,4096,3093784.956996018,-13.758230484799942,164000
-14.134595479384444,242,0.0,673796096,-13.630708694458008,50609.59765625,0.013630709610879421,4096,4817392.496048516,-14.148226188995324,164500
-13.622392870481587,243,0.0,675844096,-13.642117500305176,50649.46875,0.01364211831241846,4096,4468519.040104673,-13.636034988794005,165000
-14.088140873348824,244,0.0,677892096,-13.642452239990234,50671.46875,0.013642452657222748,4096,5723944.914534984,-14.101783326006046,165500
-13.861546352677909,244,0.0,679940096,-13.612548828125,50708.765625,0.013612549751996994,4096,5386026.883586456,-13.875158902429906,166000
-14.103867992012919,245,0.0,681988096,-13.665518760681152,50738.31640625,0.013665519654750824,4096,4768254.084278117,-14.11753351166767,166500
-13.700432968317253,246,0.0,684036096,-13.631977081298828,50760.03125,0.013631978072226048,4096,4600166.619809983,-13.71406494638948,167000
-14.186649110599438,247,0.0,686084096,-13.663261413574219,50798.19921875,0.013663262128829956,4096,5482431.190447725,-14.200312372728268,167500
-13.813574444311673,247,0.0,688132096,-13.667659759521484,50820.15234375,0.013667660765349865,4096,4912033.406054705,-13.827242105077023,168000
-13.828109521591898,248,0.0,690180096,-13.604162216186523,50851.609375,0.013604163192212582,4096,5007297.971980121,-13.84171368478411,168500
-13.942017590865404,249,0.0,692228096,-13.644780158996582,50878.58203125,0.013644780963659286,4096,4872227.73884633,-13.955662371829064,169000
-13.97007579100001,250,0.0,694276096,-13.637079238891602,50908.078125,0.013637079857289791,4096,5482207.237689328,-13.9837128708573,169500
-13.90620068392331,250,0.0,696324096,-13.689294815063477,50938.0,0.013689295388758183,4096,5214051.663392782,-13.919889979312067,170000
-14.011524711856186,251,0.0,698372096,-13.637324333190918,50962.140625,0.013637324795126915,4096,4953843.920663527,-14.025162036651313,170500
-13.965183256013493,252,0.0,700420096,-13.644664764404297,51004.17578125,0.013644665479660034,4096,5496339.817308387,-13.978827921493153,171000
-13.922401007235923,252,0.0,702468096,-13.64153003692627,51031.42578125,0.013641530647873878,4096,5821299.530251986,-13.936042537883797,171500
-13.732164277793029,253,0.0,704516096,-13.657318115234375,51063.51171875,0.01365731842815876,4096,3869503.9826951893,-13.745821596221187,172000
-13.961523541972355,254,0.0,706564096,-13.70083999633789,51098.19921875,0.01370084099471569,4096,5198710.052203895,-13.97522438296707,172500
-14.032514862087238,255,0.0,708612096,-13.655485153198242,51120.1875,0.013655485585331917,4096,5222012.042415634,-14.04617034767257,173000
-14.061139833928046,255,0.0,710660096,-13.672311782836914,51156.94921875,0.01367231272161007,4096,5561853.058495066,-14.074812146649656,173500
-13.856645483780209,256,0.0,712708096,-13.681636810302734,51192.7578125,0.01368163712322712,4096,5359286.81416437,-13.870327120903436,174000
-13.88258921494448,257,0.0,714756096,-13.662345886230469,51222.0078125,0.013662346638739109,4096,4918814.899824567,-13.896251561583219,174500
-13.968880441560835,258,0.0,716804096,-13.664115905761719,51250.24609375,0.013664116151630878,4096,5808351.8955777045,-13.982544557712465,175000
-14.087982369541937,258,0.0,718852096,-13.64452075958252,51267.23828125,0.013644521124660969,4096,5672279.505064367,-14.101626890666598,175500
-14.219856419096505,259,0.0,720900096,-13.676935195922852,51298.49609375,0.01367693580687046,4096,5533907.211132817,-14.233533354903376,176000
-14.041243236546215,260,0.0,722948096,-13.659841537475586,51320.69921875,0.013659842312335968,4096,5200624.815487642,-14.054903078858551,176500
-13.88931677287776,261,0.0,724996096,-13.63332748413086,51345.8515625,0.01363332848995924,4096,4714096.368046046,-13.902950101367718,177000
-13.818832581582098,261,0.0,727044096,-13.642202377319336,51373.54296875,0.01364220306277275,4096,4771506.395578705,-13.832474784644871,177500
-13.906126291018591,262,0.0,729092096,-13.645528793334961,51409.3359375,0.013645529747009277,4096,5137093.976693115,-13.9197718207656,178000
-13.929519809676464,263,0.0,731140096,-13.677122116088867,51424.46875,0.013677123002707958,4096,5655907.57727611,-13.943196932679172,178500
-14.037405225789653,264,0.0,733188096,-13.691039085388184,51450.6484375,0.013691039755940437,4096,4947740.633614078,-14.051096265545594,179000
-14.094471749680046,264,0.0,735236096,-13.690977096557617,51486.734375,0.013690977357327938,4096,5530198.063732579,-14.108162727037374,179500
-12.98760866362392,265,0.0,737284096,-13.667375564575195,51515.36328125,0.013667375780642033,4096,3332471.4849328827,-13.001276039404562,180000
-14.066434160610783,266,0.0,739332096,-13.62755012512207,51536.8125,0.013627550564706326,4096,5564484.416198433,-14.080061711175489,180500
-13.719784507952882,266,0.0,741380096,-13.679594039916992,51566.8359375,0.013679594732820988,4096,4520408.901575271,-13.733464102685703,181000
-13.683003035110989,267,0.0,743428096,-13.693815231323242,51593.9453125,0.013693816028535366,4096,3396070.3268497996,-13.696696851139524,181500
-13.999083796016672,268,0.0,745476096,-13.642523765563965,51624.87109375,0.013642524369060993,4096,5726293.964704461,-14.012726320385733,182000
-13.952206149720467,269,0.0,747524096,-13.684111595153809,51652.4140625,0.013684112578630447,4096,5795846.966704874,-13.965890262299098,182500
-13.855084055190357,269,0.0,749572096,-13.669949531555176,51676.23046875,0.01366994995623827,4096,5470462.7071766015,-13.868754005146595,183000
-14.049938611572774,270,0.0,751620096,-13.684303283691406,51707.91015625,0.013684303499758244,4096,5512672.004632077,-14.063622915072532,183500
-14.005266873358664,271,0.0,753668096,-13.734216690063477,51733.6015625,0.01373421773314476,4096,5253590.725549652,-14.019001091091809,184000
-13.591974562576503,272,0.0,755716096,-13.700105667114258,51761.4609375,0.013700106181204319,4096,3716992.99771276,-13.605674668757707,184500
-13.71888446651532,272,0.0,757764096,-13.697835922241211,51784.23046875,0.013697836548089981,4096,3755142.7975366022,-13.73258230306341,185000
-14.04113809085538,273,0.0,759812096,-13.707773208618164,51812.375,0.013707773759961128,4096,4883154.639457939,-14.054845864615341,185500
-13.980025710088917,274,0.0,761860096,-13.643169403076172,51848.0234375,0.013643169775605202,4096,5043673.36645859,-13.993668879864522,186000
-14.053389510579454,275,0.0,763908096,-13.684669494628906,51878.65234375,0.013684670440852642,4096,5694139.819670214,-14.067074181020306,186500
-14.175611123505067,275,0.0,765956096,-13.663068771362305,51900.046875,0.01366306934505701,4096,5979287.740237791,-14.189274192850124,187000
-14.065680206835617,276,0.0,768004096,-13.701497077941895,51925.8828125,0.013701497577130795,4096,5423151.426221738,-14.079381704412748,187500
-13.60645999077921,277,0.0,770052096,-13.702583312988281,51956.1015625,0.013702583499252796,4096,3838731.5722700544,-13.620162574278464,188000
-14.028458773330378,278,0.0,772100096,-13.735219955444336,51986.046875,0.013735220767557621,4096,5794453.3811537335,-14.042193994097936,188500
-13.887389339370433,278,0.0,774148096,-13.643821716308594,52024.83203125,0.013643822632730007,4096,5635525.217311088,-13.901033162003163,189000
-14.056752228194007,279,0.0,776196096,-13.635231018066406,52056.01953125,0.013635232113301754,4096,4977720.702816682,-14.070387460307309,189500
-13.914923625497245,280,0.0,778244096,-13.588753700256348,52071.63671875,0.013588754460215569,4096,5844548.685522014,-13.92851237995746,190000
-13.626032037096243,280,0.0,780292096,-13.682258605957031,52101.44921875,0.013682259246706963,4096,3286830.5491356915,-13.63971429634295,190500
-13.75789150384074,281,0.0,782340096,-13.68120002746582,52131.0625,0.013681200332939625,4096,4305540.277744057,-13.77157270417368,191000
-13.98571810063736,282,0.0,784388096,-13.70598030090332,52163.828125,0.013705980964004993,4096,5601384.888631816,-13.999424081601365,191500
-12.785400661803731,283,0.0,786436096,-13.666248321533203,52186.5234375,0.013666248880326748,4096,4434774.26098197,-12.799066910684058,192000
-14.003579872207265,283,0.0,788484096,-13.720117568969727,52209.421875,0.013720118440687656,4096,4964420.12455294,-14.017299990647953,192500
-13.79219305622297,284,0.0,790532096,-13.704108238220215,52235.4921875,0.013704109005630016,4096,4178684.807591672,-13.8058971652286,193000
-13.94849946818675,285,0.0,792580096,-13.71394157409668,52261.56640625,0.013713941909372807,4096,5696983.664188827,-13.962213410096123,193500
-13.711894915363029,286,0.0,794628096,-13.683621406555176,52285.01171875,0.013683621771633625,4096,5227150.929497551,-13.725578537134663,194000
-13.96026019893189,286,0.0,796676096,-13.715070724487305,52303.7421875,0.013715071603655815,4096,5099467.6507261805,-13.973975270535545,194500
-14.167349779366138,287,0.0,798724096,-13.726785659790039,52329.6171875,0.013726786710321903,4096,5913484.236353077,-14.18107656607646,195000
-13.549963298477792,288,0.0,800772096,-13.654521942138672,52353.86328125,0.013654522597789764,4096,4504842.564444605,-13.563617821075582,195500
-13.615167111589951,289,0.0,802820096,-13.735567092895508,52386.03515625,0.013735568150877953,4096,4542865.660891077,-13.628902679740829,196000
-13.535591946092747,289,0.0,804868096,-13.758208274841309,52411.20703125,0.013758208602666855,4096,3292865.365868954,-13.549350154695414,196500
-14.108930470362065,290,0.0,806916096,-13.708476066589355,52441.015625,0.013708476908504963,4096,4880521.907495254,-14.12263894727057,197000
-14.171224509259586,291,0.0,808964096,-13.696025848388672,52459.671875,0.013696026057004929,4096,5909450.266042499,-14.184920535316591,197500
-14.171288511130886,292,0.0,811012096,-13.72037124633789,52490.01953125,0.013720371760427952,4096,5178013.49990782,-14.185008882891314,198000
-13.874709353376101,292,0.0,813060096,-13.703960418701172,52522.05078125,0.013703960925340652,4096,5277654.78266474,-13.888413314301442,198500
-13.822571237326883,293,0.0,815108096,-13.70877456665039,52544.3515625,0.01370877493172884,4096,4189788.502172121,-13.836280012258612,199000
-13.299353900561302,294,0.0,817156096,-13.711164474487305,52569.19140625,0.013711164705455303,4096,3928647.706713891,-13.313065065266757,199500
-14.054750159702207,294,0.0,819204096,-13.734380722045898,52589.07421875,0.013734381645917892,4096,6004563.649628375,-14.068484541348125,200000
-14.136931719907999,295,0.0,821252096,-13.737847328186035,52617.6015625,0.013737848028540611,4096,6114338.93784543,-14.15066956793654,200500
-14.085642335948094,296,0.0,823300096,-13.691205978393555,52632.55859375,0.013691206462681293,4096,5616092.25596606,-14.099333542410776,201000
-13.833248036586248,297,0.0,825348096,-13.659687042236328,52658.8828125,0.013659687712788582,4096,5468446.367889561,-13.846907724299037,201500
-14.058138458320478,297,0.0,827396096,-13.689915657043457,52683.6953125,0.013689916580915451,4096,5803037.256947348,-14.071828374901393,202000
-13.711187599968685,298,0.0,829444096,-13.67940616607666,52718.06640625,0.013679406605660915,4096,4068496.6367787784,-13.724867006574346,202500
-13.938192373746304,299,0.0,831492096,-13.721748352050781,52739.65234375,0.013721749186515808,4096,4215374.2242845325,-13.95191412293282,203000
