time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/approx_kl,train/kl_coef,train/clip_fraction,train/loss,train/value_loss,train/std,train/kl_loss_with_bc_model,train/learning_rate,train/entropy_loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/n_updates,eval/mean_ep_length,eval/success_rate,eval/mean_reward
24641536,188,6758,3645,,,,,,,,,,,,,,,,
24772608,,,,0.0790431,0.1765905408,0.48402557373046873,10.926185607910156,32.158755731582644,0.014887331053614616,0.1697167009115219,0.00026303769599999997,9.34582023024559,0.2,0.9007783308625221,-0.06227823298831936,2850,228.84375,0.53125,-120.62927188133655
24772608,189,6794,3646,,,,,,,,,,,,,,,,
24903680,,,,0.07227948,0.1764660224,0.48473968505859377,12.974099159240723,35.99204981327057,0.014886523596942425,0.168166846036911,0.00026284108799999996,9.461668026447295,0.2,0.8955855220556259,-0.06413446329534053,2855,218.73958333333334,0.6041666666666666,-108.4298134307791
24903680,190,6831,3645,,,,,,,,,,,,,,,,
25034752,,,,0.07355797,0.176341504,0.4782257080078125,11.44965934753418,39.08898037672043,0.014879378490149975,0.1691073775291443,0.00026264447999999995,9.375860106945037,0.2,0.8848125040531158,-0.06314505932386964,2860,214.23958333333334,0.625,-104.94828575546683
25034752,191,6866,3646,,,,,,,,,,,,,,,,
25165824,,,,0.07043568,0.17621698560000001,0.48106842041015624,11.826531410217285,34.97815768718719,0.01487725879997015,0.16795293986797333,0.00026244787199999995,9.416945457458496,0.2,0.89181037992239,-0.06710248580493498,2865,215.60416666666666,0.59375,-110.28476486710049
25165824,192,6903,3645,,,,,,,,,,,,,,,,
25296896,,,,0.07275227,0.17609246720000002,0.4796875,11.154855728149414,33.07746455669403,0.014877050183713436,0.1700577735900879,0.000262251264,9.445848113298416,0.2,0.9076884686946869,-0.06487676794349681,2870,196.96875,0.6354166666666666,-105.95744233624013
25296896,193,6937,3646,,,,,,,,,,,,,,,,
25427968,,,,0.08530688,0.1759679488,0.5098007202148438,13.09292221069336,38.27924619913101,0.014881236478686333,0.17165890336036682,0.000262054656,9.48114828467369,0.2,0.8885916769504547,-0.06390431931504281,2875,204.15625,0.6354166666666666,-108.715918395524
25427968,194,6972,3646,,,,,,,,,,,,,,,,
25559040,,,,0.06682809,0.1758434304,0.47387847900390623,12.1064453125,40.06373097896576,0.014876015484333038,0.16782376170158386,0.000261858048,9.406294590234756,0.2,0.8851369619369507,-0.06164610914129298,2880,208.47916666666666,0.59375,-113.86562842294704
25559040,195,7009,3646,,,,,,,,,,,,,,,,
25690112,,,,0.069367774,0.175718912,0.47559051513671874,13.421710968017578,39.973460781574246,0.014875935390591621,0.17747646570205688,0.00026166144,9.38710406422615,0.2,0.8859317675232887,-0.06570297434809617,2885,195.46875,0.7291666666666666,-97.57054290736774
25690112,196,7044,3646,,,,,,,,,,,,,,,,
25821184,,,,0.08150896,0.1755943936,0.49140777587890627,12.605120658874512,35.928708815574645,0.01487789861857891,0.1724018156528473,0.00026146483199999997,9.415258097648621,0.2,0.8918433412909508,-0.06485507989418693,2890,232.42708333333334,0.5625,-119.16016002069559
25821184,197,7080,3646,,,,,,,,,,,,,,,,
25952256,,,,0.08021103,0.17546987520000001,0.492138671875,12.720677375793457,35.824605751037595,0.014874009415507317,0.17721319198608398,0.00026126822399999997,9.410531842708588,0.2,0.8976534456014633,-0.061587986256927255,2895,243.86458333333334,0.4479166666666667,-132.72847336617312
25952256,198,7116,3646,,,,,,,,,,,,,,,,
26083328,,,,0.069097355,0.17534535680000002,0.47285614013671873,13.550010681152344,42.61614737510681,0.01486974023282528,0.18246054649353027,0.00026107161599999996,9.320172041654587,0.2,0.8885209485888481,-0.06299062872421927,2900,217.41666666666666,0.5625,-113.29931689608759
26083328,199,7152,3646,,,,,,,,,,,,,,,,
26214400,,,,0.074723914,0.17522083840000002,0.48175506591796874,10.107815742492676,35.171472823619844,0.014867233112454414,0.16391858458518982,0.000260875008,9.32988237142563,0.2,0.902381494641304,-0.06481066652049776,2905,215.5625,0.6145833333333334,-111.1270236963713
26214400,200,7189,3646,,,,,,,,,,,,,,,,
26345472,,,,0.07852498,0.17509632000000003,0.47839202880859377,13.491232872009277,38.406334412097934,0.01486183237284422,0.16781222820281982,0.0002606784,9.44955940246582,0.2,0.9011172726750374,-0.06433671507402323,2910,192.23958333333334,0.6770833333333334,-100.76178496996663
26345472,201,7223,3647,,,,,,,,,,,,,,,,
26476544,,,,0.0669838,0.17497180160000003,0.4759002685546875,12.890069007873535,37.56081808805466,0.014856855385005474,0.16816502809524536,0.000260481792,9.381029254198074,0.2,0.8847997337579727,-0.06445616954151774,2915,218.53125,0.53125,-114.86820021670682
26476544,202,7260,3646,,,,,,,,,,,,,,,,
26607616,,,,0.06571514,0.1748472832,0.47550811767578127,14.5076322555542,41.934681916236876,0.014860386028885841,0.17469623684883118,0.00026028518399999993,9.414551466703415,0.2,0.8803943768143654,-0.06359101957932581,2920,212.60416666666666,0.5520833333333334,-120.67829720224388
26607616,203,7295,3646,,,,,,,,,,,,,,,,
26738688,,,,0.070231885,0.1747227648,0.46856689453125,10.898055076599121,37.49122809171676,0.014864033088088036,0.16941189765930176,0.000260088576,9.383758383989335,0.2,0.8926048576831818,-0.06426574003999122,2925,192.4375,0.6875,-95.71096377734852
26738688,204,7331,3647,,,,,,,,,,,,,,,,
26869760,,,,0.0792358,0.1745982464,0.49293670654296873,13.18100643157959,40.037268579006195,0.014860786497592926,0.17080865800380707,0.000259891968,9.384810870885849,0.2,0.8884281292557716,-0.06293129254045197,2930,199.11458333333334,0.6041666666666666,-109.19482756519947
26869760,205,7366,3647,,,,,,,,,,,,,,,,
27000832,,,,0.07502267,0.17447372800000002,0.49463958740234376,12.940067291259766,38.88695235252381,0.014855671674013138,0.16318297386169434,0.00025969535999999997,9.497175002098084,0.2,0.8931044265627861,-0.06519622353080194,2935,186.625,0.6979166666666666,-93.55765365215628
27000832,206,7401,3648,,,,,,,,,,,,,,,,
27131904,,,,0.076072134,0.1743492096,0.48488311767578124,11.775367736816406,37.7658549785614,0.014858631417155266,0.16578105092048645,0.00025949875199999996,9.510174185037613,0.2,0.8907519653439522,-0.0637938776970259,2940,212.60416666666666,0.59375,-113.96608569786981
27131904,207,7437,3647,,,,,,,,,,,,,,,,
27262976,,,,0.08466734,0.1742246912,0.5055282592773438,12.431178092956543,34.86400663852692,0.014859117567539215,0.16446571052074432,0.00025930214399999996,9.468908625841141,0.2,0.8937309309840202,-0.06453219528484624,2945,212.25,0.6041666666666666,-110.029127970444
27262976,208,7472,3648,,,,,,,,,,,,,,,,
27394048,,,,0.079706125,0.1741001728,0.4773406982421875,12.664533615112305,37.63511683940887,0.014863680116832256,0.16405579447746277,0.00025910553599999995,9.480137753486634,0.2,0.8865536451339722,-0.062479042159975504,2950,220.09375,0.6041666666666666,-109.27625801409651
27394048,209,7509,3647,,,,,,,,,,,,,,,,
27525120,,,,0.08241707,0.1739756544,0.4860382080078125,11.27014446258545,34.73046164512634,0.014861037954688072,0.16768702864646912,0.00025890892799999995,9.40336434841156,0.2,0.8979021310806274,-0.06409900864528026,2955,230.03125,0.5625,-119.70928481598861
27525120,210,7545,3647,,,,,,,,,,,,,,,,
27656192,,,,0.07691095,0.17385113600000002,0.48272247314453126,12.538430213928223,41.46094346046448,0.014861328527331352,0.16851407289505005,0.00025871232,9.453014212846757,0.2,0.8743208795785904,-0.06338981208391488,2960,201.88541666666666,0.625,-103.93624510037188
27656192,211,7581,3647,,,,,,,,,,,,,,,,
27787264,,,,0.07824457,0.17372661760000002,0.481976318359375,13.198378562927246,38.25235028266907,0.014857995323836803,0.17554233968257904,0.000258515712,9.454711431264878,0.2,0.8890708908438683,-0.06309065466339234,2965,196.85416666666666,0.7083333333333334,-99.27282804817567
27787264,212,7617,3647,,,,,,,,,,,,,,,,
27918336,,,,0.08071263,0.1736020992,0.49159698486328124,10.8532075881958,38.58592119216919,0.014861615374684334,0.1733865737915039,0.000258319104,9.42287050485611,0.2,0.8969649001955986,-0.0642572342127096,2970,210.17708333333334,0.5833333333333334,-115.38256282844695
27918336,213,7651,3648,,,,,,,,,,,,,,,,
28049408,,,,0.06984727,0.1734775808,0.4861419677734375,10.376002311706543,34.19139063358307,0.014861136674880981,0.19066891074180603,0.000258122496,9.452315813302993,0.2,0.8963073641061783,-0.06621485975920223,2975,208.57291666666666,0.59375,-109.69406626449039
28049408,214,7688,3648,,,,,,,,,,,,,,,,
28180480,,,,0.0867195,0.1733530624,0.5184906005859375,12.486855506896973,35.55356061458588,0.014867598190903664,0.1712525486946106,0.00025792588799999997,9.439502584934235,0.2,0.8978002890944481,-0.06393498457036913,2980,206.79166666666666,0.5625,-110.147874559985
28180480,215,7724,3648,,,,,,,,,,,,,,,,
28311552,,,,0.071532756,0.173228544,0.4837371826171875,12.200510025024414,38.20140410661698,0.014867939054965973,0.1700289249420166,0.00025772927999999996,9.442998188734055,0.2,0.8837027698755264,-0.06478747306246077,2985,209.76041666666666,0.5833333333333334,-116.6793635800489
28311552,216,7759,3648,,,,,,,,,,,,,,,,
28442624,,,,0.08187558,0.17310402560000002,0.5039306640625,13.855978965759277,37.60222586393356,0.01486930251121521,0.17942720651626587,0.00025753267199999996,9.371590024232864,0.2,0.8883597180247307,-0.06628593801870011,2990,206.69791666666666,0.625,-104.5849880089982
28442624,217,7795,3648,,,,,,,,,,,,,,,,
28573696,,,,0.07624437,0.17297950720000002,0.4784027099609375,12.91130256652832,39.35018305778503,0.014867596328258514,0.16863706707954407,0.000257336064,9.320837438106537,0.2,0.8812974840402603,-0.06430736860784236,2995,227.66666666666666,0.5416666666666666,-121.81905466504973
28573696,218,7831,3648,,,,,,,,,,,,,,,,
28704768,,,,0.065155655,0.17285498880000003,0.47579345703125,11.477008819580078,38.31630553007126,0.01486443541944027,0.16956841945648193,0.000257139456,9.442735898494721,0.2,0.8867790699005127,-0.05989174650749192,3000,209.91666666666666,0.6458333333333334,-103.99708929942604
28704768,219,7867,3648,,,,,,,,,,,,,,,,
28835840,,,,0.0933004,0.1727304704,0.5264511108398438,13.609125137329102,39.294028675556184,0.014868911355733871,0.17931556701660156,0.00025694284799999994,9.371192085742951,0.2,0.8988881781697273,-0.056544055687845686,3005,219.64583333333334,0.6041666666666666,-108.50837648296404
28835840,220,7903,3648,,,,,,,,,,,,,,,,
28966912,,,,0.0755111,0.172605952,0.4769012451171875,15.4119873046875,41.0732080578804,0.014870543032884598,0.17166733741760254,0.00025674624,9.267222887277603,0.2,0.8853698372840881,-0.06229165376716992,3010,219.02083333333334,0.5625,-117.70687861488607
28966912,221,7939,3648,,,,,,,,,,,,,,,,
29097984,,,,0.07534554,0.1724814336,0.49609832763671874,12.90473747253418,37.97639020681381,0.014870263636112213,0.1754755973815918,0.000256549632,9.36499730348587,0.2,0.8942397609353065,-0.06738450747798197,3015,201.92708333333334,0.65625,-106.1632061615669
29097984,222,7975,3648,,,,,,,,,,,,,,,,
29229056,,,,0.090921745,0.17235691520000002,0.49349822998046877,12.154922485351562,35.815462219715116,0.014872713945806026,0.16220667958259583,0.000256353024,9.365663522481919,0.2,0.9028808400034904,-0.06397231512819417,3020,210.1875,0.5416666666666666,-119.10603166706714
29229056,223,8010,3648,,,,,,,,,,,,,,,,
29360128,,,,0.067636125,0.1722323968,0.4752410888671875,13.715636253356934,38.185205411911014,0.014874021522700787,0.16730009019374847,0.00025615641599999997,9.455905866622924,0.2,0.8813723400235176,-0.0640618283272488,3025,239.80208333333334,0.4791666666666667,-127.93149415952576
29360128,224,8045,3649,,,,,,,,,,,,,,,,
29491200,,,,0.07470126,0.1721078784,0.503204345703125,12.089813232421875,38.59353095293045,0.014878536574542522,0.16004601120948792,0.00025595980799999996,9.4109777033329,0.2,0.8839925453066826,-0.06123850178555586,3030,199.39583333333334,0.6666666666666666,-101.31715988653173
29491200,225,8081,3649,,,,,,,,,,,,,,,,
29622272,,,,0.0701838,0.17198336,0.47589569091796874,12.768855094909668,37.434893417358396,0.014877958223223686,0.16290466487407684,0.00025576319999999996,9.4360985994339,0.2,0.8945305794477463,-0.06179081026930362,3035,203.36458333333334,0.6770833333333334,-103.25947667771477
29622272,226,8116,3649,,,,,,,,,,,,,,,,
29753344,,,,0.08391689,0.1718588416,0.49102020263671875,11.304046630859375,33.57866184711456,0.014873485080897808,0.166498064994812,0.00025556659199999995,9.492813020944595,0.2,0.8976339101791382,-0.06239000282948837,3040,218.23958333333334,0.5729166666666666,-116.22385122084624
29753344,227,8153,3649,,,,,,,,,,,,,,,,
29884416,,,,0.07731882,0.1717343232,0.49961090087890625,11.28719711303711,34.84050887823105,0.01487054955214262,0.170066237449646,0.00025536998399999994,9.333681452274323,0.2,0.8961243703961372,-0.06226407840149477,3045,210.15625,0.6041666666666666,-111.46056219811912
29884416,228,8189,3649,,,,,,,,,,,,,,,,
30015488,,,,0.09147913,0.17160980480000002,0.49383392333984377,11.213950157165527,37.01725798845291,0.014872326515614986,0.17915543913841248,0.000255173376,9.414000022411347,0.2,0.8949574828147888,-0.06148373776813969,3050,196.70833333333334,0.7083333333333334,-94.84783196227356
30015488,229,8225,3648,,,,,,,,,,,,,,,,
30146560,,,,0.08632529,0.17148528640000002,0.49606781005859374,9.877341270446777,34.839681923389435,0.014873391017317772,0.182571142911911,0.000254976768,9.405075633525849,0.2,0.8881792649626732,-0.06410118758358294,3055,207.5625,0.6354166666666666,-106.25769573016555
30146560,230,8262,3648,,,,,,,,,,,,,,,,
30277632,,,,0.07850883,0.17136076800000002,0.4869415283203125,13.988086700439453,38.83234006166458,0.014873156324028969,0.18559543788433075,0.00025478016,9.402478218078613,0.2,0.8903413787484169,-0.06508660639228765,3060,226.16666666666666,0.59375,-118.16191242632863
30277632,231,8300,3647,,,,,,,,,,,,,,,,
30408704,,,,0.078373626,0.1712362496,0.49699249267578127,13.377492904663086,40.0450746178627,0.01487368531525135,0.17160557210445404,0.000254583552,9.453779524564743,0.2,0.8915297761559486,-0.06101286215998698,3065,222.5625,0.5729166666666666,-110.64043273013988
30408704,232,8336,3647,,,,,,,,,,,,,,,,
30539776,,,,0.075286835,0.1711117312,0.49892730712890626,11.99063491821289,38.89021291732788,0.014871051535010338,0.18457035720348358,0.00025438694399999997,9.425067579746246,0.2,0.8849078789353371,-0.06296504431375069,3070,218.39583333333334,0.5729166666666666,-112.09144803293833
30539776,233,8372,3647,,,,,,,,,,,,,,,,
30670848,,,,0.10668932,0.1709872128,0.5002151489257812,11.13802433013916,32.63316452503204,0.014872075989842415,0.2289460301399231,0.00025419033599999996,9.416250014305115,0.2,0.8976294323801994,-0.06186113976291381,3075,211.125,0.5833333333333334,-108.302797796664
30670848,234,8409,3647,,,,,,,,,,,,,,,,
30801920,,,,0.07314929,0.17086269440000001,0.504736328125,11.277095794677734,37.455579090118405,0.014872165396809578,0.18803463876247406,0.000253993728,9.339213281869888,0.2,0.8923313915729523,-0.06220811493258225,3080,206.64583333333334,0.6354166666666666,-106.1293991923311
30801920,235,8445,3647,,,,,,,,,,,,,,,,
30932992,,,,0.077708125,0.17073817600000002,0.48688507080078125,12.65908432006836,39.47680578231812,0.014866365119814873,0.18142138421535492,0.00025379712,9.361492097377777,0.2,0.8804350197315216,-0.06470738935458939,3085,214.02083333333334,0.6041666666666666,-109.51184157270889
30932992,236,8480,3647,,,,,,,,,,,,,,,,
31064064,,,,0.070469424,0.17061365760000002,0.47376251220703125,11.636029243469238,37.086359643936156,0.014867058023810387,0.17227837443351746,0.000253600512,9.398062360286712,0.2,0.8901661038398743,-0.06234691790596116,3090,183.71875,0.71875,-96.75397947608325
31064064,237,8514,3648,,,,,,,,,,,,,,,,
31195136,,,,0.080673985,0.17048913920000003,0.5090591430664062,11.386041641235352,35.46282520294189,0.01487525925040245,0.17194190621376038,0.000253403904,9.441297477483749,0.2,0.8942236974835396,-0.06193605697044404,3095,203.67708333333334,0.6770833333333334,-100.98377833451809
31195136,238,8550,3648,,,,,,,,,,,,,,,,
31326208,,,,0.07839085,0.1703646208,0.482366943359375,12.22346305847168,36.90427211523056,0.014874684624373913,0.1672208160161972,0.000253207296,9.455447417497634,0.2,0.8943098038434982,-0.06612704588042106,3100,209.67708333333334,0.6458333333333334,-106.21019637683503
31326208,239,8588,3647,,,,,,,,,,,,,,,,
31457280,,,,0.07513141,0.1702401024,0.48747406005859373,14.964898109436035,43.094606411457065,0.014873459935188293,0.16855204105377197,0.000253010688,9.362401241064072,0.2,0.8842263296246529,-0.06402670040406519,3105,188.61458333333334,0.6770833333333334,-99.2779788704309
31457280,240,8625,3647,,,,,,,,,,,,,,,,
31588352,,,,0.07763195,0.17011558400000001,0.504681396484375,12.435554504394531,32.34902597665787,0.014871332794427872,0.16625140607357025,0.00025281408,9.400011211633682,0.2,0.9046456292271614,-0.06453928452392574,3110,215.4375,0.5625,-119.71257023302046
31588352,241,8660,3647,,,,,,,,,,,,,,,,
31719424,,,,0.06734264,0.16999106560000002,0.4707763671875,15.366050720214844,43.49763951301575,0.014866886660456657,0.15728136897087097,0.000252617472,9.320874673128127,0.2,0.8893439620733261,-0.06510296834312612,3115,211.27083333333334,0.6041666666666666,-112.9868988165412
31719424,242,8696,3647,,,,,,,,,,,,,,,,
31850496,,,,0.06909256,0.1698665472,0.467254638671875,11.263437271118164,39.84934179782867,0.014864049851894379,0.17004179954528809,0.00025242086399999996,9.44541963338852,0.2,0.8939231038093567,-0.060898588702548294,3120,214.41666666666666,0.5833333333333334,-106.98142060754417
31850496,243,8731,3647,,,,,,,,,,,,,,,,
31981568,,,,0.06937446,0.1697420288,0.48323211669921873,10.862504005432129,33.23759255409241,0.01486050896346569,0.16459427773952484,0.00025222425599999996,9.4228440284729,0.2,0.8952446952462196,-0.06473103102616733,3125,206.07291666666666,0.6354166666666666,-105.39760562477146
31981568,244,8767,3647,,,,,,,,,,,,,,,,
32112640,,,,0.0952855,0.1696175104,0.49339141845703127,12.676983833312988,38.10871872901917,0.014863243326544762,0.1695936620235443,0.00025202764799999995,9.360657715797425,0.2,0.9038805067539215,-0.06190459479985293,3130,213.28125,0.6458333333333334,-105.63812788205534
32112640,245,8803,3647,,,,,,,,,,,,,,,,
32243712,,,,0.07002218,0.169492992,0.48639984130859376,12.020428657531738,38.74062082767487,0.014857719652354717,0.17881600558757782,0.00025183104,9.416870433092118,0.2,0.890281155705452,-0.062448943899653386,3135,213.07291666666666,0.6354166666666666,-103.46160982711974
32243712,246,8841,3646,,,,,,,,,,,,,,,,
32374784,,,,0.073473886,0.1693684736,0.500048828125,14.132938385009766,36.47918577194214,0.01485084742307663,0.1760481297969818,0.000251634432,9.40702202320099,0.2,0.8946922495961189,-0.06636891564121469,3140,204.82291666666666,0.6875,-100.40164613463914
32374784,247,8878,3646,,,,,,,,,,,,,,,,
32505856,,,,0.06976795,0.16924395520000002,0.4743011474609375,11.20553207397461,39.083178150653836,0.014849628321826458,0.17349424958229065,0.000251437824,9.412818396091462,0.2,0.8987467959523201,-0.06390394329064293,3145,236.72916666666666,0.5,-121.70611728683757
32505856,248,8914,3646,,,,,,,,,,,,,,,,
32636928,,,,0.09248243,0.16911943680000002,0.5021453857421875,11.251843452453613,35.75787745714187,0.014845414087176323,0.17537248134613037,0.000251241216,9.32136338353157,0.2,0.8960194885730743,-0.06636229878931772,3150,206.19791666666666,0.65625,-106.81623376016643
32636928,249,8950,3646,,,,,,,,,,,,,,,,
32768000,,,,0.06892946,0.1689949184,0.471636962890625,13.345486640930176,40.09454030990601,0.014835539273917675,0.17484384775161743,0.000251044608,9.460316371917724,0.2,0.8862042501568794,-0.06686355165729765,3155,208.08333333333334,0.5833333333333334,-110.73741206236173
32768000,250,8985,3646,,,,,,,,,,,,,,,,
32899072,,,,0.065416545,0.1688704,0.45897369384765624,14.899867057800293,41.8207407951355,0.014828960411250591,0.17542946338653564,0.00025084799999999997,9.387114351987838,0.2,0.8865980803966522,-0.06615823933243518,3160,219.35416666666666,0.6145833333333334,-117.25301891141616
32899072,251,9022,3646,,,,,,,,,,,,,,,,
33030144,,,,0.07419811,0.1687458816,0.4848876953125,16.29912567138672,40.22839441299438,0.01482962816953659,0.17558281123638153,0.00025065139199999996,9.374795693159104,0.2,0.8896973505616188,-0.0628492268966511,3165,196.5625,0.6354166666666666,-102.91956123009675
33030144,252,9058,3646,,,,,,,,,,,,,,,,
33161216,,,,0.062916964,0.1686213632,0.47629241943359374,12.993755340576172,38.13648227453232,0.01482661347836256,0.17221097648143768,0.000250454784,9.404292953014373,0.2,0.8885446786880493,-0.06551203786220867,3170,204.26041666666666,0.6041666666666666,-113.09231316354912
33161216,253,9094,3646,,,,,,,,,,,,,,,,
33292288,,,,0.10385415,0.16849684480000002,0.492388916015625,11.810601234436035,38.02136722803116,0.014820842072367668,0.17462095618247986,0.000250258176,9.460784757137299,0.2,0.8893274664878845,-0.06220152520108968,3175,221.19791666666666,0.5625,-115.16720688140175
33292288,254,9130,3646,,,,,,,,,,,,,,,,
33423360,,,,0.091352865,0.16837232640000002,0.5454635620117188,10.316118240356445,37.21297216415405,0.014826839789748192,0.17340318858623505,0.000250061568,9.508798205852509,0.2,0.8920597583055496,-0.06202202221320476,3180,212.95833333333334,0.6145833333333334,-111.40433877463465
33423360,255,9166,3646,,,,,,,,,,,,,,,,
33554432,,,,0.08159582,0.168247808,0.48692779541015624,12.300817489624023,37.74600003957748,0.014825454913079739,0.17511355876922607,0.00024986495999999994,9.347468954324722,0.2,0.8973523303866386,-0.06316044227860403,3185,213.39583333333334,0.59375,-111.92773235635995
33554432,256,9203,3645,,,,,,,,,,,,,,,,
33685504,,,,0.06521033,0.16812328960000003,0.46204986572265627,14.069633483886719,40.11702790260315,0.014827607199549675,0.1725912094116211,0.000249668352,9.45658619403839,0.2,0.8803509846329689,-0.0606598618964199,3190,234.55208333333334,0.4895833333333333,-131.62210766127043
33685504,257,9239,3645,,,,,,,,,,,,,,,,
33816576,,,,0.068308204,0.1679987712,0.470172119140625,15.58681583404541,37.612508821487424,0.014823667705059052,0.17451369762420654,0.000249471744,9.405171585083007,0.2,0.8934269174933434,-0.066128022945486,3195,197.40625,0.6666666666666666,-97.63861466988897
33816576,258,9274,3646,,,,,,,,,,,,,,,,
33947648,,,,0.08074105,0.1678742528,0.48658599853515627,13.034490585327148,37.38151228427887,0.014821509830653667,0.18522024154663086,0.00024927513599999997,9.493182611465453,0.2,0.8928005695343018,-0.06193310032831505,3200,212.63541666666666,0.5833333333333334,-114.56349742063072
33947648,259,9310,3645,,,,,,,,,,,,,,,,
34078720,,,,0.077413544,0.16774973440000002,0.46894989013671873,11.586136817932129,35.12133204936981,0.014817997813224792,0.1785852313041687,0.00024907852799999997,9.411503237485885,0.2,0.9001192003488541,-0.06307908264279831,3205,237.97916666666666,0.46875,-128.18530741040948
34078720,260,9347,3645,,,,,,,,,,,,,,,,
34209792,,,,0.06758595,0.167625216,0.463397216796875,14.30661678314209,42.73607668876648,0.014822195284068584,0.17346428334712982,0.00024888191999999996,9.407010436058044,0.2,0.8826758787035942,-0.06306834097777028,3210,215.46875,0.5833333333333334,-113.81453524579543
34209792,261,9383,3645,,,,,,,,,,,,,,,,
34340864,,,,0.069409564,0.1675006976,0.48368072509765625,11.86227798461914,34.33180781602859,0.014823640696704388,0.1781231015920639,0.00024868531199999995,9.458126622438431,0.2,0.9023140072822571,-0.0628402279864531,3215,203.11458333333334,0.6354166666666666,-103.7270356860477
34340864,262,9418,3646,,,,,,,,,,,,,,,,
34471936,,,,0.07891307,0.1673761792,0.48336639404296877,10.736515045166016,34.31536594629288,0.014829132705926895,0.18862158060073853,0.00024848870399999995,9.411675876379013,0.2,0.9054721593856812,-0.06173193486756645,3220,162.58333333333334,0.7708333333333334,-84.0082896742311
34471936,263,9453,3646,,,,,,,,,,,,,,,,
34603008,,,,0.07230818,0.1672516608,0.48076629638671875,13.92383861541748,40.67575854063034,0.014830547384917736,0.18308429419994354,0.000248292096,9.477412462234497,0.2,0.890713170170784,-0.0614002617134247,3225,207.92708333333334,0.625,-107.87246848768035
34603008,264,9489,3646,,,,,,,,,,,,,,,,
34734080,,,,0.086637616,0.1671271424,0.5341079711914063,11.53475570678711,33.7354301571846,0.014831669628620148,0.17507801949977875,0.000248095488,9.439118093252182,0.2,0.9060638919472694,-0.06008706978464033,3230,200.02083333333334,0.65625,-106.46232896949759
34734080,265,9526,3645,,,,,,,,,,,,,,,,
34865152,,,,0.073427394,0.16700262400000002,0.47635498046875,12.649755477905273,34.64859635829926,0.01482811477035284,0.17853717505931854,0.00024789888,9.446089255809785,0.2,0.9051737114787102,-0.0631057613165467,3235,215.98958333333334,0.59375,-113.37930412667238
34865152,266,9562,3646,,,,,,,,,,,,,,,,
34996224,,,,0.079997696,0.16687810560000002,0.49251861572265626,12.378174781799316,34.12445595264435,0.014828195795416832,0.17911431193351746,0.000247702272,9.448843157291412,0.2,0.9004747271537781,-0.060684477150789465,3240,213.04166666666666,0.6041666666666666,-105.46050962718608
34996224,267,9598,3646,,,,,,,,,,,,,,,,
35127296,,,,0.073142506,0.16675358720000003,0.47622528076171877,10.9442777633667,36.110842287540436,0.014827817678451538,0.18309621512889862,0.00024750566399999997,9.426289695501328,0.2,0.8973817825317383,-0.060524382401490585,3245,213.26041666666666,0.6145833333333334,-108.25003650550809
35127296,268,9635,3645,,,,,,,,,,,,,,,,
35258368,,,,0.06533913,0.1666290688,0.4643798828125,14.490471839904785,43.72830392122269,0.014823896810412407,0.1766655445098877,0.00024730905599999997,9.396335965394973,0.2,0.8720797300338745,-0.06232130154094193,3250,216.375,0.6458333333333334,-105.12380676680914
35258368,269,9671,3645,,,,,,,,,,,,,,,,
35389440,,,,0.08268498,0.1665045504,0.49389801025390623,11.882898330688477,35.723915708065036,0.014827540144324303,0.179216668009758,0.00024711244799999996,9.528140449523926,0.2,0.8998637199401855,-0.06587467395584098,3255,185.4375,0.7083333333333334,-92.72906967694173
35389440,270,9706,3645,,,,,,,,,,,,,,,,
35520512,,,,0.10471661,0.166380032,0.49701995849609376,13.233473777770996,38.56285724639893,0.014830942265689373,0.18037550151348114,0.00024691584,9.534733027219772,0.2,0.8910567313432693,-0.06241252495965455,3260,193.27083333333334,0.6354166666666666,-109.60632977551381
35520512,271,9742,3645,,,,,,,,,,,,,,,,
35651584,,,,0.084479585,0.16625551360000002,0.482183837890625,13.440240859985352,39.32805495262146,0.014831642620265484,0.19125577807426453,0.000246719232,9.377044004201888,0.2,0.8963358849287033,-0.06313904695707606,3265,224.34375,0.6041666666666666,-116.26258253752142
35651584,272,9779,3645,,,,,,,,,,,,,,,,
35782656,,,,0.07377171,0.16613099520000002,0.47813262939453127,12.788187026977539,39.29767826795578,0.014830991625785828,0.19039663672447205,0.000246522624,9.400510555505752,0.2,0.8878044709563255,-0.062305095979536415,3270,207.5,0.625,-109.76493544928125
35782656,273,9813,3646,,,,,,,,,,,,,,,,
35913728,,,,0.076031744,0.16600647680000002,0.47667999267578126,14.704499244689941,38.39397294521332,0.01483647059649229,0.1791202425956726,0.000246326016,9.3488549888134,0.2,0.8862978294491768,-0.06278438631852623,3275,192.79166666666666,0.65625,-103.01566250695721
35913728,274,9849,3646,,,,,,,,,,,,,,,,
36044800,,,,0.07213561,0.1658819584,0.4825592041015625,11.63165283203125,35.97047410011292,0.014836261980235577,0.1821907013654709,0.000246129408,9.346410232782365,0.2,0.9012665152549744,-0.06485349323775154,3280,221.15625,0.5729166666666666,-114.1096722641617
36044800,275,9887,3645,,,,,,,,,,,,,,,,
36175872,,,,0.089699954,0.16575744000000003,0.497833251953125,15.20102310180664,38.30923229455948,0.014840876683592796,0.18957185745239258,0.0002459328,9.368062764406204,0.2,0.891523465514183,-0.06239932249445701,3285,206.76041666666666,0.6666666666666666,-105.6644134867624
